trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
16,0,16,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,4.82531807167306,1.78643585472448,None,413.8862645999998,None,415.6923319999987,None,415.6923319999987,None,415.70288516000033,None,None,415.6923319999987,None,['b'],[0.9648634000004677],417.6698800999984,None,b,2.9648634000004677,0,0,0.23529411764705882,422.4743104999998,None,None,422.4743104999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
17,0,17,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,4.72585056748869,3.4543169006169,None,424.2865605999996,None,427.760633599999,None,427.760633599999,None,427.7695568599989,None,None,427.760633599999,None,['z'],[0.21073710000018764],429.73650259999886,None,z,2.2107371000001876,0,0,0.2222222222222222,434.44923759999983,None,None,434.44923759999983,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
18,0,18,0,,,,,,,,,,0,3.0,1.0,z,27.0,1.0,2.82320408183943,1.12425433982333,None,436.25284159999865,None,437.38666809999995,None,437.38666809999995,None,437.38623276999914,None,None,437.38666809999995,None,['z'],[1.186580800002048],439.3693054999985,None,z,3.186580800002048,1,1,0.2631578947368421,442.1922165999986,None,None,442.1922165999986,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
19,0,19,0,,,,,,,,,,1,0.0,3.0,z,9.0,1.0,3.26539063535182,0.974903167432984,None,444.0027191999998,None,444.9913248999983,None,444.9913248999983,None,444.98657226999984,None,None,444.9913248999983,None,['z'],[1.381288599999607],446.96983049999835,None,z,3.381288599999607,1,1,0.3,450.2194451999985,None,None,450.2194451999985,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
20,0,20,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,4.190022164497369,1.53122835510861,None,452.01931689999947,None,453.57146439999997,None,453.57146439999997,None,453.5694960699986,None,None,453.57146439999997,None,['z'],[0.6191429999998945],455.55242199999884,None,z,2.6191429999998945,0,0,0.2857142857142857,459.7230813999995,None,None,459.7230813999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
21,0,21,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,2.6391747348430608,0.979776149765883,None,461.5363115,None,462.5386062999987,None,462.5386062999987,None,462.53613097000033,None,None,462.5386062999987,None,['b'],[0.48515860000043176],464.51966749999883,None,b,2.4851586000004318,0,0,0.2727272727272727,467.1489031000001,None,None,467.1489031000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
22,0,22,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,2.294664843639333,1.34668860557497,None,468.9534283999983,None,470.3231691000001,None,470.3231691000001,None,470.3195590699999,None,None,470.3231691000001,None,['z'],[1.2619426000001113],472.30264759999955,None,z,3.2619426000001113,0,0,0.2608695652173913,474.57906,None,None,474.57906,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
23,0,23,0,,,,,,,,,,3,0.0,2.0,b,27.0,1.0,4.7533305109883095,1.94858485820231,None,476.38678009999967,None,478.35727809999844,None,478.35727809999844,None,478.35310256999963,None,None,478.35727809999844,None,['b'],[0.7199056000008568],480.3364481999997,None,b,2.719905600000857,1,1,0.2916666666666667,485.07208999999966,None,None,485.07208999999966,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
24,0,24,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,3.6438386551209,0.77703640172831,None,486.8863819999988,None,487.67931099999987,None,487.67931099999987,None,487.686527559999,None,None,487.67931099999987,None,['z'],[2.868602500000634],489.6529613999992,None,z,4.868602500000634,0,0,0.28,493.2929848999993,None,None,493.2929848999993,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
25,0,25,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.592312596923728,2.40378712856304,None,495.1029084999991,None,497.52323069999875,None,497.52323069999875,None,497.51989036999856,None,None,497.52323069999875,None,['z'],[0.8690929999993386],499.5029459999987,None,z,2.8690929999993386,1,1,0.3076923076923077,502.0895834999992,None,None,502.0895834999992,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
26,0,26,0,,,,,,,,,,0,1.0,2.0,b,9.0,1.0,4.61004669244928,3.06992456303453,None,503.9031150999999,None,506.97262789999877,None,506.97262789999877,None,506.9852903699995,None,None,506.97262789999877,None,['z'],[0.4895443000004889],508.9532791999991,None,z,2.489544300000489,0,0,0.2962962962962963,513.5550683999991,None,None,513.5550683999991,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
27,0,27,0,,,,,,,,,,1,1.0,3.0,z,27.0,1.0,3.7500315165247198,3.1424449555106,None,515.3699227999987,None,518.5226246999991,None,518.5226246999991,None,518.5196219699993,None,None,518.5226246999991,None,['z'],[0.4567561999992904],520.5031276999998,None,z,2.4567561999992904,1,1,0.32142857142857145,524.2389024999993,None,None,524.2389024999993,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
28,0,28,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,2.792365600763554,1.43470440954152,None,526.0530334999985,None,527.4884097999984,None,527.4884097999984,None,527.4853134799985,None,None,527.4884097999984,None,['z'],[2.3564188000018476],529.4695139999985,None,z,4.356418800001848,1,1,0.3448275862068966,532.2565954999991,None,None,532.2565954999991,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
29,0,29,0,,,,,,,,,,3,0.0,1.0,b,63.0,1.0,2.342239579230602,1.21250262048173,None,534.0699009999989,None,535.3099506999988,None,535.3099506999988,None,535.3196061599989,None,None,535.3099506999988,None,['z'],[0.6454367999995156],537.2863168999993,None,z,2.6454367999995156,0,0,0.3333333333333333,539.6177976999988,None,None,539.6177976999988,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
30,0,30,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,2.433630701072358,0.761758675042088,None,541.4197796999997,None,542.2078971999999,None,542.2078971999999,None,542.2197179600004,None,None,542.2078971999999,None,['b'],[2.345462100001896],544.1864532999989,None,b,4.345462100001896,0,0,0.3225806451612903,546.6137813999994,None,None,546.6137813999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
31,0,31,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,2.92731383428727,3.33124983260532,None,548.4198817999986,None,551.7708016999986,None,551.7708016999986,None,551.7695122699989,None,None,551.7708016999986,None,['z'],[0.48527260000082606],553.7529239999985,None,z,2.485272600000826,1,1,0.34375,556.6791757999999,None,None,556.6791757999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
32,0,32,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,3.71372710086949,3.24569326556923,None,558.4864404,None,561.7423248999985,None,561.7423248999985,None,561.7532859599993,None,None,561.7423248999985,None,"['z', 'b']","[0.5822825000013836, 0.8664903000008053]",563.7197286999999,None,z,2.5822825000013836,0,0,0.3333333333333333,567.4219220999985,None,None,567.4219220999985,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
33,0,33,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,2.91303524001082,2.96653053743745,None,569.2365213999983,None,572.2241700999984,None,572.2241700999984,None,572.2198022699996,None,None,572.2241700999984,None,['z'],[0.7267810000012105],574.2034422999986,None,z,2.7267810000012105,0,0,0.3235294117647059,577.1118379,None,None,577.1118379,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
34,0,34,0,,,,,,,,,,0,3.0,1.0,z,27.0,1.0,3.73326136168326,1.36309078069689,None,578.9197477999987,None,580.3061364999994,None,580.3061364999994,None,580.3032329700001,None,None,580.3061364999994,None,['b'],[1.1489148000018758],582.2865020999998,None,b,3.148914800001876,0,0,0.3142857142857143,586.001920499999,None,None,586.001920499999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
35,0,35,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,4.46924002178158,3.40155979865722,None,587.8035912999985,None,591.2070623,None,591.2070623,None,591.219064269999,None,None,591.2070623,None,['b'],[0.5200522000013734],593.1866289999998,None,b,2.5200522000013734,0,0,0.3055555555555556,597.6544239999985,None,None,597.6544239999985,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
36,0,36,0,,,,,,,,,,2,2.0,0.0,b,27.0,1.0,2.693348633324513,1.60731937853708,None,599.4699066999983,None,601.0921961999993,None,601.0921961999993,None,601.1030186599997,None,None,601.0921961999993,None,['z'],[0.3230444000000716],603.0698095999996,None,z,2.3230444000000716,0,0,0.2972972972972973,605.7609067999983,None,None,605.7609067999983,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
37,0,37,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,3.02234236141277,0.917519910446003,None,607.5698254999988,None,608.5047863,None,608.5047863,None,608.5032030699987,None,None,608.5047863,None,['z'],[0.41717200000130106],610.4863994999996,None,z,2.417172000001301,0,0,0.2894736842105263,613.4955536999987,None,None,613.4955536999987,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
38,0,38,0,,,,,,,,,,3,3.0,0.0,z,9.0,1.0,2.526044641065533,1.64421109900286,None,615.3030966999995,None,616.9416859999983,None,616.9416859999983,None,616.952600069999,None,None,616.9416859999983,None,['b'],[0.6824844000002486],618.9200689999998,None,b,2.6824844000002486,0,0,0.28205128205128205,621.4374238,None,None,621.4374238,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
39,0,39,0,,,,,,,,,,2,3.0,2.0,z,63.0,0.0,4.01714354611405,2.09887870490381,None,623.2367857999998,None,625.356017099999,None,625.356017099999,None,625.3532635699995,None,None,625.356017099999,None,"['z', 'b']","[0.5230733000007604, 0.5710553000008076]",627.3356866999984,None,z,2.5230733000007604,1,0,0.3,631.3448000999997,None,None,631.3448000999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
40,0,40,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,2.666404967794728,1.90743690794447,None,633.1533525999985,None,635.0560585999992,None,635.0560585999992,None,635.0522602799999,None,None,635.0560585999992,None,['z'],[0.6942090000011376],637.0361213999986,None,z,2.6942090000011376,1,1,0.3170731707317073,639.6952435999992,None,None,639.6952435999992,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
41,0,41,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,2.678526077912375,2.49839527409216,None,641.5035501999992,None,644.0247720999996,None,644.0247720999996,None,644.0369029600002,None,None,644.0247720999996,None,['z'],[0.5080411000017193],646.0030901999999,None,z,2.5080411000017193,0,0,0.30952380952380953,648.6718075999997,None,None,648.6718075999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
42,0,42,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,4.53337421950507,1.53243550275999,None,650.4867087999992,None,652.0413228999987,None,652.0413228999987,None,652.0536141600002,None,None,652.0413228999987,None,['z'],[0.03349720000005618],654.0194704999994,None,z,2.033497200000056,0,0,0.3023255813953488,658.5492634999991,None,None,658.5492634999991,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
43,0,43,0,,,,,,,,,,1,1.0,3.0,z,27.0,1.0,2.2759877950103027,2.15533949826702,None,660.3522778999995,None,662.523024099999,None,662.523024099999,None,662.5198262699997,None,None,662.523024099999,None,['z'],[1.3159594999997353],664.503292899999,None,z,3.3159594999997353,1,1,0.3181818181818182,666.7612013999988,None,None,666.7612013999988,None,,,,,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,668.5701338999988,None,,,,,,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.5700526,None,None,673.5700526,None,,,,,,,,,,,,,CBC_1138,003,6,2,6,19,0.95,2024-07-24_15h15.32.121,MSI_AV_v3,2022.1.1,60.13098934752567,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[3, 0, 2, 1]",0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727,14,0,30,,,,,,,,,,,,
