trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,1,0,2,b,27,1,3.2062024266105302,1.60731937853708,None,202.53974160000053,None,204.12387358999976,204.12387358999976,204.14045029000053,b,['b'],None,,206.1710849000001,None,b,1.7337019999995391,1,1,0.8888888888888888,None,209.38697820000016,None,209.38697820000016,None,1.7337019999995391,[1.7337019999995391],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
9,0,9,0,,,,,,,,,,0,0,3,z,9,1,4.7533305109883095,0.77703640172831,None,211.19080459999986,None,211.9402913900004,211.9402913900004,211.95723929000005,None,[],['b'],[0.4172475999994276],213.94570740000017,None,b,2.4172475999994276,0,0,0.8,None,218.6960785000001,None,218.6960785000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
10,0,10,0,,,,,,,,,,2,3,2,z,63,1,2.91303524001082,2.49839527409216,None,220.5075926999998,None,222.98967729000023,222.98967729000023,223.00694059000043,None,[],['b'],[0.8626915999993798],224.98700569999983,None,b,2.86269159999938,0,0,0.7272727272727273,None,227.90308559999994,None,227.90308559999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
11,0,11,0,,,,,,,,,,3,1,0,b,63,1,2.294664843639333,2.09887870490381,None,229.7075047999997,None,231.79087059000003,231.79087059000003,231.80705549000058,None,[],['b'],[0.545535899999777],233.79486830000042,None,b,2.545535899999777,1,1,0.75,None,236.09263240000018,None,236.09263240000018,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
12,0,12,0,,,,,,,,,,0,3,2,b,63,1,2.693348633324513,1.34668860557497,None,237.90727570000035,None,239.24078439000013,239.24078439000013,239.2573500899999,None,[],['z'],[1.51866869999958],241.24510079999982,None,z,3.51866869999958,0,0,0.6923076923076923,None,243.9295658000001,None,243.9295658000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
13,0,13,0,,,,,,,,,,2,3,2,z,63,1,4.82531807167306,3.06992456303453,None,245.74102159999984,None,248.7912065900001,248.7912065900001,248.80737379000047,None,[],['z'],[0.47933519999969576],250.79556109999976,None,z,2.4793351999996958,1,1,0.7142857142857143,None,255.61921770000026,None,255.61921770000026,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
14,0,14,0,,,,,,,,,,3,1,3,b,27,1,2.2759877950103027,1.18065738546375,None,257.4242995000004,None,258.5911188900001,258.5911188900001,258.6075165900003,None,[],['b'],[1.0229134000001068],260.59423960000004,None,b,3.0229134000001068,1,1,0.7333333333333333,None,262.8639869999997,None,262.8639869999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
15,0,15,0,,,,,,,,,,1,3,0,z,9,1,3.02234236141277,1.38289892513751,None,264.67442240000037,None,266.04058679,266.04058679,266.05717349000054,None,[],['b'],[0.49476959999992687],268.04537619999974,None,b,2.494769599999927,0,0,0.6875,None,271.06536589999996,None,271.06536589999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
16,0,16,0,,,,,,,,,,0,3,2,b,63,1,3.35133458220192,2.40378712856304,None,272.8740764000004,None,275.2572198899999,275.2572198899999,275.27384219000044,b,['b'],None,,277.2980599000002,None,b,1.7225125000004482,1,1,0.7058823529411765,None,280.6514231000001,None,280.6514231000001,None,1.7225125000004482,[1.7225125000004482],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
17,0,17,0,,,,,,,,,,2,2,0,b,27,1,2.342239579230602,1.53122835510861,None,282.4577055999998,None,283.9741147900005,283.9741147900005,283.9910294900002,None,[],['b'],[0.7355186999993748],285.97831060000044,None,b,2.735518699999375,1,1,0.7222222222222222,None,288.31982549999975,None,288.31982549999975,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
18,0,18,0,,,,,,,,,,1,1,0,z,63,1,4.72585056748869,1.43470440954152,None,290.1240264999997,None,291.54119789000026,291.54119789000026,291.5576354900005,None,[],['z'],[0.29612789999919187],293.5446514000005,None,z,2.296127899999192,1,1,0.7368421052631579,None,298.26687050000055,None,298.26687050000055,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
19,0,19,0,,,,,,,,,,3,0,1,z,63,0,4.01714354611405,0.974903167432984,None,300.0741487000005,None,301.0240263900006,301.0240263900006,301.04078459000004,None,[],['z'],[0.0840712999997777],303.02766020000035,None,z,2.0840712999997777,1,0,0.75,None,307.03210130000025,None,307.03210130000025,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
20,0,20,0,,,,,,,,,,0,1,3,z,27,1,4.12485271162806,0.979776149765883,None,308.84117349999997,None,309.8079576900001,309.8079576900001,309.82451908999985,z,['z'],None,,311.85087639999983,None,z,1.6879410000001371,1,1,0.7619047619047619,None,315.9863949999999,None,315.9863949999999,None,1.6879410000001371,[1.6879410000001371],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
21,0,21,0,,,,,,,,,,2,2,3,b,63,1,2.6391747348430608,3.40155979865722,None,317.79109659999995,None,321.1741294900004,321.1741294900004,321.1909787900005,b,['b'],None,,323.21867029999976,None,b,1.7840226999996958,1,1,0.7727272727272727,None,325.87071410000044,None,325.87071410000044,None,1.7840226999996958,[1.7840226999996958],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
22,0,22,0,,,,,,,,,,3,1,0,b,63,1,4.46924002178158,3.24569326556923,None,327.67429059999995,None,330.8913451899999,330.8913451899999,330.90798628999994,None,[],['b'],[0.24938179999935528],332.8965946999997,None,b,2.2493817999993553,1,1,0.782608695652174,None,337.3674510000001,None,337.3674510000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
23,0,23,0,,,,,,,,,,1,2,0,z,27,1,2.666404967794728,1.95130344756745,None,339.17446670000027,None,341.1075887899998,341.1075887899998,341.12424509000004,z,['z'],None,,343.1520123,None,z,1.4366714999996475,1,1,0.7916666666666666,None,345.8339083000001,None,345.8339083000001,None,1.4366714999996475,[1.4366714999996475],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
24,0,24,0,,,,,,,,,,0,2,3,z,63,1,2.678526077912375,2.6299100644723,None,347.6247248999998,None,350.24067948999993,350.24067948999993,350.25777049000055,z,['z'],None,,352.2863963,None,z,1.5941663000003246,1,1,0.8,None,354.97130670000024,None,354.97130670000024,None,1.5941663000003246,[1.5941663000003246],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
25,0,25,0,,,,,,,,,,2,2,0,b,27,1,4.53337421950507,2.15533949826702,None,356.7747442,None,358.9078431899999,358.9078431899999,358.9247158899999,None,[],['b'],[0.012708599999314174],360.91554369999994,None,b,2.012708599999314,1,1,0.8076923076923077,None,365.4409991000002,None,365.4409991000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
26,0,26,0,,,,,,,,,,3,1,0,b,63,1,3.73326136168326,1.25920145784721,None,367.2412738000003,None,368.47466438999993,368.47466438999993,368.4908154900005,None,[],['b'],[0.5618776000001162],370.4775461999998,None,b,2.561877600000116,1,1,0.8148148148148148,None,374.2032889000002,None,374.2032889000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
27,0,27,0,,,,,,,,,,1,0,1,b,63,1,2.629554641171433,2.10421507306074,None,376.0078438999999,None,378.0914024900004,378.0914024900004,378.10791819000053,b,['b'],None,,380.1343625999998,None,b,1.8641802999991341,1,1,0.8214285714285714,None,382.7693717000002,None,382.7693717000002,None,1.8641802999991341,[1.8641802999991341],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
28,0,28,0,,,,,,,,,,2,3,2,z,63,0,4.52047235037039,2.22427187882546,None,384.57447180000054,None,386.77443399000015,386.77443399000015,386.7911164899998,z,['z'],None,,388.8059548000001,None,z,1.503454900000179,1,0,0.8275862068965517,None,393.33456000000024,None,393.33456000000024,None,1.503454900000179,[1.503454900000179],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
29,0,29,0,,,,,,,,,,0,3,1,b,27,1,4.77723667052879,1.52290599571961,None,395.1416852000002,None,396.64128128999994,396.64128128999994,396.65786108999976,b,['b'],None,,398.6854768000003,None,b,1.4036751999992703,1,1,0.8333333333333334,None,403.4700977000002,None,403.4700977000002,None,1.4036751999992703,[1.4036751999992703],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
30,0,30,0,,,,,,,,,,1,1,0,z,63,1,4.77034425507967,1.25817747924478,None,405.27476000000024,None,406.5078561900001,406.5078561900001,406.52451949,None,[],['z'],[0.8460841999994955],408.5125530000005,None,z,2.8460841999994955,1,1,0.8387096774193549,None,413.28621269999985,None,413.28621269999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
31,0,31,0,,,,,,,,,,0,3,2,b,63,1,2.7134565917469198,3.33124983260532,None,415.0916361999998,None,418.4086117899998,418.4086117899998,418.42449879000026,b,['b'],None,,420.4514097000001,None,b,1.2689418999989357,1,1,0.84375,None,423.1710492000002,None,423.1710492000002,None,1.2689418999989357,[1.2689418999989357],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
32,0,32,0,,,,,,,,,,3,2,1,z,9,1,2.496959177995529,1.64421109900286,None,424.97530220000044,None,426.5914516900003,426.5914516900003,426.6083407900006,z,['z'],None,,428.63571950000005,None,z,1.9253991999994469,1,1,0.8484848484848485,None,431.13701930000025,None,431.13701930000025,None,1.9253991999994469,[1.9253991999994469],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
33,0,33,0,,,,,,,,,,1,1,0,z,63,1,3.76873691643126,1.53243550275999,None,432.94156490000023,None,434.45806989000005,434.45806989000005,434.4744960899999,None,[],['z'],[0.3164545999998154],436.46239289999994,None,z,2.3164545999998154,1,1,0.8529411764705882,None,440.2267343000003,None,440.2267343000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
34,0,34,0,,,,,,,,,,2,2,1,b,9,1,3.6438386551209,1.94858485820231,None,442.0418703000005,None,443.9749422900005,443.9749422900005,443.99154849000035,b,['b'],None,,446.0173612999997,None,b,1.2065967999997156,1,1,0.8571428571428571,None,449.6676846999999,None,449.6676846999999,None,1.2065967999997156,[1.2065967999997156],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
35,0,35,0,,,,,,,,,,3,1,0,b,63,1,2.433630701072358,3.1424449555106,None,451.47463789999983,None,454.59135229000015,454.59135229000015,454.6081253900003,b,['b'],None,,456.63439610000023,None,b,1.8203583999993498,1,1,0.8611111111111112,None,459.07081500000004,None,459.07081500000004,None,1.8203583999993498,[1.8203583999993498],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
36,0,36,0,,,,,,,,,,1,0,1,b,63,0,2.792365600763554,1.90743690794447,None,460.87491539999974,None,462.75815519000037,462.75815519000037,462.77466729000037,None,[],['b'],[0.1485806999999113],464.76645780000035,None,b,2.1485806999999113,1,0,0.8648648648648649,None,467.5586298999997,None,467.5586298999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
37,0,37,0,,,,,,,,,,3,0,1,z,63,1,3.68371079902891,1.12425433982333,None,469.35808220000035,None,470.4582005900003,470.4582005900003,470.4748192899998,None,[],['z'],[0.44623069999943255],472.4627694999999,None,z,2.4462306999994325,1,1,0.868421052631579,None,476.14957289999984,None,476.14957289999984,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
38,0,38,0,,,,,,,,,,0,1,3,z,27,1,4.190022164497369,0.952147612306987,None,477.9584784999997,None,478.89148898999986,478.89148898999986,478.9080501899999,z,['z'],None,,480.9324819000003,None,z,1.0764970999998695,1,1,0.8717948717948718,None,485.11933020000015,None,485.11933020000015,None,1.0764970999998695,[1.0764970999998695],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
39,0,39,0,,,,,,,,,,2,3,2,z,63,1,3.7500315165247198,2.78346932462847,None,486.9249797000002,None,489.6914107900003,489.6914107900003,489.70822709000015,None,[],['z'],[1.3566725000000588],491.6965203999998,None,z,3.356672500000059,1,1,0.875,None,495.44699969999965,None,495.44699969999965,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
40,0,40,0,,,,,,,,,,1,0,2,b,27,1,2.82320408183943,0.761758675042088,None,497.25848250000035,None,497.9918793899998,497.9918793899998,498.00823608999974,None,[],['b'],[0.04032999999981257],499.9950507000003,None,b,2.0403299999998126,1,1,0.8780487804878049,None,502.8182063000004,None,502.8182063000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
41,0,41,0,,,,,,,,,,0,2,3,z,63,1,4.11514536789087,1.96568735158996,None,504.6250820000005,None,506.5749376900004,506.5749376900004,506.5916476900003,None,[],['z'],[1.1872537999997803],508.5807235000002,None,z,3.1872537999997803,1,1,0.8809523809523809,None,512.6989579000001,None,512.6989579000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
42,0,42,0,,,,,,,,,,3,1,3,b,27,1,3.31929419319838,1.27538462653558,None,514.5090523999997,None,515.7590494900006,515.7590494900006,515.7749073900005,b,['b'],None,,517.7842821000004,None,b,1.4176884999997128,1,1,0.8837209302325582,None,521.1203955999999,None,521.1203955999999,None,1.4176884999997128,[1.4176884999997128],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
43,0,43,0,,,,,,,,,,2,3,2,z,63,1,3.71372710086949,3.4543169006169,None,522.9250662000004,None,526.3587432900005,526.3587432900005,526.3754342900003,z,['z'],None,,528.4004532999998,None,z,1.833848799999032,1,1,0.8863636363636364,None,532.1204392,None,532.1204392,None,1.833848799999032,[1.833848799999032],,,,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,533.9252363000005,None,,,,,,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9085485000005,None,None,538.9085485000005,543.8917050999999,,,,,,,,,,,,,CBC_1058,1,4,1,6,11,0.9,2024-01-26_14h07.19.138,MSI_TV_v3,2022.1.1,59.83133546525275,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[1, 3, 2, 0]",0.7272727272727273,0.8181818181818182,1.0,1.0,35,0,9,,,,,,,,,,,,
