trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_4.rt,allKeys.rt,response_5.keys,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_5.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
34,0,34,0,,,,,,,,,,0,0.0,1.0,b,63.0,0.0,2.82320408183943,2.49839527409216,None,392.9715890999996,None,395.4549482799998,395.4549482799998,395.47135768,b,['b'],1.4122674000000188,[1.4122674000000188],None,397.4892381999998,None,b,1.4122674000000188,1,0,0.5142857142857142,None,400.30519039999945,None,400.30519039999945,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
35,0,35,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.792365600763554,3.06992456303453,None,402.1059768999994,None,405.1559947800001,405.1559947800001,405.17272227999956,z,['z'],1.0424361000004865,[1.0424361000004865],None,407.2018111999996,None,z,1.0424361000004865,1,1,0.5277777777777778,None,410.0010526999995,None,410.0010526999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
36,0,36,0,,,,,,,,,,2,1.0,2.0,b,9.0,1.0,2.517541937862754,1.25817747924478,None,411.8055567000001,None,413.0382664799995,413.0382664799995,413.05474297999945,None,[],,,None,415.0327335000002,None,None,[],0,3,0.5135135135135135,None,417.5465452999997,None,417.5465452999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
37,0,37,0,,,,,,,,,,0,2.0,0.0,z,27.0,1.0,3.68371079902891,0.974903167432984,None,419.3555242000002,None,420.3057038799993,420.3057038799993,420.32255208000015,b,['b'],0.9557640000002721,[0.9557640000002721],None,422.3479020999994,None,b,0.9557640000002721,0,0,0.5,None,426.0222047999996,None,426.0222047999996,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
38,0,38,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,4.77723667052879,0.80788063606262,None,427.8228745999995,None,428.60507407999967,428.60507407999967,428.62153437999996,None,[],,,['b'],430.6015711,None,b,2.8337835000002087,1,1,0.5128205128205128,None,435.37812510000003,None,435.37812510000003,None,[0.8337835000002087],,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
39,0,39,0,,,,,,,,,,1,1.0,3.0,z,27.0,1.0,4.40017271499661,2.09887870490381,None,437.18951519999973,None,439.27293108000003,439.27293108000003,439.28922018000003,None,[],,,['z'],441.2703542999998,None,z,2.0341284000005544,1,1,0.525,None,445.68039899999985,None,445.68039899999985,None,[0.03412840000055439],,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
40,0,40,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,4.52047235037039,1.25920145784721,None,447.48902089999956,None,448.7224909799993,448.7224909799993,448.73909177999985,None,[],,,None,450.7221598999995,None,None,[],0,3,0.5121951219512195,None,455.2468997999995,None,455.2468997999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
41,0,41,0,,,,,,,,,,3,0.0,2.0,z,27.0,1.0,4.11514536789087,2.40378712856304,None,457.0564690000001,None,459.43889457999967,459.43889457999967,459.45516567999994,None,[],,,None,461.4318300999994,None,None,[],0,3,0.5,None,465.5461395000002,None,465.5461395000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
42,0,42,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,2.693348633324513,3.1424449555106,None,467.3558374999993,None,470.47236138000017,470.47236138000017,470.4891847799995,b,['b'],1.8060845000009067,[1.8060845000009067],None,472.51699180000014,None,b,1.8060845000009067,1,1,0.5116279069767442,None,475.2174643999997,None,475.2174643999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
43,0,43,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,4.53337421950507,1.53243550275999,None,477.0217812000001,None,478.5224220799996,478.5224220799996,478.53930118000017,z,['z'],1.4082796000002418,[1.4082796000002418],None,480.5567622999997,None,z,1.4082796000002418,0,0,0.5,None,485.0716099000001,None,485.0716099000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,486.87266499999987,None,,,,,,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.8560732999995,None,None,491.8560732999995,496.83953609999935,,,,,,,,,,,,,CBC_1028,4,1,2,3,3,0.95,2023-07-21_14h15.28.088,MSI_TV_v3,2022.1.1,59.97594964412388,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[0, 2, 3, 1]",0.5454545454545454,0.7272727272727273,0.18181818181818182,0.5454545454545454,22,3,19,,,,,,,,,,,,
