trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_3.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
22,0,22,0,,,,,,,,,,2,0,1,z,63,1,3.2062024266105302,3.1424449555106,None,260.8934939999999,None,264.0499215,None,264.0499215,None,264.0603433799997,None,None,264.0499215,None,['z'],[2.256604600001083],266.0269191999996,None,z,4.256604600001083,1,1,0.8695652173913043,269.22173609999936,None,None,269.22173609999936,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
23,0,23,0,,,,,,,,,,0,0,2,b,27,1,2.666404967794728,1.53243550275999,None,271.02699459999985,None,272.5828597999998,None,272.5828597999998,None,272.59346557999925,None,None,272.5828597999998,None,['b'],[0.7797489000004134],274.56002399999943,None,b,2.7797489000004134,1,1,0.875,277.21730579999985,None,None,277.21730579999985,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
24,0,24,0,,,,,,,,,,1,3,2,b,63,1,3.02234236141277,3.24569326556923,None,279.02698109999983,None,282.28898519999984,None,282.28898519999984,None,282.2929311600001,None,['b'],282.28898519999984,None,None,,284.2794004999996,None,b,1.6272104000008767,1,1,0.88,287.29883549999977,None,None,287.29883549999977,None,[1.6272104000008767],,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
25,0,25,0,,,,,,,,,,3,0,2,z,27,1,2.526044641065533,2.49839527409216,None,289.1104442999995,None,291.63061689999995,None,291.63061689999995,None,291.62671625999974,None,None,291.63061689999995,None,['z'],[1.689462100000128],293.60998649999965,None,z,3.689462100000128,1,1,0.8846153846153846,296.11625989999993,None,None,296.11625989999993,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
26,0,26,0,,,,,,,,,,2,0,1,z,63,1,2.82320408183943,1.52290599571961,None,297.92607469999984,None,299.46282040000006,None,299.46282040000006,None,299.46030835999954,None,None,299.46282040000006,None,['b'],[1.7436321000004682],301.44333969999934,None,b,3.743632100000468,0,0,0.8518518518518519,304.2583592000001,None,None,304.2583592000001,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
27,0,27,0,,,,,,,,,,0,1,0,z,63,1,2.92731383428727,3.1963008326951,None,306.0604156999998,None,309.2804618,None,309.2804618,None,309.27719686,None,None,309.2804618,None,['z'],[0.937080400000923],311.26050439999926,None,z,2.937080400000923,1,1,0.8571428571428571,314.17207340000004,None,None,314.17207340000004,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
28,0,28,0,,,,,,,,,,3,2,3,b,63,1,2.629554641171433,1.12425433982333,None,315.97687529999985,None,317.1129065999994,None,317.1129065999994,None,317.1103134599998,None,['b'],317.1129065999994,None,None,,319.1074828999999,None,b,1.6040672000008271,1,1,0.8620689655172413,321.73156990000007,None,None,321.73156990000007,None,[1.6040672000008271],,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
29,0,29,0,,,,,,,,,,1,1,3,z,27,1,2.592312596923728,1.27538462653558,None,323.54359229999955,None,324.8334146999996,None,324.8334146999996,None,324.8435908799993,None,['z'],324.8334146999996,None,None,,326.8252933999993,None,z,1.4080830000002607,1,1,0.8666666666666667,329.41777319999983,None,None,329.41777319999983,None,[1.4080830000002607],,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
30,0,30,0,,,,,,,,,,0,0,1,b,63,1,4.12485271162806,0.77703640172831,None,331.22781639999994,None,332.0166258999998,None,332.0166258999998,None,332.0273305800001,None,None,332.0166258999998,None,['z'],[3.4129554000010103],333.9933063999997,None,z,5.41295540000101,0,0,0.8387096774193549,338.11476049999965,None,None,338.11476049999965,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
31,0,31,0,,,,,,,,,,1,2,3,z,63,1,2.517541937862754,1.1243895841892,None,339.92727899999954,None,341.0633504999996,None,341.0633504999996,None,341.06041125999946,None,None,341.0633504999996,None,['z'],[1.6841754000006404],343.04372859999967,None,z,3.6841754000006404,1,1,0.84375,345.56163689999994,None,None,345.56163689999994,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
32,0,32,0,,,,,,,,,,2,1,2,b,9,1,2.294664843639333,1.18065738546375,None,347.3770389000001,None,348.58369109999967,None,348.58369109999967,None,348.59447227999954,None,None,348.58369109999967,None,None,,350.5602380999999,None,[],[],0,3,0.8181818181818182,352.8768406999998,None,['b'],352.8768406999998,None,,,[1.1590966000012486],,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
33,0,33,0,,,,,,,,,,0,0,1,b,63,1,4.61004669244928,0.80788063606262,None,354.6436789999998,None,355.46661799999947,None,355.46661799999947,None,355.4769300799999,None,None,355.46661799999947,None,['z'],[3.5836651000008715],357.4437047000001,None,z,5.5836651000008715,0,0,0.7941176470588235,362.0526436,None,None,362.0526436,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
34,0,34,0,,,,,,,,,,3,1,2,z,9,1,3.7500315165247198,3.06992456303453,None,363.8604193000001,None,366.93007339999986,None,366.93007339999986,None,366.9426189599999,None,None,366.93007339999986,None,['z'],[0.7625200000002224],368.91042899999957,None,z,2.7625200000002224,1,1,0.8,372.6529961999995,None,None,372.6529961999995,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
35,0,35,0,,,,,,,,,,2,0,1,z,63,1,4.7533305109883095,2.10421507306074,None,374.4603922999995,None,376.5830898999993,None,376.5830898999993,None,376.5945684799999,None,None,376.5830898999993,None,['z'],[0.47056850000080885],378.56014099999993,None,z,2.470568500000809,1,1,0.8055555555555556,383.3037786999994,None,None,383.3037786999994,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
36,0,36,0,,,,,,,,,,0,1,0,z,63,0,4.77034425507967,1.36309078069689,None,385.11081899999954,None,386.4966571999994,None,386.4966571999994,None,386.4938051599993,None,None,386.4966571999994,None,['b'],[1.8366690000002563],388.47674989999996,None,b,3.8366690000002563,0,1,0.7837837837837838,393.2365842999998,None,None,393.2365842999998,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
37,0,37,0,,,,,,,,,,2,1,0,b,63,1,4.72585056748869,0.979776149765883,None,395.0437385999994,None,396.04668669999955,None,396.04668669999955,None,396.0437534599996,None,['b'],396.04668669999955,None,None,,398.03753659999984,None,b,1.414514699999927,1,1,0.7894736842105263,402.7655451999999,None,None,402.7655451999999,None,[1.414514699999927],,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
38,0,38,0,,,,,,,,,,1,3,1,b,27,1,2.91303524001082,2.6299100644723,None,404.5768430999997,None,407.2323116999996,None,407.2323116999996,None,407.2440274800001,None,None,407.2323116999996,None,['z'],[1.3364369000000806],409.21068119999927,None,z,3.3364369000000806,0,0,0.7692307692307693,412.11097530000006,None,None,412.11097530000006,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
39,0,39,0,,,,,,,,,,3,2,3,b,63,1,2.792365600763554,2.09887870490381,None,413.9106955999996,None,416.03170109999974,None,416.03170109999974,None,416.02735695999945,None,['b'],416.03170109999974,None,None,,418.0290355999996,None,b,1.4261216000004424,1,1,0.775,420.8347745000001,None,None,420.8347745000001,None,[1.4261216000004424],,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
40,0,40,0,,,,,,,,,,0,2,0,z,27,1,2.496959177995529,1.25920145784721,None,422.64368749999994,None,423.9165708999999,None,423.9165708999999,None,423.9271812799998,None,None,423.9165708999999,None,['z'],[1.9959693999999217],425.8938005,None,z,3.9959693999999217,1,1,0.7804878048780488,428.3724352999998,None,None,428.3724352999998,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
41,0,41,0,,,,,,,,,,1,3,2,b,63,1,3.68371079902891,1.43470440954152,None,430.1773256999995,None,431.63398509999934,None,431.63398509999934,None,431.64399867999964,None,['b'],431.63398509999934,None,None,,433.6289673000001,None,b,1.6907445000006192,1,1,0.7857142857142857,437.3163369999993,None,None,437.3163369999993,None,[1.6907445000006192],,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
42,0,42,0,,,,,,,,,,2,3,1,z,27,1,4.40017271499661,2.78346932462847,None,439.12726549999934,None,441.93453109999973,None,441.93453109999973,None,441.9441505799996,None,['z'],441.93453109999973,None,None,,443.93093229999977,None,z,1.7746577000007164,1,1,0.7906976744186046,448.33198659999925,None,None,448.33198659999925,None,[1.7746577000007164],,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
43,0,43,0,,,,,,,,,,3,2,3,b,63,1,2.433630701072358,0.952147612306987,None,450.1440671999999,None,451.1152523999999,None,451.1152523999999,None,451.11062735999985,None,None,451.1152523999999,None,['b'],[0.6785242000005383],453.0943987999999,None,b,2.6785242000005383,1,1,0.7954545454545454,455.5126131999996,None,None,455.5126131999996,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,457.3270687999993,None,,,,,,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.3272178999996,None,None,462.3272178999996,None,,,,,,,,,,,,,CBC_1146,1,4,3,2,3,0.95,2024-09-11_14h37.04.530,MSI_AV_v3,2022.1.1,59.980374421740606,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[0, 2, 3, 1]",0.9090909090909091,0.8181818181818182,0.7272727272727273,0.7272727272727273,35,1,8,,,,,,,,,,,,
