trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,0,2,3,z,63,1,2.2759877950103027,1.34668860557497,None,465.19807630000014,None,466.5315161399997,466.5315161399997,466.54803224000017,None,[],None,,468.5314042,None,None,[],0,3,0.2222222222222222,None,470.7972582000002,None,470.7972582000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
9,0,9,0,,,,,,,,,,1,3,2,z,63,1,4.7533305109883095,1.36309078069689,None,472.59824050000043,None,473.94803734000044,473.94803734000044,473.96478924000013,z,['z'],None,,475.9579539000006,None,z,1.3439255999992383,1,1,0.3,None,480.6972716,None,480.6972716,None,1.3439255999992383,[1.3439255999992383],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
10,0,10,0,,,,,,,,,,0,3,1,b,27,1,4.12485271162806,2.22427187882546,None,482.4982592000006,None,484.69835384000027,484.69835384000027,484.7150005400002,None,[],['b'],[2.0154478999993444],486.69828550000057,None,b,4.015447899999344,1,1,0.36363636363636365,None,490.82809720000023,None,490.82809720000023,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
11,0,11,0,,,,,,,,,,2,0,1,b,63,0,4.01714354611405,2.40378712856304,None,492.6315076000001,None,495.01475714000054,495.01475714000054,495.03139354000024,b,['b'],None,,497.05184869999994,None,b,1.8895293999994465,1,0,0.4166666666666667,None,501.06741200000033,None,501.06741200000033,None,1.8895293999994465,[1.8895293999994465],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
12,0,12,0,,,,,,,,,,1,3,2,z,63,1,4.53337421950507,1.25817747924478,None,502.88168159999987,None,504.1142953399997,504.1142953399997,504.1305358399998,None,[],"['b', 'z']","[0.6603155999991941, 1.1370392999988326]",506.10521120000067,None,b,2.660315599999194,0,0,0.38461538461538464,None,510.6287323000006,None,510.6287323000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
13,0,13,0,,,,,,,,,,2,2,0,z,27,1,4.82531807167306,1.21250262048173,None,512.4314723000007,None,513.6317499400004,513.6317499400004,513.64829794,None,[],['z'],[0.6548773000004076],515.6309464000005,None,z,2.6548773000004076,1,1,0.42857142857142855,None,520.4541223000006,None,520.4541223000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
14,0,14,0,,,,,,,,,,3,1,0,b,63,1,4.52047235037039,1.53243550275999,None,522.2647784999999,None,523.7814986400001,523.7814986400001,523.7980644399997,None,[],['b'],[0.29778669999996055],525.7793663000002,None,b,2.2977866999999605,1,1,0.4666666666666667,None,530.3018605000007,None,530.3018605000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
15,0,15,0,,,,,,,,,,0,2,3,z,63,1,2.629554641171433,1.64421109900286,None,532.1139609000002,None,533.7317023400003,533.7317023400003,533.7483229399998,None,[],['b'],[0.2879179000001386],535.7308751999999,None,b,2.2879179000001386,0,0,0.4375,None,538.3693527000005,None,538.3693527000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
16,0,16,0,,,,,,,,,,3,2,1,z,9,1,2.792365600763554,2.6299100644723,None,540.1815946000006,None,542.7984518400001,542.7984518400001,542.8151570399998,z,['z'],None,,544.8089422000003,None,z,1.3980129000001398,1,1,0.47058823529411764,None,547.5974688000006,None,547.5974688000006,None,1.3980129000001398,[1.3980129000001398],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
17,0,17,0,,,,,,,,,,0,3,1,b,27,1,4.77034425507967,3.1424449555106,None,549.3983417999998,None,552.5141508400004,552.5141508400004,552.53066014,None,[],['b'],[1.3702802999996493],554.5072792999999,None,b,3.3702802999996493,1,1,0.5,None,559.2667581000005,None,559.2667581000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
18,0,18,0,,,,,,,,,,2,1,0,z,63,1,2.433630701072358,1.95130344756745,None,561.0807787000003,None,563.0140180400006,563.0140180400006,563.0307222399999,None,[],['b'],[1.555549699999574],565.0065092000004,None,b,3.555549699999574,0,0,0.47368421052631576,None,567.4426397000007,None,567.4426397000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
19,0,19,0,,,,,,,,,,2,0,1,b,63,1,4.40017271499661,1.94858485820231,None,569.2481615000006,None,571.1816572400005,571.1816572400005,571.1985274399997,None,[],['b'],[0.4579361999994944],573.1758504,None,b,2.4579361999994944,1,1,0.5,None,577.5903060999999,None,577.5903060999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
20,0,20,0,,,,,,,,,,1,0,2,z,27,1,4.46924002178158,1.12425433982333,None,579.3983776000005,None,580.4976083399999,580.4976083399999,580.5143039400002,None,[],['z'],[1.3982486999993853],582.4906006000001,None,z,3.3982486999993853,1,1,0.5238095238095238,None,586.9658813000005,None,586.9658813000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
21,0,21,0,,,,,,,,,,3,1,0,b,63,1,2.693348633324513,2.49839527409216,None,588.7653522,None,591.2484110400003,591.2484110400003,591.2651692399998,None,[],['z'],[0.34818429999995715],593.2433860000001,None,z,2.348184299999957,0,0,0.5,None,595.9327651000003,None,595.9327651000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
22,0,22,0,,,,,,,,,,1,0,2,z,27,1,2.7134565917469198,3.06992456303453,None,597.7320441000002,None,600.7818989400005,600.7818989400005,600.79861224,None,[],"['z', 'b']","[0.5599626999992324, 1.2126749999997628]",602.7810655000003,None,z,2.5599626999992324,1,1,0.5217391304347826,None,605.5041220000003,None,605.5041220000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
23,0,23,0,,,,,,,,,,0,2,3,z,63,1,3.76873691643126,0.917519910446003,None,607.3152058000005,None,608.2151374400003,608.2151374400003,608.2318070399999,None,[],['z'],[0.9783018999996784],610.2161135000006,None,z,2.9783018999996784,1,1,0.5416666666666666,None,613.9792687999998,None,613.9792687999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
24,0,24,0,,,,,,,,,,2,0,1,b,63,1,3.2062024266105302,1.27538462653558,None,615.7820951000003,None,617.0318570399997,617.0318570399997,617.04858764,None,[],['b'],[1.1438419999994949],619.0292186000006,None,b,3.143841999999495,1,1,0.56,None,622.2432448,None,622.2432448,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
25,0,25,0,,,,,,,,,,1,2,3,b,63,1,2.517541937862754,1.18065738546375,None,624.0476386,None,625.1985879400002,625.1985879400002,625.21536674,None,[],"['b', 'b']","[0.5641004999997676, 0.9340437999999267]",627.1986677000004,None,b,2.5641004999997676,1,1,0.5769230769230769,None,629.7119044000001,None,629.7119044000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
26,0,26,0,,,,,,,,,,2,0,2,b,27,1,2.294664843639333,0.761758675042088,None,631.5154680000005,None,632.2653641400004,632.2653641400004,632.2818787400004,z,['z'],None,,634.2741492000005,None,z,1.9971571999994921,0,0,0.5555555555555556,None,636.5735224999999,None,636.5735224999999,None,1.9971571999994921,[1.9971571999994921],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
27,0,27,0,,,,,,,,,,0,2,3,z,63,1,2.496959177995529,0.979776149765883,None,638.3821027000004,None,639.3477512399998,639.3477512399998,639.3643781399999,z,['z'],None,,641.3758770000004,None,z,1.8240955999990547,1,1,0.5714285714285714,None,643.8764896000002,None,643.8764896000002,None,1.8240955999990547,[1.8240955999990547],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
28,0,28,0,,,,,,,,,,0,2,3,z,63,1,3.73326136168326,2.78346932462847,None,645.6822309999998,None,648.4486546400005,648.4486546400005,648.4654240399998,None,[],['b'],[0.4042845000003581],650.4498793000002,None,b,2.404284500000358,0,0,0.5517241379310345,None,654.1906285000005,None,654.1906285000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
29,0,29,0,,,,,,,,,,3,1,3,b,27,1,4.11514536789087,3.1963008326951,None,655.9987932000004,None,659.1819484400005,659.1819484400005,659.19880124,None,[],['z'],[0.3813087999997151],661.1812448999999,None,z,2.381308799999715,0,0,0.5333333333333333,None,665.2996364,None,665.2996364,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
30,0,30,0,,,,,,,,,,0,3,0,b,9,1,2.526044641065533,3.40155979865722,None,667.0984896999998,None,670.4811300399999,670.4811300399999,670.49799104,b,['b'],None,,672.5120305,None,b,1.2851637000003393,1,1,0.5483870967741935,None,675.0412635000002,None,675.0412635000002,None,1.2851637000003393,[1.2851637000003393],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
31,0,31,0,,,,,,,,,,3,0,1,z,63,1,3.3728785608729996,0.77703640172831,None,676.8490652,None,677.5989839400002,677.5989839400002,677.6156845400003,None,[],['z'],[1.4846496999998635],679.5974847000007,None,z,3.4846496999998635,1,1,0.5625,None,682.9749711000004,None,682.9749711000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
32,0,32,0,,,,,,,,,,2,0,1,b,63,1,4.72585056748869,1.25920145784721,None,684.7823277000007,None,686.0155285399999,686.0155285399999,686.0320668400002,None,[],['b'],[0.266211199999816],688.0173734999998,None,b,2.266211199999816,1,1,0.5757575757575758,None,692.7476157000001,None,692.7476157000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
33,0,33,0,,,,,,,,,,3,0,1,z,63,1,3.7500315165247198,1.90743690794447,None,694.5488771,None,696.4322235399998,696.4322235399998,696.4489189400003,None,[],['z'],[0.3456975999997667],698.4315505000004,None,z,2.3456975999997667,1,1,0.5882352941176471,None,702.1883591000005,None,702.1883591000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
34,0,34,0,,,,,,,,,,1,2,3,b,63,1,4.77723667052879,2.10421507306074,None,703.9988553000003,None,706.0821600399997,706.0821600399997,706.0989056399997,None,[],['z'],[2.6334796999999526],708.0819907000005,None,z,4.633479699999953,0,0,0.5714285714285714,None,712.8577326000004,None,712.8577326000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
35,0,35,0,,,,,,,,,,2,2,0,z,27,1,2.592312596923728,0.974903167432984,None,714.6655153000002,None,715.6156535399998,715.6156535399998,715.6323057399998,b,['b'],None,,717.6536073000007,None,b,0.9279802999999447,0,0,0.5555555555555556,None,720.2401458000004,None,720.2401458000004,None,0.9279802999999447,[0.9279802999999447],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
36,0,36,0,,,,,,,,,,3,0,1,z,63,1,2.342239579230602,1.1243895841892,None,722.0489680999999,None,723.1490380400003,723.1490380400003,723.1654926399999,z,"['z', 'b']",None,,725.1777379000005,None,z,0.5666834000003291,1,1,0.5675675675675675,None,727.5259976000007,None,727.5259976000007,None,0.5666834000003291,"[0.5666834000003291, 0.6076868999998624]",,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
37,0,37,0,,,,,,,,,,3,1,3,b,27,1,3.6438386551209,1.53122835510861,None,729.3322957,None,730.8492293399997,730.8492293399997,730.8658028399998,z,['z'],None,,732.8856407000003,None,z,1.554932000000008,0,0,0.5526315789473685,None,736.5236869999999,None,736.5236869999999,None,1.554932000000008,[1.554932000000008],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
38,0,38,0,,,,,,,,,,1,2,3,b,63,1,3.35133458220192,3.33124983260532,None,738.3322343999998,None,741.6490662400004,741.6490662400004,741.66564434,b,['b'],None,,743.6647952000003,None,b,1.542984400000023,1,1,0.5641025641025641,None,747.0253744000001,None,747.0253744000001,None,1.542984400000023,[1.542984400000023],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
39,0,39,0,,,,,,,,,,0,1,3,z,27,1,2.666404967794728,2.09887870490381,None,748.8324602000002,None,750.9160096400003,750.9160096400003,750.93251764,None,[],['b'],[0.3929960999994364],752.9146916,None,b,2.3929960999994364,0,0,0.55,None,755.6048308999998,None,755.6048308999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
40,0,40,0,,,,,,,,,,1,2,1,b,9,1,3.31929419319838,1.52290599571961,None,757.4157267,None,758.9166414399999,758.9166414399999,758.93245434,None,[],['b'],[0.5859433000005083],760.9162098000006,None,b,2.5859433000005083,1,1,0.5609756097560976,None,764.2513493000006,None,764.2513493000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
41,0,41,0,,,,,,,,,,3,1,0,b,63,0,2.678526077912375,2.96653053743745,None,766.0657388999998,None,769.0159180399999,769.0159180399999,769.0324270399999,None,[],['z'],[1.4279291000002559],771.0156080000006,None,z,3.427929100000256,0,1,0.5476190476190477,None,773.6951483000003,None,773.6951483000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
42,0,42,0,,,,,,,,,,0,2,3,z,63,1,3.02234236141277,3.4543169006169,None,775.4994665000004,None,778.9325235400004,778.9325235400004,778.9490464399998,b,['b'],None,,780.9483592000006,None,b,1.7067151999990529,0,0,0.5348837209302325,None,783.9738237000001,None,783.9738237000001,None,1.7067151999990529,[1.7067151999990529],,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
43,0,43,0,,,,,,,,,,2,1,0,z,63,1,3.26539063535182,3.24569326556923,None,785.7824969000003,None,789.0158175400004,789.0158175400004,789.0325383399997,None,[],['z'],[0.10805209999944054],791.0146292,None,z,2.1080520999994405,1,1,0.5454545454545454,None,794.2815070000006,None,794.2815070000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,796.0827286000003,None,,,,,,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.0659642999999,None,None,801.0659642999999,806.0493814000001,,,,,,,,,,,,,CBC_1018,4,1,3,1,17,0.95,2023-07-28_15h11.50.359,MSI_TV_v3,2022.1.1,59.64469654273084,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[2, 3, 1, 0]",0.36363636363636365,0.6363636363636364,0.7272727272727273,0.45454545454545453,24,1,19,,,,,,,,,,,,
