trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2,3.0,2.0,b,63.0,1.0,2.629554641171433,0.979776149765883,None,143.43028510000022,None,144.38064099000002,144.38064099000002,144.39717358999968,None,[],['z'],[1.367750100000194],146.38681300000007,None,z,3.367750100000194,0,0,0.5555555555555556,None,149.00888919999943,None,149.00888919999943,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
9,0,9,0,,,,,,,,,,3,3.0,1.0,z,27.0,1.0,3.02234236141277,1.52290599571961,None,150.8140029999995,None,152.3135824899993,152.3135824899993,152.33026388999969,None,[],['b'],[0.4884303999997428],154.31774450000012,None,b,2.488430399999743,0,0,0.5,None,157.34115239999937,None,157.34115239999937,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
10,0,10,0,,,,,,,,,,0,3.0,2.0,z,63.0,0.0,4.11514536789087,1.78643585472448,None,159.14680339999995,None,160.91291509,160.91291509,160.92956708999935,None,[],['z'],[0.8432825999998386],162.90999569999985,None,z,2.8432825999998386,1,0,0.5454545454545454,None,167.02423089999957,None,167.02423089999957,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
11,0,11,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,3.71372710086949,3.4543169006169,None,168.83072319999974,None,172.2633500899994,172.2633500899994,172.28018318999983,None,[],['b'],[1.2887233000001288],174.26746889999959,None,b,3.288723300000129,1,1,0.5833333333333334,None,177.97833759999958,None,177.97833759999958,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
12,0,12,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,4.61004669244928,1.1243895841892,None,179.78059049999956,None,180.88061298999963,180.88061298999963,180.89764329000008,None,[],['z'],[0.44128319999981613],182.8870605000002,None,z,2.441283199999816,1,1,0.6153846153846154,None,187.49251949999962,None,187.49251949999962,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
13,0,13,0,,,,,,,,,,2,3.0,2.0,b,63.0,1.0,2.792365600763554,1.94858485820231,None,189.29703329999938,None,191.2301643899993,191.2301643899993,191.24730948999985,None,[],['b'],[0.7166796000001341],193.2365461999998,None,b,2.716679600000134,1,1,0.6428571428571429,None,196.0257959999999,None,196.0257959999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
14,0,14,0,,,,,,,,,,1,0.0,3.0,b,9.0,1.0,3.73326136168326,1.96568735158996,None,197.83078939999996,None,199.7807395900001,199.7807395900001,199.79737339000002,None,[],['z'],[0.35885009999947215],201.7867126000001,None,z,2.358850099999472,0,0,0.6,None,205.5170532000002,None,205.5170532000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
15,0,15,0,,,,,,,,,,3,0.0,1.0,z,63.0,0.0,2.82320408183943,1.27538462653558,None,207.33048830000007,None,208.58069508999978,208.58069508999978,208.5969524899994,None,[],['b'],[1.2520187000000078],210.58520829999998,None,b,3.252018700000008,0,1,0.5625,None,213.41378499999973,None,213.41378499999973,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
16,0,16,0,,,,,,,,,,2,2.0,3.0,z,63.0,1.0,2.433630701072358,1.25920145784721,None,215.2139403000001,None,216.44723268999968,216.44723268999968,216.46356999000017,None,[],['b'],[0.7651870999998209],218.45018979999986,None,b,2.765187099999821,0,0,0.5294117647058824,None,220.8749797999999,None,220.8749797999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
17,0,17,0,,,,,,,,,,0,0.0,2.0,z,27.0,1.0,2.496959177995529,1.53122835510861,None,222.6806330999998,None,224.19708998999994,224.19708998999994,224.21355039000008,None,[],None,,226.20139199999994,None,None,[],0,3,0.5,None,228.72531079999953,None,228.72531079999953,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
18,0,18,0,,,,,,,,,,1,0.0,1.0,b,63.0,1.0,2.517541937862754,2.15533949826702,None,230.4974357000001,None,232.63074969000007,232.63074969000007,232.64739778999973,None,[],['z'],[0.4478751000006014],234.63631129999976,None,z,2.4478751000006014,0,0,0.47368421052631576,None,237.15332919999946,None,237.15332919999946,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
19,0,19,0,,,,,,,,,,3,1.0,0.0,b,63.0,1.0,4.40017271499661,3.1424449555106,None,238.9643643999998,None,242.0804868899997,242.0804868899997,242.09717698999992,None,[],['b'],[0.40470709999954124],244.08825530000013,None,b,2.4047070999995412,1,1,0.5,None,248.49147429999994,None,248.49147429999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
20,0,20,0,,,,,,,,,,2,1.0,3.0,z,27.0,1.0,2.91303524001082,1.53243550275999,None,250.29731100000026,None,251.8142125899996,251.8142125899996,251.83115638999988,None,[],['b'],[0.40941640000073676],253.82088179999937,None,b,2.4094164000007368,0,0,0.47619047619047616,None,256.73281189999943,None,256.73281189999943,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
21,0,21,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,3.2062024266105302,0.952147612306987,None,258.54743880000024,None,259.48074619000016,259.48074619000016,259.49708538999965,None,[],['z'],[0.7939274000000296],261.4859379999998,None,z,2.7939274000000296,1,1,0.5,None,264.6925094999997,None,264.6925094999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
22,0,22,0,,,,,,,,,,1,0.0,1.0,b,63.0,1.0,2.294664843639333,0.80788063606262,None,266.4978578,None,267.28056548999956,267.28056548999956,267.29714609,None,[],['z'],[0.8040030000001934],269.2876405999996,None,z,2.8040030000001934,0,0,0.4782608695652174,None,271.5741868999994,None,271.5741868999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
23,0,23,0,,,,,,,,,,2,2.0,3.0,z,63.0,1.0,4.12485271162806,1.25817747924478,None,273.3806754999996,None,274.6137662899993,274.6137662899993,274.6307237899993,None,[],['z'],[0.4293617000002996],276.6184207999995,None,z,2.4293617000002996,1,1,0.5,None,280.7405824999996,None,280.7405824999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
24,0,24,0,,,,,,,,,,0,2.0,0.0,b,27.0,1.0,4.01714354611405,1.64421109900286,None,282.5475127999998,None,284.1639468899995,284.1639468899995,284.1806652899997,None,[],['z'],[1.1632429999999658],286.1709028999994,None,z,3.163242999999966,0,0,0.48,None,290.196242,None,290.196242,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
25,0,25,0,,,,,,,,,,1,0.0,1.0,b,63.0,1.0,2.7134565917469198,2.09887870490381,None,291.99748,None,294.08104478999957,294.08104478999957,294.0975404899993,None,[],['z'],[0.9391587999998592],296.08520529999987,None,z,2.939158799999859,0,0,0.46153846153846156,None,298.78981419999946,None,298.78981419999946,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
26,0,26,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,3.3728785608729996,2.78346932462847,None,300.5975434000002,None,303.36406369000014,303.36406369000014,303.38057709000003,None,[],['b'],[0.6661113999998634],305.36773059999996,None,b,2.6661113999998634,1,1,0.48148148148148145,None,308.7420032,None,308.7420032,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
27,0,27,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,2.666404967794728,2.96653053743745,None,310.54762370000026,None,313.4974099899993,313.4974099899993,313.51403298999975,None,[],['z'],[0.23884320000070147],315.5043214999996,None,z,2.2388432000007015,1,1,0.5,None,318.17589119999957,None,318.17589119999957,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
28,0,28,0,,,,,,,,,,2,3.0,2.0,b,63.0,0.0,3.35133458220192,0.77703640172831,None,319.98102649999964,None,320.73110139,320.73110139,320.74771008999977,b,['b'],None,,322.77661850000004,None,b,1.8185905000000275,1,0,0.5172413793103449,None,326.14355389999946,None,326.14355389999946,None,1.8185905000000275,[1.8185905000000275],,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
29,0,29,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.26539063535182,3.1963008326951,None,327.94780809999975,None,331.1313355899994,331.1313355899994,331.14789068999943,None,[],['z'],[0.5542403999997987],333.1363265,None,z,2.5542403999997987,1,1,0.5333333333333333,None,336.39649089999966,None,336.39649089999966,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
30,0,30,0,,,,,,,,,,1,2.0,0.0,z,27.0,1.0,4.52047235037039,1.34668860557497,None,338.19769410000026,None,339.5309948899996,339.5309948899996,339.54769349,None,[],None,,341.5361260999998,None,None,[],0,3,0.5161290322580645,None,346.05923429999984,None,346.05923429999984,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
31,0,31,0,,,,,,,,,,2,3.0,0.0,b,9.0,1.0,4.7533305109883095,2.49839527409216,None,347.8646281000001,None,350.3476142900001,350.3476142900001,350.3641959899998,None,[],['b'],[0.060341100000187],352.35277229999974,None,b,2.060341100000187,1,1,0.53125,None,357.1137480999996,None,357.1137480999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
32,0,32,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,2.6391747348430608,3.33124983260532,None,358.91449680000005,None,362.2313946899996,362.2313946899996,362.24794048999973,z,['z'],None,,364.27605119999953,None,z,1.5941730999993524,1,1,0.5454545454545454,None,366.92852630000016,None,366.92852630000016,None,1.5941730999993524,[1.5941730999993524],,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
33,0,33,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.76873691643126,3.06992456303453,None,368.7313340999999,None,371.7811636899998,371.7811636899998,371.79744159,None,[],['z'],[1.3616418000001431],373.78437829999984,None,z,3.361641800000143,1,1,0.5588235294117647,None,377.5449848999997,None,377.5449848999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
34,0,34,0,,,,,,,,,,1,0.0,1.0,b,63.0,0.0,2.92731383428727,3.24569326556923,None,379.3478753999998,None,382.5812076899994,382.5812076899994,382.59767368999945,None,[],['z'],[1.5609094999999797],384.58429049999995,None,z,3.5609094999999797,0,1,0.5428571428571428,None,387.5165439000002,None,387.5165439000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
35,0,35,0,,,,,,,,,,2,2.0,3.0,z,63.0,1.0,2.342239579230602,1.36309078069689,None,389.3312820000001,None,390.68117138999986,390.68117138999986,390.69796028999934,None,[],['z'],[0.29406159999962256],392.68649060000007,None,z,2.2940615999996226,1,1,0.5555555555555556,None,395.0359314999996,None,395.0359314999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
36,0,36,0,,,,,,,,,,3,1.0,2.0,b,9.0,1.0,4.46924002178158,1.18065738546375,None,396.8480198999996,None,398.01460268999944,398.01460268999944,398.03129458999973,None,[],['b'],[0.4201469999998153],400.0216825999996,None,b,2.4201469999998153,1,1,0.5675675675675675,None,404.4883233999999,None,404.4883233999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
37,0,37,0,,,,,,,,,,1,2.0,0.0,z,27.0,1.0,4.77034425507967,0.917519910446003,None,406.29821829999946,None,407.19835768999945,407.19835768999945,407.2148569899993,None,[],['z'],[2.128866900000503],409.20320879999963,None,z,4.128866900000503,1,1,0.5789473684210527,None,413.9709075999999,None,413.9709075999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
38,0,38,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,2.526044641065533,1.21250262048173,None,415.7813329999999,None,416.98158128999984,416.98158128999984,416.9981358899997,b,['b'],None,,419.02510019999954,None,b,1.8436108999994758,1,1,0.5897435897435898,None,421.562003,None,421.562003,None,1.8436108999994758,[1.8436108999994758],,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
39,0,39,0,,,,,,,,,,2,1.0,3.0,z,27.0,1.0,3.7500315165247198,1.43470440954152,None,423.36509279999973,None,424.78139209,424.78139209,424.7983406899995,None,[],['z'],[0.34551590000046417],426.78741329999957,None,z,2.345515900000464,1,1,0.6,None,430.53303659999983,None,430.53303659999983,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
40,0,40,0,,,,,,,,,,1,0.0,1.0,b,63.0,1.0,4.72585056748869,2.6299100644723,None,432.3484411999998,None,434.9480435899997,434.9480435899997,434.9648462899997,None,[],['b'],[1.2607180000004519],436.9546658999998,None,b,3.260718000000452,1,1,0.6097560975609756,None,441.68843259999994,None,441.68843259999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
41,0,41,0,,,,,,,,,,0,0.0,2.0,z,27.0,1.0,2.678526077912375,2.10421507306074,None,443.4981372000002,None,445.5813225899994,445.5813225899994,445.5987195899999,None,[],['z'],[0.5615506000003734],447.5888396999999,None,z,2.5615506000003734,1,1,0.6190476190476191,None,450.3009597,None,450.3009597,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
42,0,42,0,,,,,,,,,,2,3.0,2.0,b,63.0,1.0,4.82531807167306,1.95130344756745,None,452.1149293999997,None,454.0479077900001,454.0479077900001,454.06495018999993,None,[],['b'],[0.3466680000001361],456.0533110999995,None,b,2.346668000000136,1,1,0.627906976744186,None,460.8695767999998,None,460.8695767999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
43,0,43,0,,,,,,,,,,3,1.0,0.0,b,63.0,1.0,4.77723667052879,0.761758675042088,None,462.68115429999943,None,463.4148327899995,463.4148327899995,463.43155269000016,None,[],['b'],[0.47367169999961334],465.42461790000016,None,b,2.4736716999996133,1,1,0.6363636363636364,None,470.2026556999999,None,470.2026556999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,472.01494139999977,None,,,,,,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9982847000001,None,None,476.9982847000001,481.98152299999947,,,,,,,,,,,,,CBC_1129,003,2,1,3,10,0.90,2024-09-25_15h12.48.862,MSI_TV_v3,2022.1.1,59.95592040746589,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[1, 3, 0, 2]",0.5454545454545454,0.45454545454545453,0.6363636363636364,0.9090909090909091,28,2,14,,,,,,,,,,,,
