trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,0,1.0,3.0,b,27.0,1.0,4.190022164497369,2.49839527409216,None,156.0798888999998,None,158.56310989999946,158.56310989999946,158.5798270999996,None,[],['b'],[1.8862564000010025],160.5822189999999,None,b,3.8862564000010025,1,1,0.4444444444444444,None,164.76249480000115,None,164.76249480000115,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
9,0,9,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,3.2062024266105302,1.25920145784721,None,166.56316030000016,None,167.79557490000042,167.79557490000042,167.812024,None,[],['b'],[1.8049129999999423],169.79077130000223,None,b,3.8049129999999423,0,0,0.4,None,172.99209610000253,None,172.99209610000253,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
10,0,10,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,4.46924002178158,3.33124983260532,None,174.79694100000052,None,178.1121971000004,178.1121971000004,178.12906760000004,None,[],['z'],[0.5757564999985334],180.10717950000253,None,z,2.5757564999985334,1,1,0.45454545454545453,None,184.57073120000132,None,184.57073120000132,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
11,0,11,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,3.71372710086949,0.80788063606262,None,186.37976590000108,None,187.1630670000024,187.1630670000024,187.1797393000026,None,[],['z'],[0.4241126000015356],189.16796740000063,None,z,2.4241126000015356,0,0,0.4166666666666667,None,192.88200320000033,None,192.88200320000033,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
12,0,12,0,,,,,,,,,,3,2.0,3.0,z,63.0,0.0,4.77034425507967,2.22427187882546,None,194.69650660000116,None,196.89663050000053,196.89663050000053,196.91322250000047,None,[],['b'],[0.9585905999992974],198.9001571000008,None,b,2.9585905999992974,0,1,0.38461538461538464,None,203.66754990000118,None,203.66754990000118,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
13,0,13,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.91303524001082,1.53243550275999,None,205.47974420000173,None,206.9968249000023,206.9968249000023,207.0136527000006,b,['b'],None,,209.01539709999997,None,b,1.980905199998233,1,1,0.42857142857142855,None,211.92445480000242,None,211.92445480000242,None,1.980905199998233,[1.980905199998233],,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
14,0,14,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,4.11514536789087,1.52290599571961,None,213.7294409999995,None,215.23044709999994,215.23044709999994,215.24661380000288,None,[],['z'],[1.4840430000003835],217.23304620000272,None,z,3.4840430000003835,1,1,0.4666666666666667,None,221.34294260000024,None,221.34294260000024,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
15,0,15,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,3.35133458220192,3.1424449555106,None,223.1464694000024,None,226.26404640000072,226.26404640000072,226.27978829999955,None,[],['z'],[0.3829562999999325],228.26601650000157,None,z,2.3829562999999325,1,1,0.5,None,231.60323490000155,None,231.60323490000155,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
16,0,16,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,2.666404967794728,2.78346932462847,None,233.41381240000192,None,236.17988500000246,236.17988500000246,236.19648470000283,b,['b'],None,,238.24064120000185,None,b,1.8206247000016447,1,1,0.5294117647058824,None,240.90720010000223,None,240.90720010000223,None,1.8206247000016447,[1.8206247000016447],,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
17,0,17,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,2.7134565917469198,2.96653053743745,None,242.71332210000037,None,245.66348680000118,245.66348680000118,245.67995040000204,z,['z'],None,,247.70471700000053,None,z,1.9073018999988562,1,1,0.5555555555555556,None,250.42479470000035,None,250.42479470000035,None,1.9073018999988562,[1.9073018999988562],,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
18,0,18,0,,,,,,,,,,0,1.0,3.0,b,27.0,1.0,3.3728785608729996,0.917519910446003,None,252.2287706999996,None,253.12990790000293,253.12990790000293,253.14644610000067,None,[],['z'],[1.1369355999995605],255.1282699000003,None,z,3.1369355999995605,0,0,0.5263157894736842,None,258.50386830000207,None,258.50386830000207,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
19,0,19,0,,,,,,,,,,3,3.0,0.0,b,9.0,1.0,3.26539063535182,1.1243895841892,None,260.312381300002,None,261.41330710000074,261.41330710000074,261.4299624999996,None,[],['b'],[1.14860409999892],263.42128890000095,None,b,3.14860409999892,1,1,0.55,None,266.6811267000012,None,266.6811267000012,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
20,0,20,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,4.53337421950507,1.12425433982333,None,268.496501900001,None,269.5965515,269.5965515,269.6134709000009,None,[],['b'],[0.8780675999987579],271.6002504999997,None,b,2.878067599998758,0,0,0.5238095238095238,None,276.11980360000234,None,276.11980360000234,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
21,0,21,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.77723667052879,1.25817747924478,None,277.9295506000017,None,279.16320730000115,279.16320730000115,279.18003840000273,None,[],['b'],[0.216713300000265],281.1683035999995,None,b,2.216713300000265,1,1,0.5454545454545454,None,285.9355781000013,None,285.9355781000013,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
22,0,22,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,4.52047235037039,1.78643585472448,None,287.74689560000115,None,289.51386999999994,289.51386999999994,289.5298126999998,None,[],['z'],[0.6593754999994417],291.5334373000005,None,z,2.6593754999994417,1,1,0.5652173913043478,None,296.0494241000015,None,296.0494241000015,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
23,0,23,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,2.342239579230602,0.974903167432984,None,297.8634923000027,None,298.81348950000137,298.81348950000137,298.8300409000014,None,[],['b'],[0.5890335000003688],300.8097792000008,None,b,2.589033500000369,0,0,0.5416666666666666,None,303.1663914000019,None,303.1663914000019,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
24,0,24,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,4.12485271162806,1.21250262048173,None,304.9801531000012,None,306.17893230000226,306.17893230000226,306.1958494000002,None,[],['z'],[0.5290657000005012],308.1752453000008,None,z,2.5290657000005012,1,1,0.56,None,312.3017899000006,None,312.3017899000006,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
25,0,25,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,3.02234236141277,3.24569326556923,None,314.11367360000077,None,317.3299355000028,317.3299355000028,317.3473483999998,b,['b'],None,,319.3713957,None,b,1.7895372999992105,1,1,0.5769230769230769,None,322.3909956999996,None,322.3909956999996,None,1.7895372999992105,[1.7895372999992105],,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
26,0,26,0,,,,,,,,,,0,2.0,1.0,z,9.0,1.0,2.433630701072358,1.27538462653558,None,324.1960564000001,None,325.44676310000176,325.44676310000176,325.46337180000154,None,[],['z'],[0.9910751999996137],327.44942770000125,None,z,2.9910751999996137,1,1,0.5925925925925926,None,329.88705630000186,None,329.88705630000186,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
27,0,27,0,,,,,,,,,,3,3.0,1.0,b,27.0,1.0,3.7500315165247198,1.96568735158996,None,331.6962493000028,None,333.63003510000016,333.63003510000016,333.6467497000023,b,['b'],None,,335.6701552000013,None,b,1.5863681999981054,1,1,0.6071428571428571,None,339.4130229000002,None,339.4130229000002,None,1.5863681999981054,[1.5863681999981054],,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
28,0,28,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.629554641171433,1.34668860557497,None,341.21336350000274,None,342.5466505000015,342.5466505000015,342.56346050000246,None,[],['b'],[0.16656610000063665],344.5479260000029,None,b,2.1665661000006367,1,1,0.6206896551724138,None,347.1907639000019,None,347.1907639000019,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
29,0,29,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,2.678526077912375,1.95130344756745,None,348.9968645000008,None,350.9300429000006,350.9300429000006,350.94679769999965,None,[],['z'],[0.234186800000316],352.9330336000021,None,z,2.234186800000316,1,1,0.6333333333333333,None,355.6133195000002,None,355.6133195000002,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
30,0,30,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,4.72585056748869,3.40155979865722,None,357.4131441999998,None,360.79698709999974,360.79698709999974,360.81390539999956,None,[],['z'],[0.36062320000201],362.81851480000114,None,z,2.36062320000201,0,0,0.6129032258064516,None,367.5430371000002,None,367.5430371000002,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
31,0,31,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.6391747348430608,2.15533949826702,None,369.3469377000001,None,371.48005200000006,371.48005200000006,371.4966131000012,None,[],['b'],[0.6480818999989424],373.47983190000014,None,b,2.6480818999989424,1,1,0.625,None,376.1207479000004,None,376.1207479000004,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
32,0,32,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,4.40017271499661,1.60731937853708,None,377.9290863000024,None,379.51352450000303,379.51352450000303,379.5302308000002,z,['z'],None,,381.55379080000057,None,z,1.749869100000069,1,1,0.6363636363636364,None,385.956166400003,None,385.956166400003,None,1.749869100000069,[1.749869100000069],,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
33,0,33,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,2.792365600763554,3.1963008326951,None,387.7637845999998,None,390.93019530000055,390.93019530000055,390.9466402000009,z,['z'],None,,392.9697207999998,None,z,1.4201060999985202,1,1,0.6470588235294118,None,395.75789240000086,None,395.75789240000086,None,1.4201060999985202,[1.4201060999985202],,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
34,0,34,0,,,,,,,,,,0,1.0,3.0,b,27.0,1.0,4.01714354611405,1.36309078069689,None,397.56360610000047,None,398.8970977000001,398.8970977000001,398.9136883000003,None,[],['b'],[0.5684820999995281],400.90010330000223,None,b,2.568482099999528,1,1,0.6571428571428571,None,404.9138819,None,404.9138819,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
35,0,35,0,,,,,,,,,,1,2.0,3.0,b,63.0,1.0,2.2759877950103027,1.43470440954152,None,406.71362410000074,None,408.130277700003,408.130277700003,408.14691480000073,None,[],['z'],[0.4832994999997027],410.1320068000023,None,z,2.4832994999997027,0,0,0.6388888888888888,None,412.4073132000012,None,412.4073132000012,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
36,0,36,0,,,,,,,,,,1,0.0,2.0,z,27.0,1.0,4.7533305109883095,2.09887870490381,None,414.2133692999996,None,416.2973008000019,416.2973008000019,416.3134486000028,None,[],['b'],[0.5990107000034186],418.293720200003,None,b,2.5990107000034186,0,0,0.6216216216216216,None,423.0455327000018,None,423.0455327000018,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
37,0,37,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,2.496959177995529,1.18065738546375,None,424.8469135000014,None,426.0136643000016,426.0136643000016,426.0302698000025,None,[],['z'],[1.780440800001088],428.0173380000015,None,z,3.780440800001088,1,1,0.631578947368421,None,430.50468470000123,None,430.50468470000123,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
38,0,38,0,,,,,,,,,,2,0.0,3.0,b,9.0,1.0,2.517541937862754,1.53122835510861,None,432.31343410000045,None,433.83029950000235,433.83029950000235,433.84694150000104,None,[],['b'],[0.29764199999772245],435.83343869999953,None,b,2.2976419999977225,1,1,0.6410256410256411,None,438.3468181999997,None,438.3468181999997,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
39,0,39,0,,,,,,,,,,1,2.0,3.0,b,63.0,0.0,2.592312596923728,0.952147612306987,None,440.1467850000008,None,441.080398700001,441.080398700001,441.0970210000025,None,[],['z'],[0.37909660000150325],443.08358170000065,None,z,2.3790966000015032,0,1,0.625,None,445.66100460000234,None,445.66100460000234,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
40,0,40,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.526044641065533,0.979776149765883,None,447.46385230000305,None,448.4304770999999,448.4304770999999,448.44718949999987,None,[],['z'],[0.3477874000018346],450.43562640000164,None,z,2.3477874000018346,0,0,0.6097560975609756,None,452.9593667000008,None,452.9593667000008,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
41,0,41,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,2.693348633324513,1.94858485820231,None,454.7642926000008,None,456.6970575000025,456.6970575000025,456.713699000001,None,[],['z'],[0.4302892999985488],458.7018973000013,None,z,2.430289299998549,1,1,0.6190476190476191,None,461.3826611000004,None,461.3826611000004,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
42,0,42,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,2.82320408183943,0.77703640172831,None,463.1970446000014,None,463.94721800000224,463.94721800000224,463.9636356000021,None,[],['b'],[0.7954946999998356],465.9498635000018,None,b,2.7954946999998356,0,0,0.6046511627906976,None,468.7686528000013,None,468.7686528000013,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
43,0,43,0,,,,,,,,,,3,3.0,1.0,b,27.0,1.0,2.294664843639333,1.38289892513751,None,470.58042790000036,None,471.9471881000001,471.9471881000001,471.96392680000025,None,[],['z'],[0.9503705000024638],473.9506856000007,None,z,2.950370500002464,0,0,0.5909090909090909,None,476.24014960000204,None,476.24014960000204,None,,,,,,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,478.0470153000024,None,,,,,,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.03075270000045,None,None,483.03075270000045,488.0142407000021,,,,,,,,,,CBC_1013,5,6,3,2,12,0.95,2023-06-23_16h58.24.978,MSI_TV_v3,2022.1.1,59.82646734943344,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[2, 0, 1, 3]",0.45454545454545453,0.6363636363636364,0.8181818181818182,0.45454545454545453,,,,,,,,,,,,
