trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,0,0,1,b,63,1,2.2759877950103027,1.60731937853708,None,175.34432590000142,None,176.92756679000158,176.92756679000158,176.94434529000281,b,['b'],None,,178.97026040000128,None,b,1.869947699997283,1,1,0.8888888888888888,None,181.24363910000102,None,181.24363910000102,None,1.869947699997283,[1.869947699997283],,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
9,0,9,0,,,,,,,,,,1,2,0,b,27,1,4.46924002178158,1.21250262048173,None,183.04435510000258,None,184.22726758999997,184.22726758999997,184.24395329000035,None,[],['b'],[0.8556426999966789],186.22692040000038,None,b,2.855642699996679,1,1,0.9,None,190.70728830000007,None,190.70728830000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
10,0,10,0,,,,,,,,,,3,0,1,z,63,1,4.52047235037039,3.4543169006169,None,192.51090020000265,None,195.94437039000113,195.94437039000113,195.96099278999972,None,[],['z'],[0.18382369999744697],197.946944000003,None,z,2.183823699997447,1,1,0.9090909090909091,None,202.4654266000034,None,202.4654266000034,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
11,0,11,0,,,,,,,,,,0,0,1,b,63,1,3.76873691643126,1.52290599571961,None,204.27710040000238,None,205.77771969000023,205.77771969000023,205.7943150900006,None,[],['b'],[0.5903040999983205],207.78152880000198,None,b,2.5903040999983205,1,1,0.9166666666666666,None,211.55774120000206,None,211.55774120000206,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
12,0,12,0,,,,,,,,,,1,3,2,z,63,1,2.526044641065533,0.952147612306987,None,213.3607652999999,None,214.29300239000221,214.29300239000221,214.30980599000176,None,[],['z'],[1.0384812999946007],216.29001880000214,None,z,3.0384812999946007,1,1,0.9230769230769231,None,218.81671420000202,None,218.81671420000202,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
13,0,13,0,,,,,,,,,,0,0,2,b,27,1,3.7500315165247198,1.96568735158996,None,220.6275624000009,None,222.577595190001,222.577595190001,222.59404599000263,b,['b'],None,,224.5914221000021,None,b,1.7816821999986132,1,1,0.9285714285714286,None,228.35631710000234,None,228.35631710000234,None,1.7816821999986132,[1.7816821999986132],,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
14,0,14,0,,,,,,,,,,3,1,0,b,63,1,2.496959177995529,2.15533949826702,None,230.16136870000264,None,232.29337929000175,232.29337929000175,232.31001759000137,None,[],['b'],[0.44466389999797684],234.2898720000012,None,b,2.444663899997977,1,1,0.9333333333333333,None,236.79434150000088,None,236.79434150000088,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
15,0,15,0,,,,,,,,,,3,0,1,z,63,1,2.666404967794728,0.761758675042088,None,238.59431050000057,None,239.34427289000232,239.34427289000232,239.36085369000065,None,[],['z'],[0.12040609999530716],241.34847340000124,None,z,2.120406099995307,1,1,0.9375,None,244.02554630000304,None,244.02554630000304,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
16,0,16,0,,,,,,,,,,1,3,2,z,63,1,4.61004669244928,1.18065738546375,None,245.82794760000252,None,246.99434169000014,246.99434169000014,247.0110951900002,None,[],['z'],[0.6083582999963255],248.9986514000011,None,z,2.6083582999963255,1,1,0.9411764705882353,None,253.60964890000105,None,253.60964890000105,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
17,0,17,0,,,,,,,,,,2,3,1,b,27,1,3.3728785608729996,1.53122835510861,None,255.40992460000052,None,256.9112213900022,256.9112213900022,256.92792479000275,None,[],['b'],[1.7711774999988847],258.9173644000002,None,b,3.7711774999988847,1,1,0.9444444444444444,None,262.29401930000313,None,262.29401930000313,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
18,0,18,0,,,,,,,,,,1,1,2,z,9,1,4.12485271162806,1.43470440954152,None,264.09458260000247,None,265.51007508999976,265.51007508999976,265.5267666900014,None,[],['z'],[1.1785257999981695],267.5073247,None,z,3.1785257999981695,1,1,0.9473684210526315,None,271.63227050000205,None,271.63227050000205,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
19,0,19,0,,,,,,,,,,3,3,1,z,27,1,2.592312596923728,1.27538462653558,None,273.44441760000336,None,274.6945642900006,274.6945642900006,274.71140289000107,None,[],['z'],[0.6328076999998302],276.69924300000275,None,z,2.63280769999983,1,1,0.95,None,279.29447210000217,None,279.29447210000217,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
20,0,20,0,,,,,,,,,,2,3,2,b,63,1,3.02234236141277,3.24569326556923,None,281.09442280000076,None,284.31092459000286,284.31092459000286,284.3276466900003,None,[],['z'],[2.603293999996822],286.316364600003,None,z,4.603293999996822,0,0,0.9047619047619048,None,289.3363289000008,None,289.3363289000008,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
21,0,21,0,,,,,,,,,,3,1,0,b,63,0,2.6391747348430608,3.06992456303453,None,291.14391700000124,None,294.1948954900014,294.1948954900014,294.21146639000074,None,[],['z'],[0.462656199997582],296.1983203000018,None,z,2.462656199997582,0,1,0.8636363636363636,None,298.83228040000176,None,298.83228040000176,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
22,0,22,0,,,,,,,,,,0,3,0,z,9,1,2.342239579230602,2.22427187882546,None,300.64447140000266,None,302.84462189000044,302.84462189000044,302.8614847900004,z,['z'],None,,304.8866007000033,None,z,1.34490409999853,1,1,0.8695652173913043,None,307.223555200002,None,307.223555200002,None,1.34490409999853,[1.34490409999853],,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
23,0,23,0,,,,,,,,,,2,2,3,z,63,1,2.792365600763554,3.33124983260532,None,309.0273648000002,None,312.32781579000005,312.32781579000005,312.34453139000254,None,[],['b'],[0.48271679999743355],314.3288764000026,None,b,2.4827167999974336,0,0,0.8333333333333334,None,317.1330921000008,None,317.1330921000008,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
24,0,24,0,,,,,,,,,,3,1,3,b,27,1,3.68371079902891,2.40378712856304,None,318.9446311000029,None,321.328363090002,321.328363090002,321.3449400900005,None,[],['b'],[0.665182000000641],323.33318540000255,None,b,2.665182000000641,1,1,0.84,None,327.03142410000146,None,327.03142410000146,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
25,0,25,0,,,,,,,,,,1,2,3,b,63,1,2.92731383428727,1.94858485820231,None,328.8447150000029,None,330.7781273900015,330.7781273900015,330.79483679000043,None,[],['z'],[1.0188564999953087],332.7827642000011,None,z,3.0188564999953087,0,0,0.8076923076923077,None,335.70881670000017,None,335.70881670000017,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
26,0,26,0,,,,,,,,,,1,2,0,b,27,1,3.73326136168326,2.10421507306074,None,337.511167800003,None,339.5938241900018,339.5938241900018,339.610258690003,None,[],['b'],[0.3842454999976326],341.5896849000019,None,b,2.3842454999976326,1,1,0.8148148148148148,None,345.315598600002,None,345.315598600002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
27,0,27,0,,,,,,,,,,3,0,1,z,63,1,2.517541937862754,0.974903167432984,None,347.12833970000065,None,348.0782081900012,348.0782081900012,348.094870190003,None,[],['z'],[0.3513858000005712],350.0781835000016,None,z,2.351385800000571,1,1,0.8214285714285714,None,352.6077271000031,None,352.6077271000031,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
28,0,28,0,,,,,,,,,,1,2,3,b,63,1,2.433630701072358,1.53243550275999,None,354.41165620000174,None,355.92819528999973,355.92819528999973,355.9448347900012,None,[],['z'],[1.9029569999984233],357.93431350000174,None,z,3.9029569999984233,0,0,0.7931034482758621,None,360.3624008000006,None,360.3624008000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
29,0,29,0,,,,,,,,,,0,1,0,z,63,1,4.190022164497369,2.78346932462847,None,362.1617556000019,None,364.9282334900032,364.9282334900032,364.9448280900011,z,"['z', 'z']",None,,366.9711121,None,z,0.8660245999999461,1,1,0.8,None,371.1581685000019,None,371.1581685000019,None,0.8660245999999461,"[0.8660245999999461, 1.7750517999993463]",,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
30,0,30,0,,,,,,,,,,2,2,3,z,63,1,4.82531807167306,3.1963008326951,None,372.96118970000316,None,376.1284171900021,376.1284171900021,376.14497159000314,None,[],['z'],[1.734788199999457],378.12746600000173,None,z,3.734788199999457,1,1,0.8064516129032258,None,382.9571784,None,382.9571784,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
31,0,31,0,,,,,,,,,,1,2,3,b,63,1,4.53337421950507,1.36309078069689,None,384.7613807000016,None,386.11146239000084,386.11146239000084,386.1282712900007,None,[],['z'],[2.0998046999993676],388.11362010000084,None,z,4.099804699999368,0,0,0.78125,None,392.6546249000021,None,392.6546249000021,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
32,0,32,0,,,,,,,,,,2,3,1,b,27,1,2.678526077912375,1.64421109900286,None,394.46192310000333,None,396.07725749000167,396.07725749000167,396.0942323900032,None,[],['b'],[1.2550296999979764],398.07528220000313,None,b,3.2550296999979764,1,1,0.7878787878787878,None,400.7475947000021,None,400.7475947000021,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
33,0,33,0,,,,,,,,,,1,0,2,z,27,1,4.77723667052879,1.38289892513751,None,402.56142570000156,None,403.92715639000164,403.92715639000164,403.94404809000264,z,['z'],None,,405.9643842000005,None,z,1.8960511999976006,1,1,0.7941176470588235,None,410.75684510000065,None,410.75684510000065,None,1.8960511999976006,[1.8960511999976006],,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
34,0,34,0,,,,,,,,,,2,2,3,z,63,0,2.91303524001082,0.979776149765883,None,412.56162140000015,None,413.5286025900001,413.5286025900001,413.54494499000214,None,[],['b'],[0.9911744999953953],415.5328706,None,b,2.9911744999953953,0,1,0.7714285714285715,None,418.44582640000226,None,418.44582640000226,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
35,0,35,0,,,,,,,,,,0,1,0,z,63,1,4.11514536789087,3.1424449555106,None,420.2453422000035,None,423.36201449000293,423.36201449000293,423.3785967900018,z,['z'],['z'],[0.25723639999705483],425.40408950000347,None,z,0.9151399999973364,1,1,0.7777777777777778,None,429.51099250000334,None,429.51099250000334,None,0.9151399999973364,[0.9151399999973364],,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
36,0,36,0,,,,,,,,,,1,2,3,b,63,1,4.72585056748869,0.77703640172831,None,431.31186700000035,None,432.0609687900011,432.0609687900011,432.07788179000056,None,[],['b'],[1.159394099995552],434.05699620000087,None,b,3.159394099995552,1,1,0.7837837837837838,None,438.7789507000016,None,438.7789507000016,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
37,0,37,0,,,,,,,,,,0,0,2,b,27,1,2.629554641171433,1.25920145784721,None,440.5786349000009,None,441.8117198900014,441.8117198900014,441.82841449000045,b,['b'],None,,443.8537150000011,None,b,1.1644974000009825,1,1,0.7894736842105263,None,446.4917570000034,None,446.4917570000034,None,1.1644974000009825,[1.1644974000009825],,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
38,0,38,0,,,,,,,,,,2,2,3,z,63,1,3.35133458220192,0.80788063606262,None,448.29542220000076,None,449.078529490003,449.078529490003,449.0951546900011,None,[],['z'],[0.38760069999989355],451.08370920000016,None,z,2.3876006999998935,1,1,0.7948717948717948,None,454.43553710000197,None,454.43553710000197,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
39,0,39,0,,,,,,,,,,2,3,2,b,63,1,2.82320408183943,1.95130344756745,None,456.2453368000024,None,458.1789022900026,458.1789022900026,458.1951483900026,None,[],['b'],[0.3736408999975538],460.176727500002,None,b,2.373640899997554,1,1,0.8,None,463.0021201000018,None,463.0021201000018,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
40,0,40,0,,,,,,,,,,3,3,1,z,27,1,2.693348633324513,2.96653053743745,None,464.81178400000135,None,467.7607236900018,467.7607236900018,467.7776832900032,z,['z'],None,,469.79480660000263,None,z,1.612973699997383,1,1,0.8048780487804879,None,472.49134550000235,None,472.49134550000235,None,1.612973699997383,[1.612973699997383],,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
41,0,41,0,,,,,,,,,,2,3,0,b,9,1,2.7134565917469198,1.34668860557497,None,474.2956976000023,None,475.6275599900015,475.6275599900015,475.64435239000306,None,[],['b'],[0.3080524999968475],477.6234761000014,None,b,2.3080524999968475,1,1,0.8095238095238095,None,480.3426307000009,None,480.3426307000009,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
42,0,42,0,,,,,,,,,,3,0,1,z,63,1,2.294664843639333,2.09887870490381,None,482.1452769000025,None,484.2287847900021,484.2287847900021,484.24556029000235,z,['z'],None,,486.2731870000025,None,z,1.4242359999989276,1,1,0.813953488372093,None,488.5749921000024,None,488.5749921000024,None,1.4242359999989276,[1.4242359999989276],,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
43,0,43,0,,,,,,,,,,0,0,1,b,63,1,3.31929419319838,1.25817747924478,None,490.37889200000063,None,491.6122639900001,491.6122639900001,491.6289586899999,None,[],['b'],[0.7481311999945319],493.61540660000173,None,b,2.748131199994532,1,1,0.8181818181818182,None,496.94129450000037,None,496.94129450000037,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,498.7452682000003,None,,,,,,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.7283411000026,None,None,503.7283411000026,508.6949769000021,,,,,,,,,,,,,CBC_1029,4,3,1,4,4,0.95,2023-07-21_17h25.06.255,MSI_TV_v3,2022.1.1,60.00657672155068,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[0, 3, 1, 2]",0.9090909090909091,0.8181818181818182,0.6363636363636364,0.9090909090909091,38,0,6,,,,,,,,,,,,
