trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,3.02234236141277,2.09887870490381,None,354.8806423999995,None,357.0030262,None,357.0030262,None,357.0137753599993,None,['z'],357.0030262,None,None,,358.99688699999933,None,z,1.6046451999991405,1,1,0.6666666666666666,362.0215487000005,None,None,362.0215487000005,None,[1.6046451999991405],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
9,0,9,0,,,,,,,,,,0,1.0,3.0,b,27.0,1.0,2.342239579230602,2.15533949826702,None,363.83028849999937,None,366.0032367999993,None,366.0032367999993,None,366.0138776599997,None,None,366.0032367999993,None,['z'],[0.1750638000012259],367.9806131999994,None,z,2.175063800001226,0,0,0.6,370.31692680000015,None,None,370.31692680000015,None,,,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
10,0,10,0,,,,,,,,,,3,2.0,3.0,b,63.0,0.0,2.678526077912375,1.96568735158996,None,372.1305228000001,None,374.11909689999993,None,374.11909689999993,None,374.13057735999973,None,None,374.11909689999993,None,['b'],[0.2453179000003729],376.09747529999913,None,b,2.245317900000373,1,0,0.6363636363636364,378.7640886999998,None,None,378.7640886999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
11,0,11,0,,,,,,,,,,0,3.0,1.0,z,27.0,1.0,2.666404967794728,1.78643585472448,None,380.56398009999975,None,382.3666529000002,None,382.3666529000002,None,382.3639356700005,None,None,382.3666529000002,None,['z'],[0.3582024999996065],384.3471731999998,None,z,2.3582024999996065,1,1,0.6666666666666666,387.00221769999916,None,None,387.00221769999916,None,,,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
12,0,12,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,3.35133458220192,2.10421507306074,None,388.8143779000002,None,390.93621239999993,None,390.93621239999993,None,390.9473021599988,None,None,390.93621239999993,None,['z'],[0.13556839999910153],392.91393640000024,None,z,2.1355683999991015,0,0,0.6153846153846154,396.25409279999985,None,None,396.25409279999985,None,,,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
13,0,13,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.92731383428727,3.06992456303453,None,398.06403560000035,None,401.1524878,None,401.1524878,None,401.1639949599994,None,['b'],401.1524878,None,None,,403.1465296999995,None,b,1.1264249999985623,0,0,0.5714285714285714,406.0677171999996,None,None,406.0677171999996,None,[1.1264249999985623],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
14,0,14,0,,,,,,,,,,2,3.0,0.0,z,9.0,1.0,2.517541937862754,3.24569326556923,None,407.8806702999991,None,411.14907329999915,None,411.14907329999915,None,411.1471630699998,None,['z'],411.14907329999915,None,None,,413.14617200000066,None,z,0.9904929999993328,1,1,0.6,415.66762480000034,None,None,415.66762480000034,None,[0.9904929999993328],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
15,0,15,0,,,,,,,,,,0,1.0,0.0,b,63.0,0.0,2.2759877950103027,0.80788063606262,None,417.48058029999993,None,418.30163859999993,None,418.30163859999993,None,418.2981659699999,None,['b'],418.30163859999993,None,None,,420.2956467999993,None,b,1.4512070000000676,1,0,0.625,422.56883410000046,None,None,422.56883410000046,None,[1.4512070000000676],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
16,0,16,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,3.3728785608729996,1.27538462653558,None,424.3808219000002,None,425.67033880000054,None,425.67033880000054,None,425.68072115999894,None,['z'],425.67033880000054,None,None,,427.6620161999999,None,z,1.024194499999794,0,0,0.5882352941176471,431.0371245999995,None,None,431.0371245999995,None,[1.024194499999794],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
17,0,17,0,,,,,,,,,,3,2.0,0.0,b,27.0,1.0,3.73326136168326,2.49839527409216,None,432.84724339999957,None,435.3707493999991,None,435.3707493999991,None,435.38084806000006,None,['b'],435.3707493999991,None,None,,437.36237620000065,None,b,1.3255632000000332,1,1,0.6111111111111112,441.1048460000002,None,None,441.1048460000002,None,[1.3255632000000332],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
18,0,18,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,4.46924002178158,1.52290599571961,None,442.91417510000065,None,444.44820140000047,None,444.44820140000047,None,444.4473107699996,None,['z'],444.44820140000047,None,None,,446.4484713999991,None,z,0.9518251999998029,1,1,0.631578947368421,450.9211085000006,None,None,450.9211085000006,None,[0.9518251999998029],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
19,0,19,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,3.71372710086949,1.43470440954152,None,452.7309332999994,None,454.18231600000036,None,454.18231600000036,None,454.180739469999,None,['z'],454.18231600000036,None,None,,456.1824894000001,None,z,1.0088863000000856,1,1,0.65,459.90460659999917,None,None,459.90460659999917,None,[1.0088863000000856],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
20,0,20,0,,,,,,,,,,1,3.0,1.0,b,27.0,1.0,3.31929419319838,2.22427187882546,None,461.7141988000003,None,463.9510914000002,None,463.9510914000002,None,463.94730936999986,None,['b'],463.9510914000002,None,None,,465.9501258,None,b,1.7146109999994223,1,1,0.6666666666666666,469.2699759999996,None,None,469.2699759999996,None,[1.7146109999994223],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
21,0,21,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,4.40017271499661,1.53122835510861,None,471.080907399999,None,472.6359080000002,None,472.6359080000002,None,472.64752335999947,None,['z'],472.6359080000002,None,None,,474.6306074999993,None,z,1.5043538999998418,0,0,0.6363636363636364,479.0384434000007,None,None,479.0384434000007,None,[1.5043538999998418],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
22,0,22,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,3.2062024266105302,0.952147612306987,None,480.84765890000017,None,481.8216611000007,None,481.8216611000007,None,481.83085675999973,None,['z'],481.8216611000007,None,None,,483.8126579,None,z,1.0336237999981677,1,1,0.6521739130434783,487.02112119999947,None,None,487.02112119999947,None,[1.0336237999981677],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
23,0,23,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,4.190022164497369,1.12425433982333,None,488.83197199999995,None,489.97157309999966,None,489.97157309999966,None,489.98081355999966,None,['b'],489.97157309999966,None,None,,491.9684336999999,None,b,1.303593999999066,1,1,0.6666666666666666,496.1699482999993,None,None,496.1699482999993,None,[1.303593999999066],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
24,0,24,0,,,,,,,,,,3,0.0,2.0,z,27.0,1.0,3.26539063535182,1.21250262048173,None,497.9809812000003,None,499.2033264999991,None,499.2033264999991,None,499.21422965999955,None,['z'],499.2033264999991,None,None,,501.1994441000006,None,z,1.3314506999995501,1,1,0.68,504.46961329999976,None,None,504.46961329999976,None,[1.3314506999995501],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
25,0,25,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,4.72585056748869,1.25920145784721,None,506.28087869999945,None,507.54848420000053,None,507.54848420000053,None,507.54751337000016,None,['z'],507.54848420000053,None,None,,509.546495999999,None,z,1.0213129000003391,1,1,0.6923076923076923,514.2676455000001,None,None,514.2676455000001,None,[1.0213129000003391],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
26,0,26,0,,,,,,,,,,0,3.0,1.0,z,27.0,1.0,3.76873691643126,2.96653053743745,None,516.0806145000006,None,519.0594223999997,None,519.0594223999997,None,519.06402987,None,['z'],519.0594223999997,None,None,,521.0676249000007,None,z,1.4952572000001965,1,1,0.7037037037037037,524.8391675999992,None,None,524.8391675999992,None,[1.4952572000001965],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
27,0,27,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,2.496959177995529,1.64421109900286,None,526.6471858000004,None,528.302345099999,None,528.302345099999,None,528.2981411700002,None,['b'],528.302345099999,None,None,,530.2971280999991,None,b,1.2376915000004374,1,1,0.7142857142857143,532.8049174999996,None,None,532.8049174999996,None,[1.2376915000004374],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
28,0,28,0,,,,,,,,,,1,2.0,3.0,z,63.0,0.0,2.7134565917469198,1.18065738546375,None,534.6144793999993,None,535.8185291999998,None,535.8185291999998,None,535.8310889599998,None,['b'],535.8185291999998,None,None,,537.812305899999,None,b,1.0625657999989926,0,1,0.6896551724137931,540.5369274000004,None,None,540.5369274000004,None,[1.0625657999989926],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
29,0,29,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,2.91303524001082,3.1424449555106,None,542.3476857000005,None,545.5031727999994,None,545.5031727999994,None,545.5147525600005,None,['b'],545.5031727999994,None,None,,547.4995674000002,None,b,1.1718603999997868,1,1,0.7,550.4217774999997,None,None,550.4217774999997,None,[1.1718603999997868],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
30,0,30,0,,,,,,,,,,2,0.0,2.0,b,27.0,1.0,2.6391747348430608,0.974903167432984,None,552.2304024000005,None,553.2196984000002,None,553.2196984000002,None,553.2311246600002,None,['b'],553.2196984000002,None,None,,555.2161424000005,None,b,0.9790076999997837,1,1,0.7096774193548387,557.854645899999,None,None,557.854645899999,None,[0.9790076999997837],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
31,0,31,0,,,,,,,,,,1,0.0,3.0,z,9.0,1.0,2.433630701072358,0.979776149765883,None,559.6635525000002,None,560.6500094999992,None,560.6500094999992,None,560.6479841700002,None,"['b', 'z']",560.6500094999992,None,None,,562.6512941000001,None,b,0.8431835999999748,0,0,0.6875,565.0804033999993,None,None,565.0804033999993,None,"[0.8431835999999748, 1.6803727000005892]",,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
32,0,32,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,4.53337421950507,1.95130344756745,None,566.8808554999996,None,568.8536731000004,None,568.8536731000004,None,568.86440296,None,['z'],568.8536731000004,None,None,,570.8515545999999,None,z,1.371356099998593,0,0,0.6666666666666666,575.388114899999,None,None,575.388114899999,None,[1.371356099998593],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
33,0,33,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,4.77723667052879,1.25817747924478,None,577.1976536000002,None,578.470029099999,None,578.470029099999,None,578.4812208599997,None,['b'],578.470029099999,None,None,,580.4490105999994,None,b,1.308520700000372,1,1,0.6764705882352942,585.2310056999995,None,None,585.2310056999995,None,[1.308520700000372],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
34,0,34,0,,,,,,,,,,2,1.0,0.0,z,63.0,0.0,3.68371079902891,0.917519910446003,None,587.0311860000002,None,587.9503719999993,None,587.9503719999993,None,587.9471805800003,None,['z'],587.9503719999993,None,None,,589.9473596000007,None,z,0.9171339000004082,1,0,0.6857142857142857,593.6374906000001,None,None,593.6374906000001,None,[0.9171339000004082],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
35,0,35,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,4.61004669244928,3.1963008326951,None,595.4472635999991,None,598.6503075,None,598.6503075,None,598.6478919700003,None,['b'],598.6503075,None,None,,600.6327688000001,None,b,1.6655752000006032,1,1,0.6944444444444444,605.2556002000001,None,None,605.2556002000001,None,[1.6655752000006032],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
36,0,36,0,,,,,,,,,,0,2.0,1.0,z,9.0,1.0,4.82531807167306,2.40378712856304,None,607.064867699999,None,609.4868633000006,None,609.4868633000006,None,609.4983432600002,None,['z'],609.4868633000006,None,None,,611.4825700000001,None,z,1.370540499998242,1,1,0.7027027027027027,616.3217774000004,None,None,616.3217774000004,None,[1.370540499998242],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
37,0,37,0,,,,,,,,,,2,0.0,2.0,b,27.0,1.0,4.7533305109883095,1.94858485820231,None,618.1313838000005,None,620.1032250999997,None,620.1032250999997,None,620.0985139700006,None,['b'],620.1032250999997,None,None,,622.094920399999,None,b,1.3931037000002107,1,1,0.7105263157894737,626.8550507,None,None,626.8550507,None,[1.3931037000002107],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
38,0,38,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,2.526044641065533,3.33124983260532,None,628.6636491999998,None,632.0044775000006,None,632.0044775000006,None,632.0145892599994,None,['b'],632.0044775000006,None,None,,633.9829140000002,None,b,1.1285855999994965,0,0,0.6923076923076923,636.5140142,None,None,636.5140142,None,[1.1285855999994965],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
39,0,39,0,,,,,,,,,,1,3.0,1.0,b,27.0,1.0,2.792365600763554,1.60731937853708,None,638.3146276000007,None,639.9393027999995,None,639.9393027999995,None,639.9480993599991,None,None,639.9393027999995,None,['b'],[0.19259759999840753],641.9145735000002,None,b,2.1925975999984075,1,1,0.7,644.6984680999994,None,None,644.6984680999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
40,0,40,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,4.12485271162806,1.38289892513751,None,646.4979447999995,None,647.8996222000005,None,647.8996222000005,None,647.8979060700003,None,['z'],647.8996222000005,None,None,,649.8942504000006,None,z,1.0127835999992385,1,1,0.7073170731707317,654.0210356999996,None,None,654.0210356999996,None,[1.0127835999992385],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
41,0,41,0,,,,,,,,,,3,2.0,0.0,b,27.0,1.0,2.629554641171433,0.761758675042088,None,655.8321758999991,None,656.6188316999996,None,656.6188316999996,None,656.6147974699998,None,['b'],656.6188316999996,None,None,,658.6150436000007,None,b,1.1887330999998085,1,1,0.7142857142857143,661.2545014999996,None,None,661.2545014999996,None,[1.1887330999998085],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
42,0,42,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.82320408183943,2.6299100644723,None,663.0655093999994,None,665.7174257999995,None,665.7174257999995,None,665.7147742699999,None,['b'],665.7174257999995,None,None,,667.7161457999991,None,b,1.2800104999987525,0,0,0.6976744186046512,670.5379379999995,None,None,670.5379379999995,None,[1.2800104999987525],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
43,0,43,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,3.6438386551209,1.34668860557497,None,672.3473673999997,None,673.7030658000003,None,673.7030658000003,None,673.7148833600004,None,['z'],673.7030658000003,None,None,,675.7017498000005,None,z,1.3179684999995516,1,1,0.7045454545454546,679.3546853999997,None,None,679.3546853999997,None,[1.3179684999995516],,,,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,681.1649851000002,None,,,,,,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.1649811999996,None,None,686.1649811999996,None,,,,,,,,,,,,,CBC_1010,003,4,1,7,13,0.9,2024-03-20_16h28.37.956,MSI_AV_v3,2022.1.1,60.0357572965269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 0, 3, 1]",0.6363636363636364,0.6363636363636364,0.7272727272727273,0.8181818181818182,29,0,15,,,,,,,,,,,,
