trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,3.26539063535182,1.25920145784721,None,151.16290630000003,None,152.43217170000025,None,152.43217170000025,None,152.42933605,None,['z'],152.43217170000025,None,None,,154.42760929999986,None,z,1.9353264999999737,1,1,0.8888888888888888,157.69526599999972,None,None,157.69526599999972,None,[1.9353264999999737],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
9,0,9,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,2.7134565917469198,1.12425433982333,None,159.49610979999943,None,160.6135148000003,None,160.6135148000003,None,160.61179499999946,None,['b'],160.6135148000003,None,None,,162.61508739999954,None,b,1.7859582999999475,1,1,0.9,165.3356676000003,None,None,165.3356676000003,None,[1.7859582999999475],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
10,0,10,0,,,,,,,,,,3,0.0,1.0,z,63.0,0.0,4.46924002178158,1.34668860557497,None,167.14651559999947,None,168.50329319999946,None,168.50329319999946,None,168.51209425000016,None,['z'],168.50329319999946,None,None,,170.50131330000022,None,z,1.6843748999990567,1,0,0.9090909090909091,174.96954519999963,None,None,174.96954519999963,None,[1.6843748999990567],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
11,0,11,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,2.294664843639333,1.27538462653558,None,176.78010709999944,None,178.06831489999968,None,178.06831489999968,None,178.07980700000027,None,['z'],178.06831489999968,None,None,,180.06607799999983,None,z,1.1030479000000923,1,1,0.9166666666666666,182.37091539999983,None,None,182.37091539999983,None,[1.1030479000000923],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
12,0,12,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,2.792365600763554,1.38289892513751,None,184.17996250000033,None,185.58360119999998,None,185.58360119999998,None,185.57955205,None,['b'],185.58360119999998,None,None,,187.57824019999953,None,b,1.0048116999996637,1,1,0.9230769230769231,190.37079369999992,None,None,190.37079369999992,None,[1.0048116999996637],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
13,0,13,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,2.342239579230602,0.979776149765883,None,192.17992820000018,None,193.1881089999997,None,193.1881089999997,None,193.19673189999978,None,None,193.1881089999997,None,['z'],[0.91242499999953],195.1633038,None,z,2.91242499999953,1,1,0.9285714285714286,197.49706390000028,None,None,197.49706390000028,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
14,0,14,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,4.40017271499661,1.60731937853708,None,199.2962779999998,None,200.91713019999952,None,200.91713019999952,None,200.91309605000006,None,['z'],200.91713019999952,None,None,,202.91775570000027,None,z,1.4432970999996542,1,1,0.9333333333333333,207.30376669999987,None,None,207.30376669999987,None,[1.4432970999996542],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
15,0,15,0,,,,,,,,,,3,3.0,1.0,z,27.0,1.0,3.71372710086949,3.33124983260532,None,209.1125892,None,212.4511093000001,None,212.4511093000001,None,212.44711034999946,None,"['b', 'z']",212.4511093000001,None,None,,214.43245879999995,None,b,0.9177459999991697,0,0,0.875,218.13633519999985,None,None,218.13633519999985,None,"[0.9177459999991697, 1.7893850999998904]",,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
16,0,16,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,3.3728785608729996,0.80788063606262,None,219.94668589999947,None,220.76711759999944,None,220.76711759999944,None,220.77963999999994,None,['b'],220.76711759999944,None,None,,222.76659599999948,None,b,1.8561312000001635,1,1,0.8823529411764706,226.1544584000003,None,None,226.1544584000003,None,[1.8561312000001635],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
17,0,17,0,,,,,,,,,,0,3.0,2.0,b,63.0,0.0,3.7500315165247198,1.21250262048173,None,227.96353799999997,None,229.20237499999985,None,229.20237499999985,None,229.21324730000035,None,['b'],229.20237499999985,None,None,,231.19597780000004,None,b,1.0981093000000328,1,0,0.8888888888888888,234.94625189999988,None,None,234.94625189999988,None,[1.0981093000000328],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
18,0,18,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,2.666404967794728,2.15533949826702,None,236.74652669999978,None,238.91668909999953,None,238.91668909999953,None,238.91326665000034,None,None,238.91668909999953,None,['z'],[0.4391844999991008],240.89667689999987,None,z,2.439184499999101,1,1,0.8947368421052632,243.54454910000004,None,None,243.54454910000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
19,0,19,0,,,,,,,,,,1,0.0,2.0,b,27.0,1.0,2.496959177995529,3.24569326556923,None,245.3466669999998,None,248.61759419999998,None,248.61759419999998,None,248.62986569999995,None,['b'],248.61759419999998,None,None,,250.61263549999967,None,b,1.0848831999992399,1,1,0.9,253.11885569999959,None,None,253.11885569999959,None,[1.0848831999992399],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
20,0,20,0,,,,,,,,,,0,3.0,0.0,b,9.0,1.0,2.2759877950103027,2.10421507306074,None,254.9302646999995,None,257.05295810000007,None,257.05295810000007,None,257.0635213999996,None,['b'],257.05295810000007,None,None,,259.0462738999995,None,b,1.6458434999995006,1,1,0.9047619047619048,261.3201071000003,None,None,261.3201071000003,None,[1.6458434999995006],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
21,0,21,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,4.77034425507967,2.09887870490381,None,263.1296347999996,None,265.2203295999998,None,265.2203295999998,None,265.2295448500003,None,['z'],265.2203295999998,None,None,,267.2157280000001,None,z,1.593997500000114,1,1,0.9090909090909091,271.98901899999964,None,None,271.98901899999964,None,[1.593997500000114],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
22,0,22,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,4.52047235037039,1.90743690794447,None,273.7968450999997,None,275.69712489999984,None,275.69712489999984,None,275.69586330000004,None,None,275.69712489999984,None,['b'],[3.6877752999998847],277.6798908999999,None,b,5.687775299999885,1,1,0.9130434782608695,282.18584230000033,None,None,282.18584230000033,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
23,0,23,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,2.91303524001082,1.95130344756745,None,283.99716960000023,None,285.94931089999955,None,285.94931089999955,None,285.94607959999996,None,None,285.94931089999955,None,['b'],[0.522027099999832],287.9303983,None,b,2.522027099999832,1,1,0.9166666666666666,290.8279425999999,None,None,290.8279425999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
24,0,24,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,2.82320408183943,0.917519910446003,None,292.6301346,None,293.5492384999998,None,293.5492384999998,None,293.54582939999966,None,None,293.5492384999998,None,None,,295.53012620000027,None,[],[],0,3,0.88,298.3664679000003,None,['b'],298.3664679000003,None,,[0.29969359999995504],,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
25,0,25,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.53337421950507,3.06992456303453,None,300.1472911000001,None,303.2344745999999,None,303.2344745999999,None,303.23073704999973,None,['z'],303.2344745999999,None,None,,305.22557379999944,None,z,1.5358623999991323,1,1,0.8846153846153846,309.7529040999998,None,None,309.7529040999998,None,[1.5358623999991323],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
26,0,26,0,,,,,,,,,,1,3.0,0.0,z,9.0,1.0,3.73326136168326,1.52290599571961,None,311.56274589999975,None,313.1003969000003,None,313.1003969000003,None,313.09709654999955,None,['z'],313.1003969000003,None,None,,315.0991598999999,None,z,1.0857852999997704,1,1,0.8888888888888888,318.83696429999964,None,None,318.83696429999964,None,[1.0857852999997704],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
27,0,27,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,4.01714354611405,1.18065738546375,None,320.6468883999996,None,321.83117070000026,None,321.83117070000026,None,321.8293033999995,None,['b'],321.83117070000026,None,None,,323.8291475999995,None,b,1.6267212000002473,1,1,0.8928571428571429,327.85381009999946,None,None,327.85381009999946,None,[1.6267212000002473],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
28,0,28,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,2.517541937862754,1.96568735158996,None,329.6634809999996,None,331.63565839999956,None,331.63565839999956,None,331.64695239999963,None,None,331.63565839999956,None,['z'],[0.2686792000004061],333.61360460000014,None,z,2.268679200000406,1,1,0.896551724137931,336.1232242999995,None,None,336.1232242999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
29,0,29,0,,,,,,,,,,1,0.0,1.0,b,63.0,0.0,2.693348633324513,2.22427187882546,None,337.9306944,None,340.1686158000002,None,340.1686158000002,None,340.1807332,None,['b'],340.1686158000002,None,None,,342.1493989999999,None,b,1.2765137999995204,1,0,0.9,344.8465132000001,None,None,344.8465132000001,None,[1.2765137999995204],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
30,0,30,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.12485271162806,1.53122835510861,None,346.6470025999997,None,348.1882767999996,None,348.1882767999996,None,348.1967950499997,None,['z'],348.1882767999996,None,None,,350.1815557,None,z,1.7795882000000347,1,1,0.9032258064516129,354.31878439999946,None,None,354.31878439999946,None,[1.7795882000000347],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
31,0,31,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,4.7533305109883095,3.1424449555106,None,356.13104699999985,None,359.28597139999965,None,359.28597139999965,None,359.29708059999956,None,['z'],359.28597139999965,None,None,,361.2664238999996,None,z,1.760461399999258,1,1,0.90625,366.01978020000024,None,None,366.01978020000024,None,[1.760461399999258],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
32,0,32,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,3.35133458220192,0.77703640172831,None,367.8300677999996,None,368.61599709999973,None,368.61599709999973,None,368.61399614999976,None,None,368.61599709999973,None,['b'],[0.8415807000001223],370.5964716999997,None,b,2.8415807000001223,1,1,0.9090909090909091,373.9344940000001,None,None,373.9344940000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
33,0,33,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.68371079902891,1.36309078069689,None,375.7474046999996,None,377.11909060000016,None,377.11909060000016,None,377.1309256999995,None,['z'],377.11909060000016,None,None,,379.1000555999999,None,z,1.855561200000011,1,1,0.9117647058823529,382.76995629999965,None,None,382.76995629999965,None,[1.855561200000011],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
34,0,34,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,2.526044641065533,0.952147612306987,None,384.58094919999985,None,385.53890260000026,None,385.53890260000026,None,385.5467259499996,None,['z'],385.53890260000026,None,None,,387.54327809999995,None,z,1.1968274999999267,1,1,0.9142857142857143,390.07104059999983,None,None,390.07104059999983,None,[1.1968274999999267],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
35,0,35,0,,,,,,,,,,2,2.0,1.0,b,9.0,1.0,3.6438386551209,1.1243895841892,None,391.8801020000001,None,393.01784399999997,None,393.01784399999997,None,393.0144056499998,None,None,393.01784399999997,None,['b'],[0.0517135000000053],394.9976127,None,b,2.0517135000000053,1,1,0.9166666666666666,398.6470671999996,None,None,398.6470671999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
36,0,36,0,,,,,,,,,,1,0.0,1.0,b,63.0,1.0,3.76873691643126,0.761758675042088,None,400.4475167999999,None,401.2159584000001,None,401.2159584000001,None,401.2131735999998,None,['b'],401.2159584000001,None,None,,403.21648920000007,None,b,1.687898199999836,1,1,0.918918918918919,406.9880328999998,None,None,406.9880328999998,None,[1.687898199999836],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
37,0,37,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,2.678526077912375,1.53243550275999,None,408.79679250000027,None,410.3346547000001,None,410.3346547000001,None,410.34717610000024,None,['z'],410.3346547000001,None,None,,412.3159813000002,None,z,1.6912215999991531,1,1,0.9210526315789473,414.99680269999953,None,None,414.99680269999953,None,[1.6912215999991531],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
38,0,38,0,,,,,,,,,,3,1.0,0.0,b,63.0,1.0,3.2062024266105302,1.94858485820231,None,416.79792259999977,None,418.76629520000006,None,418.76629520000006,None,418.76436165000035,None,None,418.76629520000006,None,['b'],[2.567599099999825],420.74756119999984,None,b,4.567599099999825,1,1,0.9230769230769231,423.9485936000001,None,None,423.9485936000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
39,0,39,0,,,,,,,,,,2,3.0,2.0,z,63.0,0.0,4.72585056748869,2.6299100644723,None,425.74762910000027,None,428.40335380000033,None,428.40335380000033,None,428.4141183000003,None,['z'],428.40335380000033,None,None,,430.38380289999986,None,z,1.390028999999231,1,0,0.925,435.1017204,None,None,435.1017204,None,[1.390028999999231],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
40,0,40,0,,,,,,,,,,1,0.0,2.0,b,27.0,1.0,2.92731383428727,3.4543169006169,None,436.9134130000002,None,440.3704127000001,None,440.3704127000001,None,440.38059655,None,['b'],440.3704127000001,None,None,,442.3856347000001,None,b,1.2283136999994895,1,1,0.926829268292683,445.3049308999998,None,None,445.3049308999998,None,[1.2283136999994895],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
41,0,41,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,3.31929419319838,2.49839527409216,None,447.1138099,None,449.59887009999966,None,449.59887009999966,None,449.5968516999998,None,['z'],449.59887009999966,None,None,,451.5967641999996,None,z,1.8371773999997458,1,1,0.9285714285714286,454.91359459999967,None,None,454.91359459999967,None,[1.8371773999997458],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
42,0,42,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,4.77723667052879,2.96653053743745,None,456.71428540000034,None,459.70140379999975,None,459.70140379999975,None,459.6976281499996,None,['b'],459.70140379999975,None,None,,461.69747349999943,None,b,1.8805891999991218,1,1,0.9302325581395349,466.48697699999957,None,None,466.48697699999957,None,[1.8805891999991218],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
43,0,43,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,2.6391747348430608,3.1963008326951,None,468.2975712999996,None,471.49812380000003,None,471.49812380000003,None,471.4968378,None,['z'],471.49812380000003,None,None,,473.50054379999983,None,z,1.3979931999992914,1,1,0.9318181818181818,476.1469969,None,None,476.1469969,None,[1.3979931999992914],,,,,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,477.9471074000003,None,,,,,,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.9475615000001,None,None,482.9475615000001,None,,,,,,,,,,,,,CBC_1058,2,5,3,4,11,0.9,2024-01-26_14h15.51.953,MSI_AV_v3,2022.1.1,59.99898001721269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[1, 3, 2, 0]",0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,37,1,6,,,,,,,,,,,,
