trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.rt,response_4.started,response_4.stopped,response_5.keys,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_5.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,participant,session,visual set [1-6],audio set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,2.526044641065533,1.60731937853708,None,149.78307080000013,None,151.4051795000014,None,151.4051795000014,None,151.41674152000198,None,['b'],[1.6578929999996035],151.4051795000014,None,None,153.39995270000145,None,b,1.6578929999996035,1,1,0.7777777777777778,155.94037410000237,None,None,155.94037410000237,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
9,0,9,0,,,,,,,,,,1,3.0,1.0,z,27.0,1.0,2.2759877950103027,1.94858485820231,None,157.7496710000014,None,159.71927490000235,None,159.71927490000235,None,159.7164069900031,None,['z'],[1.799717599998985],159.71927490000235,None,None,161.71644160000142,None,z,1.799717599998985,1,1,0.8,164.0064932000023,None,None,164.0064932000023,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
10,0,10,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,2.592312596923728,0.979776149765883,None,165.81648530000166,None,166.82066640000266,None,166.82066640000266,None,166.81649059000156,None,['z'],[1.9038878999999724],166.82066640000266,None,None,168.81861720000234,None,z,1.9038878999999724,1,1,0.8181818181818182,171.42435380000097,None,None,171.42435380000097,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
11,0,11,0,,,,,,,,,,1,1.0,3.0,b,27.0,1.0,4.77723667052879,2.78346932462847,None,173.2334131000025,None,176.03723260000334,None,176.03723260000334,None,176.04993232000126,None,['b'],[1.448304099994857],176.03723260000334,None,None,178.03286410000146,None,b,1.448304099994857,1,1,0.8333333333333334,182.82463190000271,None,None,182.82463190000271,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
12,0,12,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,4.01714354611405,3.4543169006169,None,184.63317200000165,None,188.10435940000025,None,188.10435940000025,None,188.09986229000097,None,['z'],[1.8138086999970255],188.10435940000025,None,None,190.10294820000126,None,z,1.8138086999970255,1,1,0.8461538461538461,194.12320810000165,None,None,194.12320810000165,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
13,0,13,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,3.6438386551209,1.90743690794447,None,195.93323870000313,None,197.8557354000004,None,197.8557354000004,None,197.86668192,None,['b'],[1.8110947999994096],197.8557354000004,None,None,199.851384900001,None,b,1.8110947999994096,1,1,0.8571428571428571,203.50920140000017,None,None,203.50920140000017,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
14,0,14,0,,,,,,,,,,2,0.0,3.0,b,9.0,1.0,3.7500315165247198,0.77703640172831,None,205.31689900000129,None,206.09363310000117,None,206.09363310000117,None,206.09960369,None,None,,206.09363310000117,None,['b'],208.08337510000274,None,b,2.6256195999994816,1,1,0.8666666666666667,211.8210480000016,None,None,211.8210480000016,None,[0.6256195999994816],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
15,0,15,0,,,,,,,,,,1,0.0,1.0,z,63.0,0.0,2.6391747348430608,1.52290599571961,None,213.63334530000066,None,215.17322860000058,None,215.17322860000058,None,215.18359601999984,None,None,,215.17322860000058,None,['z'],217.15008130000206,None,z,2.081727699998737,1,0,0.875,219.77980050000042,None,None,219.77980050000042,None,[0.08172769999873708],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
16,0,16,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,2.342239579230602,1.21250262048173,None,221.58304860000135,None,222.82090960000278,None,222.82090960000278,None,222.83324751999973,None,None,,222.82090960000278,None,['z'],224.80007600000317,None,z,2.656923499998811,1,1,0.8823529411764706,227.13024130000122,None,None,227.13024130000122,None,[0.6569234999988112],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
17,0,17,0,,,,,,,,,,3,0.0,2.0,z,27.0,1.0,3.3728785608729996,1.25817747924478,None,228.93344010000146,None,230.20501160000276,None,230.20501160000276,None,230.2168801200016,None,None,,230.20501160000276,None,['z'],232.18353070000012,None,z,2.4280131999985315,1,1,0.8888888888888888,235.539440200002,None,None,235.539440200002,None,[0.4280131999985315],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
18,0,18,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,3.68371079902891,1.25920145784721,None,237.35025440000027,None,238.62205820000236,None,238.62205820000236,None,238.63325702000222,None,None,,238.62205820000236,None,['b'],240.60021220000272,None,b,2.500951799996983,1,1,0.8947368421052632,244.2759784000009,None,None,244.2759784000009,None,[0.500951799996983],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
19,0,19,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,3.76873691643126,0.80788063606262,None,246.0834102000008,None,246.90400160000354,None,246.90400160000354,None,246.9001197900001,None,['b'],[1.6871914000003017],246.90400160000354,None,None,248.90333660000033,None,b,1.6871914000003017,1,1,0.9,252.6741224000034,None,None,252.6741224000034,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
20,0,20,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,2.517541937862754,2.09887870490381,None,254.48369780000212,None,256.6052125000024,None,256.6052125000024,None,256.61664112000216,None,None,,256.6052125000024,None,['z'],258.58349180000005,None,z,2.26932929999748,1,1,0.9047619047619048,261.0873253000027,None,None,261.0873253000027,None,[0.2693292999974801],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
21,0,21,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,2.693348633324513,2.40378712856304,None,262.90007030000197,None,265.32291930000065,None,265.32291930000065,None,265.33363752000076,None,None,,265.32291930000065,None,['z'],267.30049470000085,None,z,2.0271955999960483,1,1,0.9090909090909091,269.9841978000004,None,None,269.9841978000004,None,[0.02719559999604826],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
22,0,22,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.629554641171433,1.27538462653558,None,271.7835405000005,None,273.0726687000024,None,273.0726687000024,None,273.0835118200004,None,None,,273.0726687000024,None,['z'],275.05010040000343,None,z,2.4088346999997157,0,0,0.8695652173913043,277.65905700000076,None,None,277.65905700000076,None,[0.40883469999971567],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
23,0,23,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,4.46924002178158,1.78643585472448,None,279.4673180000027,None,281.27202580000085,None,281.27202580000085,None,281.283590420003,None,['b'],[1.6222204999976384],281.27202580000085,None,['z'],283.2667833000014,None,b,1.6222204999976384,0,0,0.8333333333333334,287.7398537000008,None,None,287.7398537000008,None,[0.20514649999677204],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
24,0,24,0,,,,,,,,,,3,2.0,0.0,b,27.0,1.0,4.12485271162806,0.917519910446003,None,289.5501034000008,None,290.4872400000022,None,290.4872400000022,None,290.4839506900029,None,None,,290.4872400000022,None,['b'],292.4672681000011,None,b,2.325863299996854,1,1,0.84,296.58459420000145,None,None,296.58459420000145,None,[0.32586329999685404],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
25,0,25,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,3.26539063535182,3.40155979865722,None,298.38394770000014,None,301.80046960000254,None,301.80046960000254,None,301.8001994900009,None,['b'],[1.6297284999964177],301.80046960000254,None,None,303.802599300001,None,b,1.6297284999964177,1,1,0.8461538461538461,307.07036000000153,None,None,307.07036000000153,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
26,0,26,0,,,,,,,,,,1,1.0,3.0,b,27.0,1.0,2.294664843639333,1.38289892513751,None,308.8838136000013,None,310.2888933000031,None,310.2888933000031,None,310.3005728199998,None,['b'],[1.6211860999974306],310.2888933000031,None,['b'],312.2933398000023,None,b,1.6211860999974306,1,1,0.8518518518518519,314.5914814000025,None,None,314.5914814000025,None,[0.16324349999558763],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
27,0,27,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,4.190022164497369,3.1424449555106,None,316.4018657000015,None,319.54777340000146,None,319.54777340000146,None,319.55014459000125,None,['z'],[0.966322799999034],319.54777340000146,None,None,321.5520082000003,None,z,0.966322799999034,1,1,0.8571428571428571,325.7573605000034,None,None,325.7573605000034,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
28,0,28,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,2.792365600763554,0.974903167432984,None,327.56695390000095,None,328.5481280000022,None,328.5481280000022,None,328.55039059000086,None,['b'],[1.2650236999979825],328.5481280000022,None,None,330.54977020000297,None,b,1.2650236999979825,1,1,0.8620689655172413,333.3410790000016,None,None,333.3410790000016,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
29,0,29,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,2.7134565917469198,1.1243895841892,None,335.1507323000005,None,336.2883271000028,None,336.2883271000028,None,336.28405079000044,None,None,,336.2883271000028,None,['z'],338.26735680000274,None,z,2.3232367999989947,1,1,0.8666666666666667,340.9756462000005,None,None,340.9756462000005,None,[0.3232367999989947],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
30,0,30,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,2.92731383428727,1.34668860557497,None,342.7838699000022,None,344.14052130000346,None,344.14052130000346,None,344.15062292000147,None,None,,344.14052130000346,None,['z'],346.11731409999993,None,z,2.113420199995744,1,1,0.8709677419354839,349.03408110000237,None,None,349.03408110000237,None,[0.11342019999574404],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
31,0,31,0,,,,,,,,,,0,3.0,0.0,b,9.0,1.0,4.77034425507967,1.43470440954152,None,350.8337824000009,None,352.2928052000025,None,352.2928052000025,None,352.30070862000065,None,None,,352.2928052000025,None,['b'],354.26731230000223,None,b,2.332488599997305,1,1,0.875,359.0311662000022,None,None,359.0311662000022,None,[0.33248859999730485],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
32,0,32,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,4.52047235037039,1.36309078069689,None,360.83385070000077,None,362.22218090000024,None,362.22218090000024,None,362.21733229000205,None,['z'],[1.2645340999952168],362.22218090000024,None,None,364.2197253000013,None,z,1.2645340999952168,1,1,0.8787878787878788,368.7414491000018,None,None,368.7414491000018,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
33,0,33,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,2.91303524001082,1.18065738546375,None,370.5502658000005,None,371.75607500000115,None,371.75607500000115,None,371.7671381200009,None,['z'],[1.0921507999992173],371.75607500000115,None,None,373.7485849000004,None,z,1.0921507999992173,1,1,0.8823529411764706,376.67453880000176,None,None,376.67453880000176,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
34,0,34,0,,,,,,,,,,2,0.0,1.0,b,63.0,0.0,4.11514536789087,2.15533949826702,None,378.4842501000021,None,380.65542840000126,None,380.65542840000126,None,380.6671416199999,None,None,,380.65542840000126,None,['b'],382.6333358000011,None,b,2.272882599998411,1,0,0.8857142857142857,386.7365126000004,None,None,386.7365126000004,None,[0.272882599998411],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
35,0,35,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,2.666404967794728,2.10421507306074,None,388.55060440000307,None,390.67161340000166,None,390.67161340000166,None,390.6837139200026,None,None,,390.67161340000166,None,['z'],392.6505880000004,None,z,2.3555462999975134,1,1,0.8888888888888888,395.3042540000024,None,None,395.3042540000024,None,[0.3555462999975134],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
36,0,36,0,,,,,,,,,,1,1.0,2.0,b,9.0,1.0,2.433630701072358,2.96653053743745,None,397.1176213000035,None,400.1046421000028,None,400.1046421000028,None,400.1005302900016,None,['b'],[1.193166699995345],400.1046421000028,None,None,402.10050970000157,None,b,1.193166699995345,1,1,0.8918918918918919,404.54276870000103,None,None,404.54276870000103,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
37,0,37,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,2.82320408183943,3.24569326556923,None,406.35088240000186,None,409.60293920000186,None,409.60293920000186,None,409.6005609900025,None,['z'],[1.9035770999980741],409.60293920000186,None,None,411.602896700002,None,z,1.9035770999980741,1,1,0.8947368421052632,414.440820900003,None,None,414.440820900003,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
38,0,38,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,4.53337421950507,1.96568735158996,None,416.2508075000005,None,418.2371034000025,None,418.2371034000025,None,418.23389239000284,None,None,,418.2371034000025,None,['b'],420.2174937000018,None,b,2.449643500000093,1,1,0.8974358974358975,424.73340129999997,None,None,424.73340129999997,None,[0.4496435000000929],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
39,0,39,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,4.61004669244928,3.1963008326951,None,426.53402720000304,None,429.7542933000004,None,429.7542933000004,None,429.7671647199997,None,None,,429.7542933000004,None,['z'],431.73473170000216,None,z,2.5347518999951717,1,1,0.9,436.3261091000022,None,None,436.3261091000022,None,[0.5347518999951717],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
40,0,40,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.82531807167306,2.6299100644723,None,438.13408470000286,None,440.78760970000076,None,440.78760970000076,None,440.7845790900032,None,None,,440.78760970000076,None,['z'],442.76726110000163,None,z,2.959990499995911,0,0,0.8780487804878049,447.5821684000002,None,None,447.5821684000002,None,[0.9599904999959108],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
41,0,41,0,,,,,,,,,,3,0.0,2.0,z,27.0,1.0,3.31929419319838,3.06992456303453,None,449.3843326000024,None,452.4766572000008,None,452.4766572000008,None,452.46760879000107,None,['z'],[1.5787467999980436],452.4766572000008,None,None,454.4705481000019,None,z,1.5787467999980436,1,1,0.8809523809523809,457.7889052000028,None,None,457.7889052000028,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
42,0,42,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,2.496959177995529,0.761758675042088,None,459.6005599000018,None,460.3729061000013,None,460.3729061000013,None,460.3677969900022,None,['b'],[1.6678836999963096],460.3729061000013,None,None,462.3677494000003,None,b,1.6678836999963096,1,1,0.8837209302325582,464.87324340000123,None,None,464.87324340000123,None,,,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
43,0,43,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,3.71372710086949,1.95130344756745,None,466.6841742000033,None,468.6565702000007,None,468.6565702000007,None,468.6674085200022,None,None,,468.6565702000007,None,['b'],470.6341499000009,None,b,3.0386733999985154,1,1,0.8863636363636364,474.3403283000007,None,None,474.3403283000007,None,[1.0386733999985154],,,,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,476.15080220000164,None,,,,,,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.1506182000012,None,None,481.1506182000012,None,,,,,,,,,,CBC_1015,5,6,3,3,15,0.95,2023-06-25_16h41.28.303,MSI_AV_v3,2022.1.1,60.11598778734916,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 1, 3, 0]",0.8181818181818182,1.0,0.8181818181818182,0.9090909090909091,,,,,,,,,,,,
