trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
19,0,19,0,,,,,,,,,,1,2,3,z,63,1,4.7533305109883095,1.1243895841892,None,302.5164566000003,None,303.61618910000107,303.61618910000107,303.63289460000124,None,[],['z'],[0.38246999999864784],305.6203903000005,None,z,2.382469999998648,1,1,0.6,None,310.3639258000003,None,310.3639258000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
20,0,20,0,,,,,,,,,,0,1,3,b,27,1,2.92731383428727,1.25817747924478,None,312.1662096,None,313.3985614000012,313.3985614000012,313.4151782000008,None,[],['b'],[0.7063001999995322],315.3964434999998,None,b,2.706300199999532,1,1,0.6190476190476191,None,318.3169102000011,None,318.3169102000011,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
21,0,21,0,,,,,,,,,,3,2,3,b,63,1,2.592312596923728,3.06992456303453,None,320.11651880000136,None,323.16669600000023,323.16669600000023,323.1828185000013,None,[],['b'],[0.24022859999968205],325.171423400001,None,b,2.240228599999682,1,1,0.6363636363636364,None,327.7574755000005,None,327.7574755000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
22,0,22,0,,,,,,,,,,2,1,0,z,63,0,3.71372710086949,2.15533949826702,None,329.56650720000107,None,331.6986226000008,331.6986226000008,331.71535030000086,None,[],['z'],[0.41854939999757335],333.69541800000115,None,z,2.4185493999975733,1,0,0.6521739130434783,None,337.4195357000008,None,337.4195357000008,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
23,0,23,0,,,,,,,,,,0,1,2,b,9,1,2.433630701072358,0.77703640172831,None,339.23197190000064,None,339.98281230000066,339.98281230000066,339.999654700001,None,[],['b'],[0.4280925999992178],341.98191550000047,None,b,2.428092599999218,1,1,0.6666666666666666,None,344.43338570000014,None,344.43338570000014,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
24,0,24,0,,,,,,,,,,3,3,2,z,63,1,3.3728785608729996,1.95130344756745,None,346.23347699999977,None,348.1661937000008,348.1661937000008,348.1828585000003,None,[],['z'],[0.27550809999775083],350.17157210000005,None,z,2.275508099997751,1,1,0.68,None,353.5439256000009,None,353.5439256000009,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
25,0,25,0,,,,,,,,,,1,3,2,b,63,1,4.46924002178158,2.22427187882546,None,355.34945420000076,None,357.5495183000003,357.5495183000003,357.56624250000095,None,[],['b'],[0.41920919999938633],359.5496976000013,None,b,2.4192091999993863,1,1,0.6923076923076923,None,364.0111042999997,None,364.0111042999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
26,0,26,0,,,,,,,,,,0,1,0,b,63,1,4.53337421950507,3.33124983260532,None,365.8166317000014,None,369.1328674000015,369.1328674000015,369.1496306000008,b,['b'],None,,371.1774344000005,None,b,1.4905092999997578,1,1,0.7037037037037037,None,375.7124001000011,None,375.7124001000011,None,1.4905092999997578,[1.4905092999997578],,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
27,0,27,0,,,,,,,,,,2,2,0,z,27,1,3.76873691643126,1.43470440954152,None,377.51568360000056,None,378.93298719999984,378.93298719999984,378.9496747000012,None,[],['z'],[0.19067229999745905],380.9380043000001,None,z,2.190672299997459,1,1,0.7142857142857143,None,384.7011978999999,None,384.7011978999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
28,0,28,0,,,,,,,,,,1,3,1,b,27,1,3.35133458220192,2.49839527409216,None,386.51637110000047,None,388.9996639000001,388.9996639000001,389.0161700000008,z,['z'],None,,391.0419821000014,None,z,1.0837239999982557,0,0,0.6896551724137931,None,394.39254470000014,None,394.39254470000014,None,1.0837239999982557,[1.0837239999982557],,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
29,0,29,0,,,,,,,,,,2,0,1,b,63,1,3.31929419319838,0.974903167432984,None,396.19963670000107,None,397.1496169000002,397.1496169000002,397.1662434000009,None,[],['b'],[0.3366563999989012],399.1527511000004,None,b,2.336656399998901,1,1,0.7,None,402.47858930000075,None,402.47858930000075,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
30,0,30,0,,,,,,,,,,3,0,2,z,27,1,4.190022164497369,3.1424449555106,None,404.2831275000008,None,407.39978070000143,407.39978070000143,407.4163961000013,z,['z'],None,,409.44225560000086,None,z,1.8217989999975543,1,1,0.7096774193548387,None,413.63250770000013,None,413.63250770000013,None,1.8217989999975543,[1.8217989999975543],,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
31,0,31,0,,,,,,,,,,1,3,2,b,63,1,2.496959177995529,2.10421507306074,None,415.4330041000012,None,417.516518800001,417.516518800001,417.5331986000001,None,[],['b'],[0.38219799999933457],419.5215513000003,None,b,2.3821979999993346,1,1,0.71875,None,422.0068812999998,None,422.0068812999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
32,0,32,0,,,,,,,,,,0,0,1,z,63,1,3.2062024266105302,3.40155979865722,None,423.8157284000008,None,427.1998362000013,427.1998362000013,427.2164455000002,z,['z'],None,,429.2423632000009,None,z,1.6638055999974313,1,1,0.7272727272727273,None,432.462208500001,None,432.462208500001,None,1.6638055999974313,[1.6638055999974313],,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
33,0,33,0,,,,,,,,,,2,1,0,z,63,1,4.82531807167306,1.78643585472448,None,434.2662383000006,None,436.0331844000011,436.0331844000011,436.049877200001,None,[],['z'],[0.31247139999868523],438.0385053000009,None,z,2.3124713999986852,1,1,0.7352941176470589,None,442.8561703000014,None,442.8561703000014,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
34,0,34,0,,,,,,,,,,1,3,2,b,63,0,2.6391747348430608,1.96568735158996,None,444.6664928000009,None,446.61538140000084,446.61538140000084,446.63243150000017,None,[],['b'],[0.22548709999864514],448.61215040000025,None,b,2.225487099998645,1,0,0.7428571428571429,None,451.2462088000011,None,451.2462088000011,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
35,0,35,0,,,,,,,,,,3,0,2,z,27,1,4.72585056748869,1.36309078069689,None,453.0498217000004,None,454.39910730000156,454.39910730000156,454.415406600001,None,[],['z'],[0.35540059999948426],456.39606079999976,None,z,2.3554005999994843,1,1,0.75,None,461.13004680000086,None,461.13004680000086,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
36,0,36,0,,,,,,,,,,2,1,0,z,63,1,4.12485271162806,0.80788063606262,None,462.93347970000104,None,463.7169490000015,463.7169490000015,463.73359060000075,None,[],['z'],[0.36372579999806476],465.7221687000001,None,z,2.3637257999980648,1,1,0.7567567567567568,None,469.8329984000011,None,469.8329984000011,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
37,0,37,0,,,,,,,,,,0,3,1,z,27,1,4.77034425507967,1.38289892513751,None,471.6332846000005,None,473.00028400000156,473.00028400000156,473.01690229999986,None,[],['z'],[0.20439579999947455],475.00072870000076,None,z,2.2043957999994745,1,1,0.7631578947368421,None,479.77151870000125,None,479.77151870000125,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
38,0,38,0,,,,,,,,,,3,2,3,b,63,1,4.40017271499661,0.917519910446003,None,481.583180900001,None,482.4829786999999,482.4829786999999,482.4992790000015,None,[],['b'],[0.28615069999796106],484.4799573,None,b,2.286150699997961,1,1,0.7692307692307693,None,488.8772122999999,None,488.8772122999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
39,0,39,0,,,,,,,,,,1,2,3,z,63,1,2.342239579230602,3.1963008326951,None,490.6832052000009,None,493.8667600000008,493.8667600000008,493.88336960000015,None,[],['z'],[0.18528189999960887],495.8708278000013,None,z,2.185281899999609,1,1,0.775,None,498.20498840000073,None,498.20498840000073,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
40,0,40,0,,,,,,,,,,0,1,0,b,63,1,3.26539063535182,1.94858485820231,None,500.0166258999998,None,501.9501338000009,501.9501338000009,501.96681440000066,b,['b'],None,,503.99338549999993,None,b,1.6774103999996441,1,1,0.7804878048780488,None,507.26398599999993,None,507.26398599999993,None,1.6774103999996441,[1.6774103999996441],,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
41,0,41,0,,,,,,,,,,2,0,2,b,27,1,2.82320408183943,1.18065738546375,None,509.06679500000064,None,510.2335657000003,510.2335657000003,510.2503985000003,b,['b'],None,,512.2770289,None,b,1.9721706999971502,1,1,0.7857142857142857,None,515.1132455000006,None,515.1132455000006,None,1.9721706999971502,[1.9721706999971502],,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
42,0,42,0,,,,,,,,,,1,0,3,z,9,1,4.61004669244928,1.53243550275999,None,516.9166177000006,None,518.4336837999999,518.4336837999999,518.450041,None,[],['z'],[0.12753739999971003],520.4423438000013,None,z,2.12753739999971,1,1,0.7906976744186046,None,525.0410538000015,None,525.0410538000015,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
43,0,43,0,,,,,,,,,,3,2,3,b,63,1,2.526044641065533,1.21250262048173,None,526.8501451000011,None,528.0335535000013,528.0335535000013,528.0501731000004,b,['b'],None,,530.0770090000005,None,b,1.6222817999987456,1,1,0.7954545454545454,None,532.6124725999998,None,532.6124725999998,None,1.6222817999987456,[1.6222817999987456],,,,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,534.4167457000003,None,,,,,,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4002489000013,None,None,539.4002489000013,544.3835780999998,,,,,,,,,,,,,CBC_1010,001,6,3,5,13,0.9,2024-03-20_15h09.46.455,MSI_TV_v3,2022.1.1,59.81809317864737,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 0, 3, 1]",0.5454545454545454,0.7272727272727273,0.9090909090909091,1.0,31,0,13,,,,,,,,,,,,
