trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,3.26539063535182,2.40378712856304,None,152.4862448999993,None,154.90730989999975,None,154.90730989999975,None,154.9026408199995,None,['z'],154.90730989999975,None,None,,156.90533890000006,None,z,1.1430718000001434,0,0,0.6666666666666666,160.17688219999945,None,None,160.17688219999945,None,[1.1430718000001434],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
9,0,9,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,3.31929419319838,1.25920145784721,None,161.9861106999997,None,163.25674379999964,None,163.25674379999964,None,163.25252522000002,None,None,163.25674379999964,None,['z'],[0.9873208000008162],165.23586689999956,None,z,2.9873208000008162,1,1,0.7,168.55518969999957,None,None,168.55518969999957,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
10,0,10,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,2.629554641171433,0.77703640172831,None,170.36922589999995,None,171.16590009999982,None,171.16590009999982,None,171.16936615999984,None,['b'],171.16590009999982,None,None,,173.15038800000002,None,b,1.4988797000005434,0,0,0.6363636363636364,175.77493369999956,None,None,175.77493369999956,None,[1.4988797000005434],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
11,0,11,0,,,,,,,,,,2,1.0,3.0,b,27.0,1.0,4.82531807167306,2.10421507306074,None,177.58600089999982,None,179.7064980999994,None,179.7064980999994,None,179.70271612000008,None,None,179.7064980999994,None,['z'],[0.08315980000043055],181.68531449999955,None,z,2.0831598000004306,0,0,0.5833333333333334,186.49608420000004,None,None,186.49608420000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
12,0,12,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,4.7533305109883095,0.80788063606262,None,188.30346479999935,None,189.12604629999987,None,189.12604629999987,None,189.13631585999937,None,None,189.12604629999987,None,['b'],[0.30096860000048764],191.10260349999953,None,b,2.3009686000004876,0,0,0.5384615384615384,195.8472794999998,None,None,195.8472794999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
13,0,13,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,3.6438386551209,3.33124983260532,None,197.65281330000016,None,201.00740339999993,None,201.00740339999993,None,201.0193790599993,None,['z'],201.00740339999993,None,None,,203.00154119999934,None,z,1.502922600000602,0,0,0.5,206.64225459999943,None,None,206.64225459999943,None,[1.502922600000602],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
14,0,14,0,,,,,,,,,,0,0.0,3.0,b,9.0,1.0,3.71372710086949,3.06992456303453,None,208.45289709999997,None,211.53958989999956,None,211.53958989999956,None,211.53601632000002,None,None,211.53958989999956,None,['b'],[0.17136180000034074],213.51958809999996,None,b,2.1713618000003407,1,1,0.5333333333333333,217.2297198999995,None,None,217.2297198999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
15,0,15,0,,,,,,,,,,2,0.0,1.0,z,63.0,0.0,3.68371079902891,1.25817747924478,None,219.03633509999963,None,220.28654639999968,None,220.28654639999968,None,220.28533408000004,None,None,220.28654639999968,None,['z'],[0.8850351000000956],222.26921429999948,None,z,2.8850351000000956,1,0,0.5625,225.93682949999948,None,None,225.93682949999948,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
16,0,16,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.592312596923728,1.94858485820231,None,227.75240159999976,None,229.7066778999997,None,229.7066778999997,None,229.70280881999926,None,['b'],229.7066778999997,None,None,,231.70111989999987,None,b,1.6012839000004533,0,0,0.5294117647058824,234.29140019999977,None,None,234.29140019999977,None,[1.6012839000004533],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
17,0,17,0,,,,,,,,,,3,0.0,2.0,z,27.0,1.0,2.666404967794728,2.96653053743745,None,236.10297009999977,None,239.0923703999997,None,239.0923703999997,None,239.10294575999941,None,None,239.0923703999997,None,['b'],[0.11909710000054474],241.06975449999936,None,b,2.1190971000005447,0,0,0.5,243.72221230000014,None,None,243.72221230000014,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
18,0,18,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,4.61004669244928,1.1243895841892,None,245.5360154,None,246.67505170000004,None,246.67505170000004,None,246.68618805999958,None,['z'],246.67505170000004,None,None,,248.67064949999985,None,z,1.5679209000008996,0,0,0.47368421052631576,253.28536149999945,None,None,253.28536149999945,None,[1.5679209000008996],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
19,0,19,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,2.678526077912375,2.22427187882546,None,255.08685650000007,None,257.32341910000014,None,257.32341910000014,None,257.31957561999997,None,None,257.32341910000014,None,['b'],[2.0358547000005274],259.30346139999983,None,b,4.035854700000527,1,1,0.5,261.96980669999994,None,None,261.96980669999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
20,0,20,0,,,,,,,,,,1,1.0,3.0,z,27.0,1.0,2.7134565917469198,1.38289892513751,None,263.7857454999994,None,265.17104070000005,None,265.17104070000005,None,265.1694288199994,None,None,265.17104070000005,None,['z'],[0.24695400000018708],267.15306489999966,None,z,2.246954000000187,1,1,0.5238095238095238,269.85962479999944,None,None,269.85962479999944,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
21,0,21,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,2.342239579230602,0.761758675042088,None,271.6699549999994,None,272.4575617999999,None,272.4575617999999,None,272.46955166000004,None,['b'],272.4575617999999,None,None,,274.4527509999998,None,b,1.6388369000005696,0,0,0.5,276.79220609999993,None,None,276.79220609999993,None,[1.6388369000005696],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
22,0,22,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,2.526044641065533,3.4543169006169,None,278.60315569999966,None,282.07306549999976,None,282.07306549999976,None,282.0698517199996,None,['z'],282.07306549999976,None,None,,284.05422420000014,None,z,1.6162032000011095,0,0,0.4782608695652174,286.5853606999999,None,None,286.5853606999999,None,[1.6162032000011095],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
23,0,23,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,3.76873691643126,1.53243550275999,None,288.3863494999996,None,289.9411444999996,None,289.9411444999996,None,289.9365667199997,None,None,289.9411444999996,None,['b'],[0.5943445000002612],291.91874519999965,None,b,2.594344500000261,0,0,0.4583333333333333,295.6641333999996,None,None,295.6641333999996,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
24,0,24,0,,,,,,,,,,3,2.0,0.0,b,27.0,1.0,4.53337421950507,2.78346932462847,None,297.46993509999993,None,300.27455049999935,None,300.27455049999935,None,300.28645336000005,None,None,300.27455049999935,None,['z'],[0.6194413000002896],302.25262870000006,None,z,2.6194413000002896,0,0,0.44,306.7670092999997,None,None,306.7670092999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
25,0,25,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,2.693348633324513,2.15533949826702,None,308.56960379999964,None,310.7400441,None,310.7400441,None,310.73678652000007,None,['b'],310.7400441,None,None,,312.7369761,None,b,1.1896070000011605,1,1,0.46153846153846156,315.4450259999994,None,None,315.4450259999994,None,[1.1896070000011605],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
26,0,26,0,,,,,,,,,,2,1.0,3.0,b,27.0,1.0,2.496959177995529,1.18065738546375,None,317.2522689999996,None,318.4420225999993,None,318.4420225999993,None,318.45308965999953,None,None,318.4420225999993,None,['b'],[0.154138700000658],320.4199758999994,None,b,2.154138700000658,1,1,0.48148148148148145,322.91112669999984,None,None,322.91112669999984,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
27,0,27,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,4.77034425507967,0.974903167432984,None,324.7202327999994,None,325.7066979000001,None,325.7066979000001,None,325.7031833199996,None,['z'],325.7066979000001,None,None,,327.68822889999956,None,z,1.2593576000008397,1,1,0.5,332.47737419999976,None,None,332.47737419999976,None,[1.2593576000008397],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
28,0,28,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,4.72585056748869,1.53122835510861,None,334.2867875000002,None,335.8398333999994,None,335.8398333999994,None,335.8366018200001,None,None,335.8398333999994,None,['b'],[0.4280429999998887],337.8193612999994,None,b,2.4280429999998887,1,1,0.5172413793103449,342.5281746999999,None,None,342.5281746999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
29,0,29,0,,,,,,,,,,2,0.0,1.0,z,63.0,1.0,2.82320408183943,1.78643585472448,None,344.3366490999997,None,346.13840079999954,None,346.13840079999954,None,346.13692452000004,None,['z'],346.13840079999954,None,None,,348.1213037999996,None,z,1.6386125000008178,1,1,0.5333333333333333,350.95267160000003,None,None,350.95267160000003,None,[1.6386125000008178],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
30,0,30,0,,,,,,,,,,0,2.0,0.0,z,27.0,1.0,4.40017271499661,2.49839527409216,None,352.7535705,None,355.27558510000017,None,355.27558510000017,None,355.2868442599998,None,None,355.27558510000017,None,['b'],[0.28163490000133606],357.25326029999997,None,b,2.281634900001336,0,0,0.5161290322580645,361.6357143999994,None,None,361.6357143999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
31,0,31,0,,,,,,,,,,1,3.0,0.0,b,9.0,1.0,3.3728785608729996,1.36309078069689,None,363.4360315999993,None,364.8073795999999,None,364.8073795999999,None,364.82004355999976,None,None,364.8073795999999,None,['b'],[0.7457818000011684],366.78673459999936,None,b,2.7457818000011684,1,1,0.53125,370.15012560000014,None,None,370.15012560000014,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
32,0,32,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,3.73326136168326,0.979776149765883,None,371.95365630000015,None,372.9607073999996,None,372.9607073999996,None,372.9703302599997,None,None,372.9607073999996,None,['z'],[0.9732270000004064],374.9367228000001,None,z,2.9732270000004064,1,1,0.5454545454545454,378.66214409999975,None,None,378.66214409999975,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
33,0,33,0,,,,,,,,,,2,0.0,1.0,z,63.0,1.0,4.77723667052879,0.952147612306987,None,380.47013849999985,None,381.42067270000007,None,381.42067270000007,None,381.4193521799996,None,['b'],381.42067270000007,None,None,,383.41795920000004,None,b,1.6660778000004939,0,0,0.5294117647058824,388.1928242999993,None,None,388.1928242999993,None,[1.6660778000004939],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
34,0,34,0,,,,,,,,,,0,0.0,1.0,b,63.0,0.0,2.294664843639333,1.21250262048173,None,390.00387299999966,None,391.2253049000001,None,391.2253049000001,None,391.2368969599998,None,None,391.2253049000001,None,['z'],[0.05122840000058204],393.20368359999975,None,z,2.051228400000582,0,1,0.5142857142857142,395.48941250000007,None,None,395.48941250000007,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
35,0,35,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.91303524001082,1.90743690794447,None,397.30450049999945,None,399.2033993999994,None,399.2033993999994,None,399.2025191800001,None,['b'],399.2033993999994,None,None,,401.2064813999996,None,b,1.7692201000008936,0,0,0.5,404.1244367999998,None,None,404.1244367999998,None,[1.7692201000008936],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
36,0,36,0,,,,,,,,,,2,1.0,2.0,b,9.0,1.0,2.517541937862754,1.27538462653558,None,405.9371879999999,None,407.2038985999998,None,407.2038985999998,None,407.2025834799995,None,None,407.2038985999998,None,['z'],[0.3756574000008186],409.18674459999966,None,z,2.3756574000008186,0,0,0.4864864864864865,411.6887354999999,None,None,411.6887354999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
37,0,37,0,,,,,,,,,,0,2.0,0.0,z,27.0,1.0,2.433630701072358,1.52290599571961,None,413.50435239999933,None,415.0430065999999,None,415.0430065999999,None,415.0537335599998,None,['b'],415.0430065999999,None,None,,417.0241095000001,None,b,0.6149918000010075,0,0,0.47368421052631576,419.4603239999997,None,None,419.4603239999997,None,[0.6149918000010075],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
38,0,38,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,4.12485271162806,3.1963008326951,None,421.27044939999996,None,424.4918493999994,None,424.4918493999994,None,424.5035675599998,None,['z'],424.4918493999994,None,None,,426.4878652999996,None,z,0.5221725000001243,0,0,0.46153846153846156,430.62538270000005,None,None,430.62538270000005,None,[0.5221725000001243],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
39,0,39,0,,,,,,,,,,1,1.0,3.0,z,27.0,1.0,4.46924002178158,1.64421109900286,None,432.4365190999997,None,434.0933122999995,None,434.0933122999995,None,434.1037590599995,None,None,434.0933122999995,None,['b'],[0.1940193000009458],436.0710169999993,None,b,2.194019300000946,0,0,0.45,440.52326619999985,None,None,440.52326619999985,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
40,0,40,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,2.2759877950103027,1.12425433982333,None,442.3369355999994,None,443.47469139999976,None,443.47469139999976,None,443.4704320199996,None,['b'],443.47469139999976,None,None,,445.4548605,None,b,1.8124120000011317,1,1,0.4634146341463415,447.7362233999993,None,None,447.7362233999993,None,[1.8124120000011317],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
41,0,41,0,,,,,,,,,,3,0.0,2.0,z,27.0,1.0,3.7500315165247198,1.96568735158996,None,449.53719439999986,None,451.5265951000001,None,451.5265951000001,None,451.5371360599998,None,None,451.5265951000001,None,['z'],[1.3434715000012147],453.50395089999984,None,z,3.3434715000012147,1,1,0.47619047619047616,457.23637319999943,None,None,457.23637319999943,None,,,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
42,0,42,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,2.792365600763554,3.24569326556923,None,459.03745249999974,None,462.3077435999994,None,462.3077435999994,None,462.30374871999965,None,['b'],462.3077435999994,None,None,,464.30878870000015,None,b,1.0092294000005495,1,1,0.4883720930232558,467.0954026999998,None,None,467.0954026999998,None,[1.0092294000005495],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
43,0,43,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,3.35133458220192,0.917519910446003,None,468.9041650999998,None,469.8428632999994,None,469.8428632999994,None,469.8538764599994,None,['z'],469.8428632999994,None,None,,471.8390696999995,None,z,1.1342106000001877,0,0,0.4772727272727273,475.1939715999997,None,None,475.1939715999997,None,[1.1342106000001877],,,,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,477.00419280000006,None,,,,,,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0043362999995,None,None,482.0043362999995,None,,,,,,,,,,,,,CBC_1028,3,3,1,3,3,0.95,2023-07-21_14h00.16.706,MSI_AV_v3,2022.1.1,59.95264939759398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[0, 2, 3, 1]",0.6363636363636364,0.36363636363636365,0.6363636363636364,0.2727272727272727,21,0,23,,,,,,,,,,,,
