trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_4.rt,allKeys.rt,response_5.keys,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_5.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,3,1,0,z,63,1,2.294664843639333,0.77703640172831,None,143.57995570000094,None,144.33096637,144.33096637,144.34780747000133,None,[],,,['z'],146.31814210000084,None,z,2.8936629999971046,1,1,0.4444444444444444,None,148.62199860000146,None,148.62199860000146,None,[0.8936629999971046],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
9,0,9,0,,,,,,,,,,0,0,2,z,27,1,2.496959177995529,1.27538462653558,None,150.4311157000011,None,151.68003057000152,151.68003057000152,151.69656927000125,z,['z'],1.7442698999984714,[1.7442698999984714],None,153.71061760000157,None,z,1.7442698999984714,1,1,0.5,None,156.205810200001,None,156.205810200001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
10,0,10,0,,,,,,,,,,1,1,0,b,63,1,3.68371079902891,1.90743690794447,None,158.0142194,None,159.89753687000103,159.89753687000103,159.91421017000158,b,['b'],1.9800849999992352,[1.9800849999992352],None,161.9019489000002,None,b,1.9800849999992352,1,1,0.5454545454545454,None,165.58986470000127,None,165.58986470000127,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
11,0,11,0,,,,,,,,,,3,1,0,z,63,1,4.11514536789087,0.979776149765883,None,167.3978001000014,None,168.36435197000156,168.36435197000156,168.38110667000166,None,[],,,['z'],170.35687470000084,None,z,2.361001100000067,1,1,0.5833333333333334,None,174.47925100000066,None,174.47925100000066,None,[0.3610011000000668],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
12,0,12,0,,,,,,,,,,0,2,3,b,63,1,2.517541937862754,2.6299100644723,None,176.28112430000147,None,178.89764697000084,178.89764697000084,178.91434577000092,None,[],,,['b'],180.8892248000011,None,b,2.2432134999999107,1,1,0.6153846153846154,None,183.41085930000008,None,183.41085930000008,None,[0.2432134999999107],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
13,0,13,0,,,,,,,,,,3,2,0,z,27,1,3.2062024266105302,3.06992456303453,None,185.21437850000075,None,188.26443307000028,188.26443307000028,188.28116247000054,None,[],,,['z'],190.25744320000013,None,z,2.5510494999980438,1,1,0.6428571428571429,None,193.4708550000014,None,193.4708550000014,None,[0.5510494999980438],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
14,0,14,0,,,,,,,,,,1,0,1,z,63,1,2.592312596923728,2.78346932462847,None,195.2812472000005,None,198.04767697000153,198.04767697000153,198.0643665700007,None,[],,,['b'],200.03499600000032,None,b,2.4481725999994524,0,0,0.6,None,202.63413270000092,None,202.63413270000092,None,[0.44817259999945236],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
15,0,15,0,,,,,,,,,,1,1,0,b,63,1,2.433630701072358,2.15533949826702,None,204.44797860000108,None,206.58115667000112,206.58115667000112,206.59789167000037,None,[],,,['z'],208.57388710000123,None,z,2.6068735999979253,0,0,0.5625,None,211.00050100000044,None,211.00050100000044,None,[0.6068735999979253],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
16,0,16,0,,,,,,,,,,0,2,3,b,63,1,4.7533305109883095,1.21250262048173,None,212.8134753000013,None,213.997761370001,213.997761370001,214.0145121700005,z,['z'],1.3542020999975648,[1.3542020999975648],None,216.0278083000012,None,z,1.3542020999975648,0,0,0.5294117647058824,None,220.78013500000088,None,220.78013500000088,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
17,0,17,0,,,,,,,,,,2,1,3,z,27,1,3.31929419319838,1.64421109900286,None,222.5814659000007,None,224.19780427000097,224.19780427000097,224.21452047000076,b,['b'],1.5998489999983576,[1.5998489999983576],None,226.22706130000006,None,b,1.5998489999983576,0,0,0.5,None,229.5383066000013,None,229.5383066000013,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
18,0,18,0,,,,,,,,,,0,2,1,b,9,1,2.92731383428727,1.12425433982333,None,231.347888100001,None,232.44799227000095,232.44799227000095,232.46468077000083,None,[],,,['z'],234.43982770000002,None,z,2.2095379999991565,0,0,0.47368421052631576,None,237.3575638000002,None,237.3575638000002,None,[0.20953799999915645],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
19,0,19,0,,,,,,,,,,1,1,3,b,27,1,2.792365600763554,3.24569326556923,None,239.16454420000082,None,242.38120056999998,242.38120056999998,242.39796097000163,None,[],,,['b'],244.37539300000026,None,b,3.706576099999438,1,1,0.5,None,247.1626165000016,None,247.1626165000016,None,[1.7065760999994382],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
20,0,20,0,,,,,,,,,,2,2,3,z,63,1,4.77034425507967,0.761758675042088,None,248.96370690000003,None,249.69816717000123,249.69816717000123,249.71469297000095,b,['b'],1.797501499999271,[1.797501499999271],None,251.72814720000133,None,b,1.797501499999271,0,0,0.47619047619047616,None,256.49708290000126,None,256.49708290000126,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
21,0,21,0,,,,,,,,,,1,0,1,z,63,0,2.666404967794728,1.18065738546375,None,258.2979286000009,None,259.4647431700012,259.4647431700012,259.48146207000156,z,['z'],1.696823599997515,[1.696823599997515],None,261.46691180000016,None,z,1.696823599997515,1,0,0.5,None,264.1137438000005,None,264.1137438000005,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
22,0,22,0,,,,,,,,,,3,0,3,b,9,1,4.01714354611405,2.40378712856304,None,265.91454410000006,None,268.29819867000134,268.29819867000134,268.31461867000127,None,[],,,['b'],270.2899335000002,None,b,2.569780699997864,1,1,0.5217391304347826,None,274.30368500000077,None,274.30368500000077,None,[0.5697806999978638],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
23,0,23,0,,,,,,,,,,2,3,2,b,63,1,2.91303524001082,2.96653053743745,None,276.1146970000009,None,279.0647196700009,279.0647196700009,279.08142547000153,z,['z'],1.664357999999993,[1.664357999999993],None,281.08999829999993,None,z,1.664357999999993,0,0,0.5,None,284.00448850000066,None,284.00448850000066,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
24,0,24,0,,,,,,,,,,1,3,1,z,27,1,4.82531807167306,1.95130344756745,None,285.8147775000016,None,287.74807697000125,287.74807697000125,287.76472197000095,b,['b'],1.4820919999983744,[1.4820919999983744],None,289.7511910000012,None,b,1.4820919999983744,0,0,0.48,None,294.57193410000036,None,294.57193410000036,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
25,0,25,0,,,,,,,,,,0,3,2,z,63,1,2.2759877950103027,1.25920145784721,None,296.3815869000009,None,297.61402787000026,297.61402787000026,297.6308295700017,b,['b'],1.0089900999973906,[1.0089900999973906],None,299.63020959999994,None,b,1.0089900999973906,0,0,0.46153846153846156,None,301.90513340000143,None,301.90513340000143,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
26,0,26,0,,,,,,,,,,0,0,2,z,27,1,4.52047235037039,1.38289892513751,None,303.714655400001,None,305.0804952700017,305.0804952700017,305.09743037000027,z,['z'],1.0113667999976315,[1.0113667999976315],None,307.10629400000107,None,z,1.0113667999976315,1,1,0.48148148148148145,None,311.62368420000166,None,311.62368420000166,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
27,0,27,0,,,,,,,,,,1,1,0,b,63,1,3.73326136168326,2.49839527409216,None,313.4316256000002,None,315.91486077000064,315.91486077000064,315.9314228700003,None,[],,,['b'],317.9019070000013,None,b,2.0604053999977623,1,1,0.5,None,321.63876250000067,None,321.63876250000067,None,[0.06040539999776229],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
28,0,28,0,,,,,,,,,,0,3,2,z,63,1,4.190022164497369,3.40155979865722,None,323.4484016000006,None,326.8314274700004,326.8314274700004,326.84808287000106,z,['z'],1.414455199997974,[1.414455199997974],None,328.86171340000146,None,z,1.414455199997974,1,1,0.5172413793103449,None,333.04769340000166,None,333.04769340000166,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
29,0,29,0,,,,,,,,,,3,0,1,b,63,1,2.526044641065533,1.96568735158996,None,334.8482461000003,None,336.79820527000066,336.79820527000066,336.8149117700012,None,[],,,['b'],338.7896537000015,None,b,2.4377777999998216,1,1,0.5333333333333333,None,341.3241151000002,None,341.3241151000002,None,[0.4377777999998216],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
30,0,30,0,,,,,,,,,,2,3,2,b,63,1,4.46924002178158,1.52290599571961,None,343.131609,None,344.631791470001,344.631791470001,344.6484709700015,z,['z'],1.6814086999984283,[1.6814086999984283],None,346.6572266000003,None,z,1.6814086999984283,0,0,0.5161290322580645,None,351.11397880000004,None,351.11397880000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
31,0,31,0,,,,,,,,,,0,3,2,z,63,1,3.7500315165247198,0.80788063606262,None,352.9149685000011,None,353.69740627000084,353.69740627000084,353.7138956700017,z,['z'],1.3351027999979124,[1.3351027999979124],None,355.72144970000045,None,z,1.3351027999979124,1,1,0.53125,None,359.4745414000008,None,359.4745414000008,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
32,0,32,0,,,,,,,,,,2,1,3,z,27,1,4.61004669244928,0.974903167432984,None,361.28084050000143,None,362.2315959700007,362.2315959700007,362.24833267000014,None,[],,,['b'],364.2193634000014,None,b,2.187662399999681,0,0,0.5151515151515151,None,368.8237033000005,None,368.8237033000005,None,[0.18766239999968093],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
33,0,33,0,,,,,,,,,,0,2,0,b,27,1,3.71372710086949,1.53122835510861,None,370.63193290000163,None,372.14832007000024,372.14832007000024,372.1650640700007,z,['z'],1.6477168999990681,[1.6477168999990681],None,374.1525418000001,None,z,1.6477168999990681,0,0,0.5,None,377.85535530000016,None,377.85535530000016,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
34,0,34,0,,,,,,,,,,2,3,2,b,63,0,3.35133458220192,1.36309078069689,None,379.6653618,None,381.01506737000074,381.01506737000074,381.0316233700012,b,['b'],0.6810644999986835,[0.6810644999986835],None,383.0435144000003,None,b,0.6810644999986835,1,0,0.5142857142857142,None,386.38836170000104,None,386.38836170000104,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
35,0,35,0,,,,,,,,,,3,0,1,b,63,1,3.02234236141277,1.53243550275999,None,388.19846380000126,None,389.7142038700002,389.7142038700002,389.7307060700003,b,['b'],1.8633461999979772,[1.8633461999979772],None,391.73897170000055,None,b,1.8633461999979772,1,1,0.5277777777777778,None,394.74756120000166,None,394.74756120000166,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
36,0,36,0,,,,,,,,,,0,3,2,z,63,1,3.76873691643126,3.4543169006169,None,396.5486783000015,None,399.9807574700006,399.9807574700006,399.9974882700006,None,[],,,['b'],401.9701036000006,None,b,2.0222905999980867,0,0,0.5135135135135135,None,405.72925300000134,None,405.72925300000134,None,[0.02229059999808669],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
37,0,37,0,,,,,,,,,,3,2,0,z,27,1,3.3728785608729996,3.1963008326951,None,407.53098520000094,None,410.69870907000023,410.69870907000023,410.7151722700017,z,['z'],1.4069356999971205,[1.4069356999971205],None,412.70300080000015,None,z,1.4069356999971205,1,1,0.5263157894736842,None,416.0740736000007,None,416.0740736000007,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
38,0,38,0,,,,,,,,,,2,3,2,b,63,1,2.678526077912375,2.22427187882546,None,417.8813659000007,None,420.0808893700012,420.0808893700012,420.09793817000156,None,[],,,['b'],422.06941540000116,None,b,2.025663099999292,1,1,0.5384615384615384,None,424.73983340000086,None,424.73983340000086,None,[0.02566309999929217],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
39,0,39,0,,,,,,,,,,2,2,3,z,63,1,2.82320408183943,1.78643585472448,None,426.5487615000002,None,428.3152729700012,428.3152729700012,428.33188157000023,z,['z'],1.1698649999980262,[1.1698649999980262],None,430.3174404000001,None,z,1.1698649999980262,1,1,0.55,None,433.1310652000011,None,433.1310652000011,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
40,0,40,0,,,,,,,,,,1,1,3,b,27,1,4.40017271499661,3.1424449555106,None,434.93196660000103,None,438.04770467000145,438.04770467000145,438.0643619700002,b,['b'],1.076912499998798,[1.076912499998798],None,440.07388300000093,None,b,1.076912499998798,1,1,0.5609756097560976,None,444.47482220000165,None,444.47482220000165,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
41,0,41,0,,,,,,,,,,2,0,3,z,9,1,3.26539063535182,1.60731937853708,None,446.28236670000115,None,447.86529287000104,447.86529287000104,447.8819429700014,z,['z'],1.965329799999381,[1.965329799999381],None,449.8931315000009,None,z,1.965329799999381,1,1,0.5714285714285714,None,453.1568771000002,None,453.1568771000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
42,0,42,0,,,,,,,,,,1,1,0,b,63,1,2.342239579230602,3.33124983260532,None,454.9653068000007,None,458.2821528700004,458.2821528700004,458.29890017000054,None,[],,,['b'],460.2745263000015,None,b,2.4140156999983446,1,1,0.5813953488372093,None,462.6303662999999,None,462.6303662999999,None,[0.41401569999834464],,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
43,0,43,0,,,,,,,,,,3,1,0,z,63,1,4.77723667052879,1.94858485820231,None,464.43225560000064,None,466.3654379700018,466.3654379700018,466.3820517700004,z,['z'],1.2725941999979113,[1.2725941999979113],None,468.39211630000136,None,z,1.2725941999979113,1,1,0.5909090909090909,None,473.1737530999999,None,473.1737530999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,474.98215280000113,None,,,,,,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.965491500001,None,None,479.965491500001,484.9488411000002,,,,,,,,,,,,,CBC_1021,4,1,2,0,20,0.95,2023-07-18_16h24.41.177,MSI_TV_v3,2022.1.1,60.053567782463254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[3, 1, 0, 2]",0.5454545454545454,0.45454545454545453,0.5454545454545454,0.8181818181818182,24,0,20,,,,,,,,,,,,
