trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
16,0,16,0,,,,,,,,,,0,2,1,z,9,1,3.31929419319838,2.6299100644723,None,366.5020291000001,None,369.15309420000085,None,369.15309420000085,None,369.1520053100001,None,None,369.15309420000085,None,['z'],[0.3881934999990335],371.13557539999965,None,z,2.3881934999990335,1,1,0.7058823529411765,374.44707130000097,None,None,374.44707130000097,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
17,0,17,0,,,,,,,,,,2,3,1,b,27,1,2.92731383428727,1.25817747924478,None,376.25209949999953,None,377.52240639999945,None,377.52240639999945,None,377.5188201099998,None,None,377.52240639999945,None,['z'],[1.5333313999999518],379.5021854000006,None,z,3.533331399999952,0,0,0.6666666666666666,382.42136500000015,None,None,382.42136500000015,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
18,0,18,0,,,,,,,,,,1,1,0,z,63,1,3.2062024266105302,3.40155979865722,None,384.2356294000001,None,387.6556333999997,None,387.6556333999997,None,387.65226931000035,None,None,387.6556333999997,None,['z'],[0.6028409999998985],389.63565329999983,None,z,2.6028409999998985,1,1,0.6842105263157895,392.82458679999945,None,None,392.82458679999945,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
19,0,19,0,,,,,,,,,,1,0,1,b,63,1,2.678526077912375,1.18065738546375,None,394.6354467000001,None,395.84103680000044,None,395.84103680000044,None,395.85233468000155,None,None,395.84103680000044,None,['b'],[0.45311239999864483],397.8183061,None,b,2.453112399998645,1,1,0.7,400.4877785000008,None,None,400.4877785000008,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
20,0,20,0,,,,,,,,,,3,0,2,z,27,1,2.693348633324513,2.22427187882546,None,402.3019991000001,None,404.5393984000002,None,404.5393984000002,None,404.536103610001,None,['z'],404.5393984000002,None,None,,406.5336291000003,None,z,1.6241002999995544,1,1,0.7142857142857143,409.2246948000011,None,None,409.2246948000011,None,[1.6241002999995544],,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
21,0,21,0,,,,,,,,,,0,1,0,b,63,1,3.7500315165247198,2.40378712856304,None,411.03564469999947,None,413.4526939999996,None,413.4526939999996,None,413.4520242100014,None,None,413.4526939999996,None,['b'],[0.4891115999998874],415.4357025999998,None,b,2.4891115999998874,1,1,0.7272727272727273,419.18164100000104,None,None,419.18164100000104,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
22,0,22,0,,,,,,,,,,3,0,2,z,27,1,2.342239579230602,2.15533949826702,None,420.9857726000009,None,423.1553741000007,None,423.1553741000007,None,423.15241400999986,None,['z'],423.1553741000007,None,None,,425.1552283000001,None,z,1.3731962000001658,1,1,0.7391304347826086,427.5105755000004,None,None,427.5105755000004,None,[1.3731962000001658],,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
23,0,23,0,,,,,,,,,,2,2,3,z,63,1,4.72585056748869,0.80788063606262,None,429.31871350000074,None,430.1405271000003,None,430.1405271000003,None,430.13592191000026,None,['z'],430.1405271000003,None,None,,432.1362604999995,None,z,1.6444229000007908,1,1,0.75,436.8756806000001,None,None,436.8756806000001,None,[1.6444229000007908],,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
24,0,24,0,,,,,,,,,,1,0,1,b,63,1,2.496959177995529,3.1963008326951,None,438.6862283999999,None,441.90702109999984,None,441.90702109999984,None,441.9191418800005,None,None,441.90702109999984,None,['b'],[0.37812839999969583],443.88597540000046,None,b,2.378128399999696,1,1,0.76,446.3764011000003,None,None,446.3764011000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
25,0,25,0,,,,,,,,,,3,2,3,b,63,1,2.517541937862754,1.36309078069689,None,448.18573900000047,None,449.57159839999986,None,449.57159839999986,None,449.56907761000076,None,['b'],449.57159839999986,None,None,,451.57116040000074,None,b,1.7919629000007262,1,1,0.7692307692307693,454.0925750999995,None,None,454.0925750999995,None,[1.7919629000007262],,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
26,0,26,0,,,,,,,,,,1,0,2,b,27,1,3.76873691643126,0.974903167432984,None,455.90246540000044,None,456.89112790000036,None,456.89112790000036,None,456.90251708,None,None,456.89112790000036,None,['b'],[0.6255768999999418],458.8692179000009,None,b,2.625576899999942,1,1,0.7777777777777778,462.63062660000105,None,None,462.63062660000105,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
27,0,27,0,,,,,,,,,,2,2,3,z,63,1,4.01714354611405,1.64421109900286,None,464.4358439000007,None,466.0912472,None,466.0912472,None,466.1024788800009,None,None,466.0912472,None,['b'],[0.8832645999991655],468.0696650000009,None,b,2.8832645999991655,0,0,0.75,472.07537369999955,None,None,472.07537369999955,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
28,0,28,0,,,,,,,,,,2,2,3,z,63,1,2.792365600763554,1.25920145784721,None,473.8859272999998,None,475.15701439999975,None,475.15701439999975,None,475.1525399099999,None,None,475.15701439999975,None,None,,477.1357442999997,None,[],[],0,3,0.7241379310344828,479.92577960000017,None,None,479.92577960000017,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
29,0,29,0,,,,,,,,,,0,1,3,b,27,1,2.91303524001082,1.78643585472448,None,481.7190909000001,None,483.5222403000007,None,483.5222403000007,None,483.51926201000134,None,None,483.5222403000007,None,['b'],[0.9881949999999051],485.50259969999934,None,b,2.988194999999905,1,1,0.7333333333333333,488.4118254999994,None,None,488.4118254999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
30,0,30,0,,,,,,,,,,2,3,0,b,9,1,2.629554641171433,3.1424449555106,None,490.2191115000005,None,493.369834000001,None,493.369834000001,None,493.36900761,None,None,493.369834000001,None,['b'],[0.03947339999831456],495.3523120000009,None,b,2.0394733999983146,1,1,0.7419354838709677,497.9813661999997,None,None,497.9813661999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
31,0,31,0,,,,,,,,,,0,0,1,z,63,1,4.12485271162806,1.95130344756745,None,499.78598109999984,None,501.7566268999999,None,501.7566268999999,None,501.75263931000046,None,None,501.7566268999999,None,['z'],[0.17941369999971357],503.73592110000027,None,z,2.1794136999997136,1,1,0.75,507.84859440000037,None,None,507.84859440000037,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
32,0,32,0,,,,,,,,,,1,0,1,b,63,1,3.6438386551209,3.33124983260532,None,509.6525308,None,513.0058155000006,None,513.0058155000006,None,513.0026578100013,None,None,513.0058155000006,None,['b'],[1.245670299998892],514.9857943000006,None,b,3.245670299998892,1,1,0.7575757575757576,518.6256936999998,None,None,518.6256936999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
33,0,33,0,,,,,,,,,,0,0,1,z,63,1,4.7533305109883095,0.761758675042088,None,520.4361198000006,None,521.2075217000001,None,521.2075217000001,None,521.2192391800003,None,None,521.2075217000001,None,['z'],[0.4731147000002238],523.1857338999998,None,z,2.473114700000224,1,1,0.7647058823529411,527.9227855000008,None,None,527.9227855000008,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
34,0,34,0,,,,,,,,,,3,2,3,b,63,1,2.666404967794728,0.917519910446003,None,529.7361270000001,None,530.6723772999994,None,530.6723772999994,None,530.669376910001,None,None,530.6723772999994,None,['b'],[0.15289639999900828],532.6524274000003,None,b,2.1528963999990083,1,1,0.7714285714285715,535.3066264000008,None,None,535.3066264000008,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
35,0,35,0,,,,,,,,,,1,2,0,z,27,1,4.46924002178158,1.90743690794447,None,537.1197123000002,None,539.0232646000004,None,539.0232646000004,None,539.0186753400005,None,None,539.0232646000004,None,['z'],[0.549635199999102],541.0193161999996,None,z,2.549635199999102,1,1,0.7777777777777778,545.4702802000011,None,None,545.4702802000011,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
36,0,36,0,,,,,,,,,,0,0,1,z,63,1,4.82531807167306,1.38289892513751,None,547.2692920000009,None,548.6740651,None,548.6740651,None,548.669324110001,None,None,548.6740651,None,['z'],[0.3799122999989777],550.6521952000003,None,z,2.3799122999989777,1,1,0.7837837837837838,555.4677331000003,None,None,555.4677331000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
37,0,37,0,,,,,,,,,,0,1,3,b,27,1,2.7134565917469198,3.24569326556923,None,557.2695712999994,None,560.5419664000001,None,560.5419664000001,None,560.5370162099997,None,None,560.5419664000001,None,['b'],[0.696313000000373],562.5193548999996,None,b,2.696313000000373,1,1,0.7894736842105263,565.2138319999995,None,None,565.2138319999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
38,0,38,0,,,,,,,,,,3,2,3,b,63,1,2.2759877950103027,1.12425433982333,None,567.0195552000005,None,568.1555126000003,None,568.1555126000003,None,568.1529749099999,None,['b'],568.1555126000003,None,None,,570.1533419999996,None,b,1.6581012000006012,1,1,0.7948717948717948,572.4430941999999,None,None,572.4430941999999,None,[1.6581012000006012],,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
39,0,39,0,,,,,,,,,,2,1,3,z,27,1,3.26539063535182,1.96568735158996,None,574.2529398999995,None,576.2413353000011,None,576.2413353000011,None,576.2528996800014,None,None,576.2413353000011,None,['z'],[0.06813549999969837],578.2196335999997,None,z,2.0681354999996984,1,1,0.8,581.4785821000005,None,None,581.4785821000005,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
40,0,40,0,,,,,,,,,,3,2,1,b,9,1,2.6391747348430608,2.96653053743745,None,583.2864074999998,None,586.2725666000006,None,586.2725666000006,None,586.2696279100008,None,None,586.2725666000006,None,['b'],[0.6298172000006161],588.2519926000004,None,b,2.629817200000616,1,1,0.8048780487804879,590.8728498,None,None,590.8728498,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
41,0,41,0,,,,,,,,,,0,1,0,b,63,0,4.77723667052879,1.34668860557497,None,592.6868618000008,None,594.0587032000003,None,594.0587032000003,None,594.0696158800005,None,None,594.0587032000003,None,['b'],[0.6221036999995704],596.0355347000004,None,b,2.6221036999995704,1,0,0.8095238095238095,600.7911818000011,None,None,600.7911818000011,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
42,0,42,0,,,,,,,,,,2,2,3,z,63,1,4.61004669244928,3.4543169006169,None,602.6030236999995,None,606.0765630000005,None,606.0765630000005,None,606.0863779800005,None,None,606.0765630000005,None,['z'],[0.04292899999927613],608.0529886000004,None,z,2.042928999999276,1,1,0.813953488372093,612.6460554999994,None,None,612.6460554999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
43,0,43,0,,,,,,,,,,1,1,0,z,63,1,3.3728785608729996,2.49839527409216,None,614.4530114000008,None,616.9536138000003,None,616.9536138000003,None,616.95221934,None,None,616.9536138000003,None,['b'],[0.3305159999981697],618.9361745999995,None,b,2.3305159999981697,0,0,0.7954545454545454,622.3029143000003,None,None,622.3029143000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,624.1022045000009,None,,,,,,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.1029994,None,None,629.1029994,None,,,,,,,,,,,,,CBC_1054,3,4,2,1,7,0.95,2024-03-03_11h43.50.758,MSI_AV_v3,2022.1.1,60.04397620794626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[1, 0, 3, 2]",0.5454545454545454,0.9090909090909091,0.8181818181818182,0.9090909090909091,33,1,10,,,,,,,,,,,,
