trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,4.46924002178158,0.917519910446003,None,275.8777554999997,None,276.77761662000023,276.77761662000023,276.79421362000005,None,[],['b'],[0.6990933999995832],278.7791175000002,None,b,2.699093399999583,1,1,0.7777777777777778,None,283.25445279999985,None,283.25445279999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
9,0,9,0,,,,,,,,,,3,3.0,1.0,z,27.0,1.0,2.693348633324513,2.15533949826702,None,285.0611336000002,None,287.19416212000044,287.19416212000044,287.21088411999983,None,[],['z'],[0.48002960000030725],289.19957030000023,None,z,2.4800296000003073,1,1,0.8,None,291.8786700999999,None,291.8786700999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
10,0,10,0,,,,,,,,,,1,3.0,2.0,z,63.0,0.0,2.517541937862754,3.1424449555106,None,293.6944290000001,None,296.81110662000003,296.81110662000003,296.8279029200004,None,[],['b'],[0.6971751999999469],298.8159518000002,None,b,2.697175199999947,0,1,0.7272727272727273,None,301.31942419999996,None,301.31942419999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
11,0,11,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,3.76873691643126,1.25920145784721,None,303.1271400000005,None,304.36074612000004,304.36074612000004,304.37748381999984,None,[],['b'],[0.4753023999992365],306.3642924000005,None,b,2.4753023999992365,1,1,0.75,None,310.1263329000003,None,310.1263329000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
12,0,12,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,4.61004669244928,1.94858485820231,None,311.9279439000002,None,313.8610686200001,313.8610686200001,313.8778533200003,None,[],['b'],[1.085229999999683],315.86591750000025,None,b,3.085229999999683,0,0,0.6923076923076923,None,320.46276469999975,None,320.46276469999975,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
13,0,13,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,4.7533305109883095,1.25817747924478,None,322.2775182000005,None,323.5108437199998,323.5108437199998,323.5278962200001,None,[],['b'],[0.599796200000128],325.5160643999998,None,b,2.599796200000128,1,1,0.7142857142857143,None,330.26022399999965,None,330.26022399999965,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
14,0,14,0,,,,,,,,,,2,0.0,3.0,b,9.0,1.0,4.53337421950507,0.974903167432984,None,332.06126200000017,None,333.0113409200004,333.0113409200004,333.0278995199998,None,[],['b'],[0.45328969999900437],335.0193678000005,None,b,2.4532896999990044,1,1,0.7333333333333333,None,339.5425401000002,None,339.5425401000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
15,0,15,0,,,,,,,,,,3,0.0,1.0,z,63.0,0.0,4.52047235037039,1.38289892513751,None,341.34428350000053,None,342.71125031999975,342.71125031999975,342.7280372200004,None,[],['z'],[0.48556809999990946],344.7155005000004,None,z,2.4855680999999095,1,0,0.75,None,349.22800259999985,None,349.22800259999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
16,0,16,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,2.82320408183943,1.60731937853708,None,351.02801309999995,None,352.61134022,352.61134022,352.62766422000016,None,[],['b'],[0.6075332000000344],354.61695469999995,None,b,2.6075332000000344,0,0,0.7058823529411765,None,357.42723660000047,None,357.42723660000047,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
17,0,17,0,,,,,,,,,,1,0.0,2.0,z,27.0,1.0,3.02234236141277,1.34668860557497,None,359.22767159999967,None,360.56102962000034,360.56102962000034,360.57768682000017,None,[],['z'],[0.49061689999962255],362.5668840999997,None,z,2.4906168999996225,1,1,0.7222222222222222,None,365.57717460000003,None,365.57717460000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
18,0,18,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.12485271162806,3.4543169006169,None,367.3777074999998,None,370.81111601999976,370.81111601999976,370.8275829200003,None,[],['b'],[0.7749618999996528],372.8159091999996,None,b,2.774961899999653,1,1,0.7368421052631579,None,376.9391802,None,376.9391802,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
19,0,19,0,,,,,,,,,,3,1.0,0.0,b,63.0,1.0,4.40017271499661,1.78643585472448,None,378.7444109999997,None,380.5109648200006,380.5109648200006,380.5282644199998,None,[],['z'],[0.8451569999997446],382.5180029000003,None,z,2.8451569999997446,0,0,0.7,None,386.9195004000003,None,386.9195004000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
20,0,20,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,4.77723667052879,2.96653053743745,None,388.7278881000002,None,391.6778443200002,391.6778443200002,391.69457632000024,None,[],['z'],[1.2968017000002874],393.68331450000005,None,z,3.2968017000002874,1,1,0.7142857142857143,None,398.4603417999997,None,398.4603417999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
21,0,21,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,3.26539063535182,2.6299100644723,None,400.26117969999996,None,402.8779820199999,402.8779820199999,402.89474322000035,None,[],['b'],[0.6838386999997965],404.8832712000003,None,b,2.6838386999997965,0,0,0.6818181818181818,None,408.1375575000002,None,408.1375575000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
22,0,22,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.190022164497369,1.18065738546375,None,409.94454190000033,None,411.11162832,411.11162832,411.1279826199999,None,[],['z'],[0.6844116000002032],413.11701600000015,None,z,2.684411600000203,0,0,0.6521739130434783,None,417.2939481000003,None,417.2939481000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
23,0,23,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,2.666404967794728,2.40378712856304,None,419.0949453000003,None,421.47776372000055,421.47776372000055,421.49449022000056,None,[],['b'],[0.5778851999994004],423.4826324000005,None,b,2.5778851999994004,0,0,0.625,None,426.1473507999999,None,426.1473507999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
24,0,24,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,4.82531807167306,0.952147612306987,None,427.9615071999997,None,428.89492282000003,428.89492282000003,428.91148432000057,None,[],['b'],[0.3519223000002967],430.8996122999997,None,b,2.3519223000002967,1,1,0.64,None,435.7259710999997,None,435.7259710999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
25,0,25,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,3.73326136168326,0.761758675042088,None,437.5279756,None,438.27778972000044,438.27778972000044,438.2944926199999,None,[],['b'],[0.4495807999992394],440.27827309999975,None,b,2.4495807999992394,1,1,0.6538461538461539,None,444.0006433999997,None,444.0006433999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
26,0,26,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,3.6438386551209,2.78346932462847,None,445.81138029999966,None,448.57787522000046,448.57787522000046,448.59449701999995,None,[],['b'],[0.5574815999998464],450.5816378999998,None,b,2.5574815999998464,1,1,0.6666666666666666,None,454.2298535,None,454.2298535,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
27,0,27,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,2.7134565917469198,1.36309078069689,None,456.0449129999997,None,457.3946156200001,457.3946156200001,457.4111092200002,None,[],['z'],[0.09310119999918243],459.3992027000004,None,z,2.0931011999991824,1,1,0.6785714285714286,None,462.0979604000004,None,462.0979604000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
28,0,28,0,,,,,,,,,,0,3.0,2.0,b,63.0,0.0,4.01714354611405,1.21250262048173,None,463.91152880000027,None,465.11192382,465.11192382,465.12782591999996,None,[],['b'],[0.40132549999998446],467.1147705000003,None,b,2.4013254999999845,1,0,0.6896551724137931,None,471.11633809999967,None,471.11633809999967,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
29,0,29,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.72585056748869,1.27538462653558,None,472.9280224000004,None,474.17800892000025,474.17800892000025,474.19470242,None,[],['z'],[0.7100759999993898],476.1793757000005,None,z,2.7100759999993898,1,1,0.7,None,480.9080984000002,None,480.9080984000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
30,0,30,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,3.3728785608729996,1.64421109900286,None,482.7115190000004,None,484.3288231200005,484.3288231200005,484.34465811999974,None,[],['z'],[0.36631599999964237],486.3289328000001,None,z,2.3663159999996424,1,1,0.7096774193548387,None,489.7020781000001,None,489.7020781000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
31,0,31,0,,,,,,,,,,0,3.0,0.0,b,9.0,1.0,3.7500315165247198,1.1243895841892,None,491.51129370000035,None,492.61143582000034,492.61143582000034,492.62814421999985,None,[],['b'],[0.3589317000005394],494.61741150000034,None,b,2.3589317000005394,1,1,0.71875,None,498.3656030000002,None,498.3656030000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
32,0,32,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,2.792365600763554,2.09887870490381,None,500.1781172000001,None,502.26146101999996,502.26146101999996,502.27802562000045,None,[],['z'],[0.6787898999991739],504.26075649999984,None,z,2.678789899999174,1,1,0.7272727272727273,None,507.0611436999998,None,507.0611436999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
33,0,33,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.2062024266105302,3.40155979865722,None,508.86153079999985,None,512.2446579200006,512.2446579200006,512.2615358200002,z,['z'],None,,514.2649259,None,z,1.4436786999995093,1,1,0.7352941176470589,None,517.4746210000003,None,517.4746210000003,None,1.4436786999995093,[1.4436786999995093],,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
34,0,34,0,,,,,,,,,,2,0.0,1.0,b,63.0,0.0,2.526044641065533,1.90743690794447,None,519.2775695,None,521.1614686200002,521.1614686200002,521.1782432199999,None,[],['b'],[0.8745482999993328],523.1686897999998,None,b,2.874548299999333,1,0,0.7428571428571429,None,525.6956305000003,None,525.6956305000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
35,0,35,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,2.678526077912375,1.95130344756745,None,527.4953523000004,None,529.4283544199999,529.4283544199999,529.4449791200005,None,[],['z'],[0.45976339999924676],531.4346517000004,None,z,2.4597633999992468,1,1,0.75,None,534.1166689000001,None,534.1166689000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
36,0,36,0,,,,,,,,,,3,1.0,2.0,b,9.0,1.0,2.2759877950103027,1.43470440954152,None,535.9286269000004,None,537.3440825199997,537.3440825199997,537.3605205200003,None,[],['b'],[0.48378589999902033],539.3412791000001,None,b,2.4837858999990203,1,1,0.7567567567567568,None,541.6296418000002,None,541.6296418000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
37,0,37,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,2.433630701072358,1.12425433982333,None,543.4450306999997,None,544.5450514200003,544.5450514200003,544.56174492,None,[],['z'],[0.9908649999997579],546.5505596000003,None,z,2.990864999999758,1,1,0.7631578947368421,None,548.9792327000005,None,548.9792327000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
38,0,38,0,,,,,,,,,,1,2.0,3.0,b,63.0,1.0,2.496959177995529,0.979776149765883,None,550.7785777999998,None,551.7452658200001,551.7452658200001,551.7618323200005,None,[],['b'],[0.2764601999997467],553.7495939999999,None,b,2.2764601999997467,1,1,0.7692307692307693,None,556.2350200999999,None,556.2350200999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
39,0,39,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,2.342239579230602,3.1963008326951,None,558.0444450000005,None,561.2115818200001,561.2115818200001,561.2282416199997,None,[],['z'],[0.3531931999996232],563.2131140000001,None,z,2.353193199999623,1,1,0.775,None,565.5515606999998,None,565.5515606999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
40,0,40,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.629554641171433,2.22427187882546,None,567.3617648,None,569.5618097200005,569.5618097200005,569.5785379199998,None,[],['b'],[0.6197748999993564],571.5673474000005,None,b,2.6197748999993564,1,1,0.7804878048780488,None,574.1895869999998,None,574.1895869999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
41,0,41,0,,,,,,,,,,1,0.0,2.0,z,27.0,1.0,2.6391747348430608,3.06992456303453,None,575.9943400000002,None,579.04532252,579.04532252,579.0619945199998,None,[],['z'],[0.5577544999996462],581.0463092,None,z,2.557754499999646,1,1,0.7857142857142857,None,583.6866237000004,None,583.6866237000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
42,0,42,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,3.68371079902891,2.10421507306074,None,585.4951342000004,None,587.5785215200004,587.5785215200004,587.5949501200004,None,[],['b'],[0.5565454999996291],589.5846831999997,None,b,2.556545499999629,1,1,0.7906976744186046,None,593.2690787000001,None,593.2690787000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
43,0,43,0,,,,,,,,,,3,1.0,0.0,b,63.0,1.0,3.31929419319838,0.80788063606262,None,595.0786791,None,595.86216832,595.86216832,595.8788301200003,None,[],['b'],[0.35427290000006906],597.8666897000003,None,b,2.354272900000069,1,1,0.7954545454545454,None,601.1855013000004,None,601.1855013000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,602.9954539999999,None,,,,,,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.9788582000001,None,None,607.9788582000001,612.9622012999998,,,,,,,,,,,,,CBC_1040,001,6,2,3,17,0.9,2023-12-20_15h38.50.725,MSI_TV_v3,2022.1.1,60.05464973129501,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 3, 1, 0]",0.7272727272727273,0.6363636363636364,0.8181818181818182,1.0,33,0,11,,,,,,,,,,,,
