trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_3.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,4.46924002178158,1.27538462653558,None,156.29355790000045,None,157.56091879999985,None,157.56091879999985,None,157.5593511400004,None,None,157.56091879999985,None,['z'],[1.317725199999586],159.54315099999985,None,z,3.317725199999586,0,0,0.4444444444444444,163.99473959999978,None,None,163.99473959999978,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
9,0,9,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,4.61004669244928,1.53122835510861,None,165.8098189000002,None,167.36622869999974,None,167.36622869999974,None,167.37684477999974,None,None,167.36622869999974,None,['b'],[0.8524625000000015],169.34351479999987,None,b,2.8524625000000015,0,0,0.4,173.9434409000005,None,None,173.9434409000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
10,0,10,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.2062024266105302,1.78643585472448,None,175.74313540000003,None,177.5497618999998,None,177.5497618999998,None,177.5598226799997,None,['b'],177.5497618999998,None,"['b', 'b']","[0.001787299999705283, 0.3419270999993387]",179.54576150000048,None,b,1.5889174999992974,0,0,0.36363636363636365,182.75934380000035,None,None,182.75934380000035,None,[1.5889174999992974],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
11,0,11,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,2.517541937862754,2.22427187882546,None,184.55989839999984,None,186.79981080000016,None,186.79981080000016,None,186.80983078000045,None,None,186.79981080000016,None,None,,188.7765857000004,None,[],[],0,3,0.3333333333333333,191.2815068,None,None,191.2815068,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
12,0,12,0,,,,,,,,,,0,2.0,3.0,z,63.0,0.0,3.31929419319838,2.15533949826702,None,193.0925081000005,None,195.2659862999999,None,195.2659862999999,None,195.2767137799996,None,None,195.2659862999999,None,['z'],[0.10100929999953223],197.24337879999985,None,z,2.1010092999995322,1,0,0.38461538461538464,200.5465404000006,None,None,200.5465404000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
13,0,13,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.294664843639333,1.60731937853708,None,202.36022890000004,None,203.98314570000002,None,203.98314570000002,None,203.99339827999975,None,None,203.98314570000002,None,['z'],[0.206785200000013],205.95939480000015,None,z,2.206785200000013,0,0,0.35714285714285715,208.23855660000027,None,None,208.23855660000027,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
14,0,14,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,4.77723667052879,3.33124983260532,None,210.04356110000026,None,213.39936680000028,None,213.39936680000028,None,213.41034807999986,None,None,213.39936680000028,None,['z'],[1.8851237999997466],215.3769299000005,None,z,3.8851237999997466,1,1,0.4,220.15125790000002,None,None,220.15125790000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
15,0,15,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,2.433630701072358,0.80788063606262,None,221.9601475999998,None,222.78205049999997,None,222.78205049999997,None,222.79337627999976,None,None,222.78205049999997,None,['z'],[0.7335087999999814],224.75996360000045,None,z,2.7335087999999814,1,1,0.4375,227.18434369999977,None,None,227.18434369999977,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
16,0,16,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,2.91303524001082,2.10421507306074,None,228.9932157000003,None,231.11610560000008,None,231.11610560000008,None,231.12694518000026,None,['b'],231.11610560000008,None,None,,233.11069620000035,None,b,1.8654140999997253,1,1,0.47058823529411764,236.0337212000004,None,None,236.0337212000004,None,[1.8654140999997253],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
17,0,17,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,3.7500315165247198,1.53243550275999,None,237.84367440000005,None,239.37878139999975,None,239.37878139999975,None,239.37593313999986,None,['z'],239.37878139999975,None,None,,241.3788998,None,z,1.5278710999991745,1,1,0.5,245.1347569999998,None,None,245.1347569999998,None,[1.5278710999991745],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
18,0,18,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,3.35133458220192,1.34668860557497,['b'],246.94248590000007,None,248.29745230000026,None,248.29745230000026,None,248.29377891000038,None,['z'],248.29745230000026,None,None,,250.29261700000006,None,z,1.581425199999103,0,0,0.47368421052631576,253.64958250000018,None,None,253.64958250000018,None,[1.581425199999103],[0.05177149999963149],,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
19,0,19,0,,,,,,,,,,0,3.0,0.0,b,9.0,1.0,2.592312596923728,1.12425433982333,None,255.4600231000004,None,256.59633269999995,None,256.59633269999995,None,256.5934380100005,None,['z'],256.59633269999995,None,"['b', 'b', 'b']","[0.14705359999970824, 0.575811499998963, 0.8691093999996156]",258.5905577000003,None,z,1.4531057999993209,0,0,0.45,261.183094,None,None,261.183094,None,[1.4531057999993209],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
20,0,20,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.72585056748869,2.09887870490381,None,262.9936916000006,None,265.0984963000001,None,265.0984963000001,None,265.1095574099998,None,['z'],265.0984963000001,None,None,,267.1112626000004,None,z,1.069329499999185,1,1,0.47619047619047616,271.85186350000004,None,None,271.85186350000004,None,[1.069329499999185],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
21,0,21,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.666404967794728,1.95130344756745,None,273.6601900000005,None,275.63136080000004,None,275.63136080000004,None,275.6435198800004,None,['b'],275.63136080000004,None,None,,277.6120093999998,None,b,1.4950200000002951,1,1,0.5,280.2760524000005,None,None,280.2760524000005,None,[1.4950200000002951],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
22,0,22,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,3.26539063535182,1.96568735158996,None,282.07717330000014,None,284.06427129999975,None,284.06427129999975,None,284.0603338099998,None,None,284.06427129999975,None,['b'],[0.5693742000003112],286.0435322000003,None,b,2.5693742000003112,0,0,0.4782608695652174,289.2891798999999,None,None,289.2891798999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
23,0,23,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,2.526044641065533,3.06992456303453,None,291.09384469999986,None,294.18150289999994,None,294.18150289999994,None,294.19373857999966,None,['z'],294.18150289999994,None,None,,296.17802159999974,None,z,1.5924798999994891,1,1,0.5,298.71783140000025,None,None,298.71783140000025,None,[1.5924798999994891],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
24,0,24,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.53337421950507,2.96653053743745,None,300.5263165000006,None,303.4935624,None,303.4935624,None,303.4933045400005,None,['z'],303.4935624,None,None,,305.50513469999987,None,z,1.6023546999995233,1,1,0.52,310.0352453000005,None,None,310.0352453000005,None,[1.6023546999995233],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
25,0,25,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,4.12485271162806,1.18065738546375,None,311.8441296000001,None,313.0451204000001,None,313.0451204000001,None,313.0436196099998,None,['b'],313.0451204000001,None,None,,315.04474780000055,None,b,1.8766306999996232,1,1,0.5384615384615384,319.18321560000004,None,None,319.18321560000004,None,[1.8766306999996232],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
26,0,26,0,,,,,,,,,,3,2.0,1.0,z,9.0,1.0,2.629554641171433,2.40378712856304,None,320.99275080000007,None,323.41540150000037,None,323.41540150000037,None,323.42741807999977,None,['z'],323.41540150000037,None,None,,325.4113189999998,None,z,1.4990975999999137,1,1,0.5555555555555556,328.04973900000005,None,None,328.04973900000005,None,[1.4990975999999137],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
27,0,27,0,,,,,,,,,,0,3.0,1.0,b,27.0,1.0,4.82531807167306,1.25920145784721,None,329.86022030000004,None,331.13263730000017,None,331.13263730000017,None,331.14389908000015,None,None,331.13263730000017,None,"['z', 'b', 'b']","[1.426594299999124, 1.911665699999503, 2.2557893999992302]",333.1104882999998,None,z,3.426594299999124,0,0,0.5357142857142857,337.92191379999986,None,None,337.92191379999986,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
28,0,28,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.693348633324513,2.6299100644723,None,339.72728540000026,None,342.37962010000047,None,342.37962010000047,None,342.3773199100004,None,None,342.37962010000047,None,['z'],[0.6451900999991267],344.3595230000001,None,z,2.6451900999991267,0,0,0.5172413793103449,347.04313170000023,None,None,347.04313170000023,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
29,0,29,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,2.92731383428727,1.90743690794447,None,348.84413659999973,None,350.76531479999994,None,350.76531479999994,None,350.7771968800002,None,None,350.76531479999994,None,['z'],[1.7638608999995995],352.7437877000002,None,z,3.7638608999995995,1,1,0.5333333333333333,355.6698409999999,None,None,355.6698409999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
30,0,30,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,2.7134565917469198,0.952147612306987,None,357.47731060000024,None,358.4518969999999,None,358.4518969999999,None,358.4609641800002,None,None,358.4518969999999,None,['z'],[0.2581406999997853],360.42767230000027,None,z,2.2581406999997853,0,0,0.5161290322580645,363.1219044999998,None,None,363.1219044999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
31,0,31,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,3.73326136168326,0.77703640172831,None,364.9272845000005,None,365.7327722,None,365.7327722,None,365.74402607999986,None,None,365.7327722,None,"['z', 'b']","[0.29564959999970597, 1.2415885999998864]",367.71054379999987,None,z,2.295649599999706,0,0,0.5,371.4334957000001,None,None,371.4334957000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
32,0,32,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,2.678526077912375,1.1243895841892,None,373.24428309999985,None,374.38652139999976,None,374.38652139999976,None,374.39423268000013,None,['z'],374.38652139999976,None,['z'],[0.02651049999985844],376.3764374000002,None,z,1.445523399999729,1,1,0.5151515151515151,379.06595650000054,None,None,379.06595650000054,None,[1.445523399999729],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
33,0,33,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,4.01714354611405,0.974903167432984,None,380.8772162000005,None,381.86295150000024,None,381.86295150000024,None,381.86070031000037,None,None,381.86295150000024,None,['z'],[0.816640500000176],383.84390429999985,None,z,2.816640500000176,1,1,0.5294117647058824,387.85221619999993,None,None,387.85221619999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
34,0,34,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,3.71372710086949,1.64421109900286,None,389.6606382,None,391.3168083999999,None,391.3168083999999,None,391.3274838800002,None,['z'],391.3168083999999,None,None,,393.30923429999984,None,z,1.6488498999997319,0,0,0.5142857142857142,397.0337282999999,None,None,397.0337282999999,None,[1.6488498999997319],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
35,0,35,0,,,,,,,,,,1,2.0,3.0,b,63.0,1.0,2.82320408183943,3.4543169006169,None,398.84410410000055,None,402.3162990999999,None,402.3162990999999,None,402.32751388000037,None,None,402.3162990999999,None,['b'],[2.100195099999837],404.2941238000003,None,b,4.100195099999837,1,1,0.5277777777777778,407.11050369999975,None,None,407.11050369999975,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
36,0,36,0,,,,,,,,,,1,0.0,2.0,z,27.0,1.0,2.342239579230602,2.78346932462847,None,408.91062520000014,None,411.7111818000003,None,411.7111818000003,None,411.7107470099998,None,None,411.7111818000003,None,['b'],[0.6860435999997208],413.69411649999984,None,b,2.6860435999997208,0,0,0.5135135135135135,416.0286974999999,None,None,416.0286974999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
37,0,37,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.76873691643126,0.979776149765883,None,417.84452969999984,None,418.83106380000027,None,418.83106380000027,None,418.84343811000036,None,None,418.83106380000027,None,['z'],[2.201331599999321],420.8276684000002,None,z,4.201331599999321,1,1,0.5263157894736842,424.58679610000036,None,None,424.58679610000036,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
38,0,38,0,,,,,,,,,,2,0.0,3.0,b,9.0,1.0,4.40017271499661,0.917519910446003,None,426.3942754999998,None,427.3326480000005,None,427.3326480000005,None,427.34435377999984,None,None,427.3326480000005,None,['z'],[0.7823236999993242],429.3108463999997,None,z,2.782323699999324,0,0,0.5128205128205128,433.70592750000014,None,None,433.70592750000014,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
39,0,39,0,,,,,,,,,,1,2.0,3.0,b,63.0,0.0,2.496959177995529,1.43470440954152,None,435.51080770000044,None,436.9660676000003,None,436.9660676000003,None,436.9774209800002,None,None,436.9660676000003,None,['b'],[1.3957892999997057],438.9440744000003,None,b,3.3957892999997057,1,0,0.525,441.43679729999985,None,None,441.43679729999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
40,0,40,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.11514536789087,3.1424449555106,None,443.2444341999999,None,446.3968831000002,None,446.3968831000002,None,446.3944844100004,None,['z'],446.3968831000002,None,None,,448.3926097000003,None,z,1.7435508999997182,0,0,0.5121951219512195,452.5167222,None,None,452.5167222,None,[1.7435508999997182],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
41,0,41,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,2.6391747348430608,1.94858485820231,None,454.3278642000005,None,456.2999170000003,None,456.2999170000003,None,456.31127797999983,None,None,456.2999170000003,None,None,,458.2778089000003,None,[],[],0,3,0.5,460.8990158000006,None,None,460.8990158000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
42,0,42,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,4.52047235037039,2.49839527409216,None,462.71105609999995,None,465.22931100000005,None,465.22931100000005,None,465.2276382099997,None,['b'],465.22931100000005,None,"['z', 'z', 'z', 'z', 'z', 'z']","[0.07190919999993639, 0.6647115999994639, 0.9294857999993837, 1.2349884999994174, 1.4984442999993917, 1.7732041999997818]",467.2306821000002,None,b,1.2352412000000186,0,0,0.4883720930232558,471.76601389999996,None,None,471.76601389999996,None,[1.2352412000000186],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
43,0,43,0,,,,,,,,,,0,3.0,1.0,b,27.0,1.0,4.7533305109883095,3.40155979865722,None,473.57767590000003,None,476.99907989999974,None,476.99907989999974,None,476.9943428100003,None,['z'],476.99907989999974,None,None,,478.9943927000004,None,z,1.6749759000003905,0,0,0.4772727272727273,483.7514664,None,None,483.7514664,None,[1.6749759000003905],,,,,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,485.5610125000003,None,,,,,,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.56108570000015,None,None,490.56108570000015,None,,,,,,,,,,,,,CBC_1018,3,6,2,2,17,0.95,2023-07-28_14h27.02.226,MSI_AV_v3,2022.1.1,60.072904476792786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[2, 3, 1, 0]",0.36363636363636365,0.6363636363636364,0.5454545454545454,0.36363636363636365,19,2,23,,,,,,,,,,,,
