trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_4.rt,allKeys.rt,response_5.keys,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_5.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
19,0,19,0,,,,,,,,,,2,0.0,2.0,b,27.0,1.0,2.526044641065533,1.25920145784721,None,267.73969510000006,None,268.9730189699996,268.9730189699996,268.9900809699995,None,[],,,['b'],270.9714965000003,None,b,3.8583816000000297,1,1,0.5,None,273.50105369999983,None,273.50105369999983,None,[1.8583816000000297],,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
20,0,20,0,,,,,,,,,,0,3.0,0.0,b,9.0,1.0,3.76873691643126,1.25817747924478,None,275.30645259999983,None,276.54017246999973,276.54017246999973,276.55671317000014,b,['b'],1.398138800000197,[1.398138800000197],None,278.55802779999976,None,b,1.398138800000197,1,1,0.5238095238095238,None,282.3358152999999,None,282.3358152999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
21,0,21,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,4.72585056748869,1.64421109900286,None,284.1399253999998,None,285.7563653700001,285.7563653700001,285.77302696999976,None,[],,,['b'],287.7609566000001,None,b,2.3786399999989953,0,0,0.5,None,292.50635630000033,None,292.50635630000033,None,[0.37863999999899534],,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
22,0,22,0,,,,,,,,,,1,1.0,3.0,b,27.0,1.0,4.11514536789087,1.78643585472448,None,294.30668119999973,None,296.0731463699996,296.0731463699996,296.08965346999975,b,['b'],0.7980843999994249,[0.7980843999994249],['z'],298.11510850000013,None,b,0.7980843999994249,1,1,0.5217391304347826,None,302.2359110999996,None,302.2359110999996,None,[0.11608789999991131],,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
23,0,23,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,3.73326136168326,1.60731937853708,None,304.0390557999999,None,305.6231283700001,305.6231283700001,305.63974657000034,b,['b'],1.5019665999998324,[1.5019665999998324],None,307.6672278999995,None,b,1.5019665999998324,1,1,0.5416666666666666,None,311.40271120000034,None,311.40271120000034,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
24,0,24,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,4.61004669244928,0.979776149765883,None,313.20674379999946,None,314.15666036999954,314.15666036999954,314.1731478699996,b,['b'],1.2565210999991905,[1.2565210999991905],None,316.2000933999998,None,b,1.2565210999991905,1,1,0.56,None,320.81913819999954,None,320.81913819999954,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
25,0,25,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,2.92731383428727,2.10421507306074,None,322.6231373999999,None,324.70551386999995,324.70551386999995,324.7220389699998,b,['b'],1.625219699999434,[1.625219699999434],None,326.74250239999947,None,b,1.625219699999434,0,0,0.5384615384615384,None,329.65587159999995,None,329.65587159999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
26,0,26,0,,,,,,,,,,2,3.0,0.0,z,9.0,1.0,4.190022164497369,1.95130344756745,None,331.4566729999997,None,333.39042867000006,333.39042867000006,333.40691177000025,None,[],,,['z'],335.3939198999997,None,z,2.0372316000002684,1,1,0.5555555555555556,None,339.58960750000006,None,339.58960750000006,None,[0.03723160000026837],,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
27,0,27,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,3.35133458220192,1.34668860557497,None,341.39014039999984,None,342.7224210699998,342.7224210699998,342.73855246999955,b,['b'],1.1397091999997429,[1.1397091999997429],None,344.75798250000025,None,b,1.1397091999997429,1,1,0.5714285714285714,None,348.12004199999956,None,348.12004199999956,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
28,0,28,0,,,,,,,,,,3,0.0,2.0,z,27.0,1.0,2.433630701072358,2.49839527409216,None,349.9231099999997,None,352.40692986999983,352.40692986999983,352.4236256699998,b,['b'],1.743059299999004,[1.743059299999004],None,354.4517550999999,None,b,1.743059299999004,0,0,0.5517241379310345,None,356.88259050000033,None,356.88259050000033,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
29,0,29,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.12485271162806,1.12425433982333,None,358.6899035999995,None,359.79003267000024,359.79003267000024,359.80736437000013,b,['b'],1.9615715999989334,[1.9615715999989334],None,361.8338765999997,None,b,1.9615715999989334,1,1,0.5666666666666667,None,365.96810800000003,None,365.96810800000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
30,0,30,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,2.2759877950103027,3.24569326556923,None,367.7732755999996,None,371.00590267000024,371.00590267000024,371.0230315700002,b,['b'],1.0536065999995117,[1.0536065999995117],None,373.04717139999957,None,b,1.0536065999995117,0,0,0.5483870967741935,None,375.31887800000004,None,375.31887800000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
31,0,31,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,4.46924002178158,1.90743690794447,None,377.12339280000015,None,379.0073889699999,379.0073889699999,379.02343027000023,z,['z'],1.4845642999998745,[1.4845642999998745],None,381.0275634999998,None,z,1.4845642999998745,1,1,0.5625,None,385.5046868999998,None,385.5046868999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
32,0,32,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,3.02234236141277,1.36309078069689,None,387.3070845000002,None,388.6557664699996,388.6557664699996,388.67256147000006,b,['b'],1.4349279999996725,[1.4349279999996725],None,390.6924121000002,None,b,1.4349279999996725,1,1,0.5757575757575758,None,393.72210989999985,None,393.72210989999985,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
33,0,33,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,3.31929419319838,1.21250262048173,None,395.5236365999999,None,396.72345436999984,396.72345436999984,396.7402828699998,b,['b'],1.0596317999998064,[1.0596317999998064],None,398.74182440000004,None,b,1.0596317999998064,0,0,0.5588235294117647,None,402.0683011000001,None,402.0683011000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
34,0,34,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,3.68371079902891,0.952147612306987,None,403.87242979999974,None,404.80761917000035,404.80761917000035,404.82356007000016,None,[],,,['b'],406.8068530999999,None,b,2.118348099999821,0,0,0.5428571428571428,None,410.50377690000005,None,410.50377690000005,None,[0.11834809999982099],,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
35,0,35,0,,,,,,,,,,3,2.0,1.0,b,9.0,1.0,2.693348633324513,1.38289892513751,None,412.3069485999995,None,413.67359767000033,413.67359767000033,413.69004117000003,b,['b'],0.9530807999990429,[0.9530807999990429],None,415.7186492999999,None,b,0.9530807999990429,1,1,0.5555555555555556,None,418.4168195000002,None,418.4168195000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
36,0,36,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.53337421950507,1.52290599571961,None,420.2238053000001,None,421.72335027000025,421.72335027000025,421.7394237700002,None,[],,,['b'],423.7206821,None,b,2.17420409999977,1,1,0.5675675675675675,None,428.2587260999999,None,428.2587260999999,None,[0.17420409999976982],,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
37,0,37,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,4.01714354611405,3.40155979865722,None,430.0736774999996,None,433.45698716999976,433.45698716999976,433.4738424700001,z,['z'],1.3789374999996653,[1.3789374999996653],None,435.50279450000016,None,z,1.3789374999996653,1,1,0.5789473684210527,None,439.5200114999998,None,439.5200114999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
38,0,38,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,2.666404967794728,2.15533949826702,None,441.32383200000004,None,443.4572262699996,443.4572262699996,443.47379277,None,[],,,['b'],445.4612901999999,None,b,2.768350599999394,1,1,0.5897435897435898,None,448.1282712000002,None,448.1282712000002,None,[0.768350599999394],,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
39,0,39,0,,,,,,,,,,3,3.0,2.0,z,63.0,0.0,4.77723667052879,1.53122835510861,None,449.9392606000001,None,451.4406029699996,451.4406029699996,451.45713177000033,z,['z'],1.4704548999998224,[1.4704548999998224],None,453.4851988999999,None,z,1.4704548999998224,1,0,0.6,None,458.2679307999997,None,458.2679307999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
40,0,40,0,,,,,,,,,,2,0.0,2.0,b,27.0,1.0,2.294664843639333,0.77703640172831,None,460.07356230000005,None,460.82348567000025,460.82348567000025,460.8403348699996,None,[],,,['b'],462.82446789999995,None,b,2.097573699998975,1,1,0.6097560975609756,None,465.13101449999976,None,465.13101449999976,None,[0.09757369999897492],,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
41,0,41,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,3.3728785608729996,1.18065738546375,None,466.9403081999999,None,468.10620166999996,468.10620166999996,468.1224990699995,None,[],,,None,470.10305139999946,None,None,[],0,3,0.5952380952380952,None,473.4666420000003,None,473.4666420000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
42,0,42,0,,,,,,,,,,1,1.0,3.0,b,27.0,1.0,3.71372710086949,3.33124983260532,None,475.27368339999975,None,478.5907043700001,478.5907043700001,478.60727456999956,b,['b'],1.6255056999998487,[1.6255056999998487],None,480.61123399999997,None,b,1.6255056999998487,1,1,0.6046511627906976,None,484.32074009999997,None,484.32074009999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
43,0,43,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,4.40017271499661,3.4543169006169,None,486.1228642999995,None,489.55747997,489.55747997,489.57408297,None,[],,,None,491.56126119999954,None,None,[],0,3,0.5909090909090909,None,495.9573064999995,None,495.9573064999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,497.75718099999995,None,,,,,,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.7403658000003,None,None,502.7403658000003,507.72396070000013,,,,,,,,,,,,,CBC_1038,002,6,1,4,15,0.95,2024-05-04_09h40.02.212,MSI_TV_v3,2022.1.1,59.97317999401257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 1, 3, 0]",0.45454545454545453,0.5454545454545454,0.7272727272727273,0.6363636363636364,24,3,17,,,,,,,,,,,,
