trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_3.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
23,0,23,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,4.40017271499661,1.60731937853708,None,291.2909123999998,None,292.9115303999988,None,292.9115303999988,None,292.9234214399996,None,None,292.9115303999988,None,['b'],[0.6035731000010855],294.88942569999926,None,b,2.6035731000010855,0,0,0.7083333333333334,299.2786536000003,None,None,299.2786536000003,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
24,0,24,0,,,,,,,,,,2,0.0,2.0,b,27.0,1.0,2.2759877950103027,3.33124983260532,None,301.0902065999999,None,304.4439401999989,None,304.4439401999989,None,304.44010332999954,None,['z'],304.4439401999989,None,None,,306.43817059999856,None,z,1.9151477000013983,0,0,0.68,308.7128987999986,None,None,308.7128987999986,None,[1.9151477000013983],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
25,0,25,0,,,,,,,,,,3,1.0,0.0,b,63.0,1.0,2.433630701072358,1.27538462653558,None,310.5228213999999,None,311.81310940000003,None,311.81310940000003,None,311.82376823999874,None,['b'],311.81310940000003,None,None,,313.80883019999965,None,b,1.7541927000002033,1,1,0.6923076923076923,316.2452065999987,None,None,316.2452065999987,None,[1.7541927000002033],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
26,0,26,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,2.7134565917469198,1.38289892513751,None,318.056788599999,None,319.4614344999991,None,319.4614344999991,None,319.47353063999907,None,['b'],319.4614344999991,None,None,,321.4584034999989,None,b,1.7206911000012042,0,0,0.6666666666666666,324.17980910000006,None,None,324.17980910000006,None,[1.7206911000012042],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
27,0,27,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,3.68371079902891,1.52290599571961,None,325.9898186999999,None,327.5274480999997,None,327.5274480999997,None,327.5235903299994,None,['z'],327.5274480999997,None,None,,329.5225284999997,None,z,1.0394685999999638,1,1,0.6785714285714286,333.2128909999992,None,None,333.2128909999992,None,[1.0394685999999638],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
28,0,28,0,,,,,,,,,,1,3.0,1.0,b,27.0,1.0,2.526044641065533,2.78346932462847,None,335.0239724999992,None,337.8254197999995,None,337.8254197999995,None,337.82380892999885,None,['b'],337.8254197999995,None,None,,339.82645579999917,None,b,1.621989000001122,1,1,0.6896551724137931,342.3607882999986,None,None,342.3607882999986,None,[1.621989000001122],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
29,0,29,0,,,,,,,,,,0,1.0,2.0,z,9.0,1.0,4.46924002178158,1.1243895841892,None,344.17368109999916,None,345.31218759999865,None,345.31218759999865,None,345.3236417399996,None,None,345.31218759999865,None,['b'],[0.961212100000921],347.29105569999956,None,b,2.961212100000921,0,0,0.6666666666666666,351.74275639999905,None,None,351.74275639999905,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
30,0,30,0,,,,,,,,,,3,3.0,1.0,z,27.0,1.0,2.693348633324513,3.24569326556923,None,353.55738719999863,None,356.8160219000001,None,356.8160219000001,None,356.8228746299987,None,['z'],356.8160219000001,None,None,,358.81045559999984,None,z,1.2552268000017648,1,1,0.6774193548387096,361.50663749999876,None,None,361.50663749999876,None,[1.2552268000017648],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
31,0,31,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,2.629554641171433,2.40378712856304,None,363.3072436000002,None,365.72605959999964,None,365.72605959999964,None,365.7240081300001,None,['b'],365.72605959999964,None,None,,367.7254628999999,None,b,1.5663005000005796,1,1,0.6875,370.36450589999913,None,None,370.36450589999913,None,[1.5663005000005796],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
32,0,32,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.71372710086949,1.25817747924478,None,372.17344149999917,None,373.4432145999999,None,373.4432145999999,None,373.440380129999,None,None,373.4432145999999,None,['b'],[0.31726560000061],375.4238153999995,None,b,2.31726560000061,0,0,0.6666666666666666,379.1172975999998,None,None,379.1172975999998,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
33,0,33,0,,,,,,,,,,2,1.0,0.0,z,63.0,0.0,4.77034425507967,3.40155979865722,None,380.9241912999987,None,384.3441165999993,None,384.3441165999993,None,384.34122472999974,None,['z'],384.3441165999993,None,None,,386.3398992000002,None,z,1.6104854000004707,1,0,0.6764705882352942,391.1095927999995,None,None,391.1095927999995,None,[1.6104854000004707],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
34,0,34,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,3.76873691643126,0.80788063606262,None,392.9241614999992,None,393.7467158999989,None,393.7467158999989,None,393.7574889399995,None,['b'],393.7467158999989,None,None,,395.7394181999989,None,b,1.1347685000018828,1,1,0.6857142857142857,399.5146845999989,None,None,399.5146845999989,None,[1.1347685000018828],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
35,0,35,0,,,,,,,,,,2,0.0,2.0,b,27.0,1.0,2.342239579230602,0.761758675042088,None,401.32401799999934,None,402.09966819999863,None,402.09966819999863,None,402.1077355399986,None,['z'],402.09966819999863,None,"['b', 'b', 'b', 'b', 'b', 'b']","[0.10211150000031921, 1.0484393999995518, 1.385560800001258, 1.6548777999996673, 1.9810527999998158, 2.3072260999997525]",404.09244169999874,None,z,1.4309936000008747,0,0,0.6666666666666666,406.4443491999991,None,"['b', 'b', 'b', 'b']",406.4443491999991,None,[1.4309936000008747],"[0.36222150000139663, 0.6484437000017351, 0.9287002000019129, 1.3919145000018034]",,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
36,0,36,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.72585056748869,1.96568735158996,['b'],408.2574198000002,None,410.22402749999856,None,410.22402749999856,None,410.2229798200002,None,['z'],410.22402749999856,None,None,,412.23655139999937,None,z,1.6273793000000296,1,1,0.6756756756756757,416.96508659999927,None,None,416.96508659999927,None,[1.6273793000000296],,[0.33554280000134895],,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
37,0,37,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,3.6438386551209,3.06992456303453,None,418.77412229999936,None,421.8639089999997,None,421.8639089999997,None,421.87437353999957,None,None,421.8639089999997,None,['b'],[0.6938748000011401],423.8409585999998,None,b,2.69387480000114,0,0,0.6578947368421053,427.47454539999853,None,None,427.47454539999853,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
38,0,38,0,,,,,,,,,,3,1.0,2.0,b,9.0,1.0,4.77723667052879,1.78643585472448,None,429.2746361999998,None,431.0609790999988,None,431.0609790999988,None,431.05714061999936,None,['z'],431.0609790999988,None,None,,433.0600340000001,None,z,1.003475299999991,0,0,0.6410256410256411,437.84383890000026,None,None,437.84383890000026,None,[1.003475299999991],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
39,0,39,0,,,,,,,,,,1,1.0,3.0,z,27.0,1.0,2.678526077912375,3.4543169006169,None,439.6578481999986,None,443.1267993999991,None,443.1267993999991,None,443.1243404299998,None,['b'],443.1267993999991,None,None,,445.12075670000013,None,b,1.215983199999755,0,0,0.625,447.79523359999985,None,None,447.79523359999985,None,[1.215983199999755],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
40,0,40,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,2.792365600763554,2.10421507306074,None,449.60742299999947,None,451.7303300000003,None,451.7303300000003,None,451.74115954000007,None,['b'],451.7303300000003,None,None,,453.7100706000001,None,b,1.4338803000009648,0,0,0.6097560975609756,456.49003099999936,None,None,456.49003099999936,None,[1.4338803000009648],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
41,0,41,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,2.666404967794728,2.96653053743745,None,458.2914994999992,None,461.27028900000005,None,461.27028900000005,None,461.2741323299992,None,['z'],461.27028900000005,None,None,,463.2754301999994,None,z,1.587527699999555,0,0,0.5952380952380952,465.94394309999916,None,None,465.94394309999916,None,[1.587527699999555],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
42,0,42,0,,,,,,,,,,0,2.0,0.0,b,27.0,1.0,2.294664843639333,1.34668860557497,None,467.7576122999999,None,469.1090143000001,None,469.1090143000001,None,469.1066499200002,None,None,469.1090143000001,None,['b'],[0.21656410000105097],471.0906997000002,None,b,2.216564100001051,1,1,0.6046511627906976,473.37051489999976,None,None,473.37051489999976,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
43,0,43,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.31929419319838,2.6299100644723,None,475.1742119999999,None,477.83003909999934,None,477.83003909999934,None,477.84110873999924,None,['b'],477.83003909999934,None,None,,479.8261829999992,None,b,1.1006484999998065,0,0,0.5909090909090909,483.1470204999987,None,None,483.1470204999987,None,[1.1006484999998065],,,,,,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,484.9581299999991,None,,,,,,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.9578744999999,None,None,489.9578744999999,None,,,,,,,,,,,,,CBC_1087,4,4,2,7,16,0.95,2024-03-23_11h37.29.616,MSI_AV_v3,2022.1.1,59.98138177916457,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[2, 3, 0, 1]",0.8181818181818182,0.6363636363636364,0.5454545454545454,0.36363636363636365,24,1,19,,,,,,,,,,,,
