trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
13,0,13,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,3.3728785608729996,1.27538462653558,None,450.0894361999999,None,451.3762130999985,None,451.3762130999985,None,451.3727723699987,None,None,451.3762130999985,None,['b'],[0.6512693000022409],453.3560459,None,b,2.651269300002241,1,1,0.5714285714285714,456.71502319999854,None,None,456.71502319999854,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
14,0,14,0,,,,,,,,,,0,0.0,3.0,b,9.0,1.0,2.433630701072358,1.53243550275999,None,458.5231823999984,None,460.05989489999956,None,460.05989489999956,None,460.07182156999914,None,None,460.05989489999956,None,['b'],[0.3564749000015581],462.05527039999834,None,b,2.356474900001558,1,1,0.6,464.47886729999846,None,None,464.47886729999846,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
15,0,15,0,,,,,,,,,,1,0.0,1.0,z,63.0,0.0,3.2062024266105302,0.80788063606262,None,466.2894981999998,None,467.09389199999896,None,467.09389199999896,None,467.1056421699988,None,None,467.09389199999896,None,['z'],[0.29063500000120257],469.0896159999993,None,z,2.2906350000012026,1,0,0.625,472.2860580999986,None,None,472.2860580999986,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
16,0,16,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,4.61004669244928,0.77703640172831,None,474.0894159999989,None,474.8596646999995,None,474.8596646999995,None,474.8715585699985,None,None,474.8596646999995,None,['z'],[0.283375300001353],476.83938709999893,None,z,2.283375300001353,1,1,0.6470588235294118,481.4474260999996,None,None,481.4474260999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
17,0,17,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,4.12485271162806,1.95130344756745,None,483.25616009999976,None,485.21202129999983,None,485.21202129999983,None,485.2223731699989,None,None,485.21202129999983,None,['z'],[0.013838500000929344],487.2061333999991,None,z,2.0138385000009293,1,1,0.6666666666666666,491.32628619999923,None,None,491.32628619999923,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
18,0,18,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,2.342239579230602,1.53122835510861,None,493.1385163999985,None,494.67718459999924,None,494.67718459999924,None,494.6726200699988,None,None,494.67718459999924,None,['b'],[0.49003600000105507],496.6560049999989,None,b,2.490036000001055,1,1,0.6842105263157895,498.9841594999998,None,None,498.9841594999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
19,0,19,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,3.68371079902891,1.60731937853708,None,500.7888809999986,None,502.4140675999988,None,502.4140675999988,None,502.4230530599994,None,None,502.4140675999988,None,['z'],[0.2810979000023508],504.3897064999983,None,z,2.281097900002351,0,0,0.65,508.0619891999995,None,None,508.0619891999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
20,0,20,0,,,,,,,,,,3,1.0,3.0,z,27.0,1.0,4.7533305109883095,2.78346932462847,None,509.8724085999984,None,512.6772100999988,None,512.6772100999988,None,512.672664769999,None,None,512.6772100999988,None,['z'],[0.5111230000020441],514.6560178,None,z,2.511123000002044,1,1,0.6666666666666666,519.3942155999994,None,None,519.3942155999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
21,0,21,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,3.35133458220192,3.06992456303453,None,521.2056745999998,None,524.2927433999994,None,524.2927433999994,None,524.2896748699997,None,None,524.2927433999994,None,['b'],[0.4069481000005908],526.2718436999985,None,b,2.406948100000591,0,0,0.6363636363636364,529.6088172999989,None,None,529.6088172999989,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
22,0,22,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,4.77723667052879,1.25817747924478,None,531.4220781999993,None,532.6905461999995,None,532.6905461999995,None,532.6892563699995,None,None,532.6905461999995,None,['b'],[0.40434690000074625],534.6727074999999,None,b,2.4043469000007462,1,1,0.6521739130434783,539.4322964999992,None,None,539.4322964999992,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
23,0,23,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,3.73326136168326,1.34668860557497,None,541.2388297999987,None,542.5960149999992,None,542.5960149999992,None,542.6063566599984,None,['z'],542.5960149999992,None,None,,544.5741511999986,None,z,1.5824985000017477,1,1,0.6666666666666666,548.3112033999987,None,None,548.3112033999987,None,[1.5824985000017477],,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
24,0,24,0,,,,,,,,,,2,2.0,0.0,b,27.0,1.0,2.792365600763554,1.21250262048173,None,550.1228297999987,None,551.3428342999996,None,551.3428342999996,None,551.3394840699995,None,['z'],551.3428342999996,None,None,,553.3420248999992,None,z,0.8551748000008956,0,0,0.64,556.1459902999995,None,None,556.1459902999995,None,[0.8551748000008956],,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
25,0,25,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,2.666404967794728,1.78643585472448,None,557.9563031999987,None,559.7401019999998,None,559.7401019999998,None,559.7384520799994,None,['b'],559.7401019999998,None,None,,561.7384650999993,None,b,1.1126645000003919,1,1,0.6538461538461539,564.414043499999,None,None,564.414043499999,None,[1.1126645000003919],,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
26,0,26,0,,,,,,,,,,1,1.0,3.0,b,27.0,1.0,4.01714354611405,2.96653053743745,None,566.2230438999995,None,569.2099553999997,None,569.2099553999997,None,569.2062357699989,None,['z'],569.2099553999997,None,None,,571.207059299999,None,z,1.2155324000013934,0,0,0.6296296296296297,575.2223470999998,None,None,575.2223470999998,None,[1.2155324000013934],,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
27,0,27,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,2.693348633324513,1.36309078069689,None,577.0222975999986,None,578.3967857999996,None,578.3967857999996,None,578.4063829599996,None,['b'],578.3967857999996,None,None,,580.3758309999994,None,b,1.7515743000003567,0,0,0.6071428571428571,583.0556176999999,None,None,583.0556176999999,None,[1.7515743000003567],,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
28,0,28,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,3.71372710086949,2.22427187882546,None,584.856151,None,587.0896849000001,None,587.0896849000001,None,587.0896104699997,None,None,587.0896849000001,None,['z'],[0.42051619999983814],589.0730128999985,None,z,2.420516199999838,0,0,0.5862068965517241,592.7753263999984,None,None,592.7753263999984,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
29,0,29,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,4.190022164497369,2.15533949826702,None,594.5898540999988,None,596.7616073999998,None,596.7616073999998,None,596.7728694599988,None,None,596.7616073999998,None,['b'],[0.5858814000002894],598.7396661999992,None,b,2.5858814000002894,0,0,0.5666666666666667,602.9181208999998,None,None,602.9181208999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
30,0,30,0,,,,,,,,,,0,2.0,0.0,z,27.0,1.0,2.91303524001082,3.40155979865722,None,604.7226904999989,None,608.1348082999993,None,608.1348082999993,None,608.1397006699982,None,None,608.1348082999993,None,['b'],[0.35593770000014047],610.1227253999987,None,b,2.3559377000001405,0,0,0.5483870967741935,613.0217605999987,None,None,613.0217605999987,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
31,0,31,0,,,,,,,,,,3,3.0,0.0,b,9.0,1.0,2.517541937862754,3.1424449555106,None,614.8238364999997,None,617.9801015999983,None,617.9801015999983,None,617.9896636599984,None,None,617.9801015999983,None,['b'],[0.9323046000008617],619.9563258999988,None,b,2.9323046000008617,1,1,0.5625,622.4585613999989,None,['b'],622.4585613999989,None,,[0.8182768000006035],,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
32,0,32,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,2.592312596923728,2.09887870490381,None,624.2731815999996,None,626.3751512999988,None,626.3751512999988,None,626.3724546799992,None,None,626.3751512999988,None,['z'],[0.5230506000007153],628.3565419999995,None,z,2.5230506000007153,1,1,0.5757575757575758,630.9433473999998,None,None,630.9433473999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
33,0,33,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,3.6438386551209,1.90743690794447,None,632.7561567999983,None,634.6743976999987,None,634.6743976999987,None,634.6728954699985,None,None,634.6743976999987,None,['b'],[0.5484171000007336],636.6554902999997,None,b,2.5484171000007336,0,0,0.5588235294117647,640.2805024999998,None,None,640.2805024999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
34,0,34,0,,,,,,,,,,0,0.0,1.0,b,63.0,0.0,2.92731383428727,0.974903167432984,None,642.0897359999999,None,643.0770979999998,None,643.0770979999998,None,643.0735608699989,None,None,643.0770979999998,None,['b'],[0.602286000001186],645.0563267999987,None,b,2.602286000001186,1,0,0.5714285714285714,647.9824529999987,None,None,647.9824529999987,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
35,0,35,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,4.52047235037039,0.761758675042088,None,649.7897078999995,None,650.5603216,None,650.5603216,None,650.5565662699984,None,None,650.5603216,None,['z'],[0.4476581000017177],652.5398308999993,None,z,2.4476581000017177,1,1,0.5833333333333334,657.0512721999985,None,None,657.0512721999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
36,0,36,0,,,,,,,,,,1,1.0,2.0,b,9.0,1.0,4.53337421950507,1.12425433982333,None,658.8564955999991,None,659.9959688999988,None,659.9959688999988,None,660.0063187599986,None,None,659.9959688999988,None,['b'],[0.3320659000019077],661.9724788999993,None,b,2.3320659000019077,1,1,0.5945945945945946,666.4868939999997,None,None,666.4868939999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
37,0,37,0,,,,,,,,,,0,2.0,0.0,z,27.0,1.0,4.72585056748869,1.96568735158996,None,668.2898977999994,None,670.2760593999992,None,670.2760593999992,None,670.2729695699992,None,None,670.2760593999992,None,['b'],[0.3462350999998307],672.2555770999988,None,b,2.3462350999998307,0,0,0.5789473684210527,676.965060999999,None,None,676.965060999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
38,0,38,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,3.7500315165247198,0.917519910446003,None,678.772960799999,None,679.7122003999993,None,679.7122003999993,None,679.7229326599987,None,['z'],679.7122003999993,None,None,,681.7094116999997,None,z,1.725912200001403,0,0,0.5641025641025641,685.463441599999,None,None,685.463441599999,None,[1.725912200001403],,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
39,0,39,0,,,,,,,,,,3,1.0,3.0,z,27.0,1.0,4.77034425507967,2.6299100644723,None,687.2731481999999,None,689.925301199999,None,689.925301199999,None,689.9230288699993,None,None,689.925301199999,None,['z'],[0.47592850000182807],691.906622999999,None,z,2.475928500001828,1,1,0.575,696.6676852,None,None,696.6676852,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
40,0,40,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,3.02234236141277,1.52290599571961,None,698.4731699999993,None,700.0134160999987,None,700.0134160999987,None,700.0232233599996,None,None,700.0134160999987,None,['b'],[0.026827800000319257],701.9899127999997,None,b,2.0268278000003193,1,1,0.5853658536585366,705.0080511999986,None,None,705.0080511999986,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
41,0,41,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,2.82320408183943,2.10421507306074,None,706.8239051,None,708.9444341999988,None,708.9444341999988,None,708.9565203599992,None,None,708.9444341999988,None,['z'],[0.37305600000217964],710.922845699999,None,z,2.3730560000021796,1,1,0.5952380952380952,713.7368849999984,None,None,713.7368849999984,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
42,0,42,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,4.46924002178158,1.1243895841892,None,715.5400788999996,None,716.6745147999991,None,716.6745147999991,None,716.6730617699988,None,['b'],716.6745147999991,None,None,,718.6566747999987,None,b,1.2336737000005087,1,1,0.6046511627906976,723.1307946999987,None,None,723.1307946999987,None,[1.2336737000005087],,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
43,0,43,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,3.31929419319838,3.4543169006169,None,724.9399557999986,None,728.4127391999991,None,728.4127391999991,None,728.4232861599991,None,None,728.4127391999991,None,['z'],[0.35427720000006957],730.3900723999996,None,z,2.3542772000000696,0,0,0.5909090909090909,733.700922,None,None,733.700922,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,735.5067227,None,,,,,,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.5069614999993,None,None,740.5069614999993,None,,,,,,,,,,,,,CBC_1071,003,3,2,3,0,0.95,2024-02-02_16h36.55.631,MSI_AV_v3,2022.1.1,59.91665593172085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[0, 1, 2, 3]",0.5454545454545454,0.7272727272727273,0.45454545454545453,0.6363636363636364,24,0,20,,,,,,,,,,,,
