trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,2.7134565917469198,0.974903167432984,None,415.0269472,None,415.97673148,415.97673148,415.9933654799996,b,['b'],None,,418.01863460000004,None,b,1.7233453000008012,0,0,0.5555555555555556,None,420.72756070000014,None,420.72756070000014,None,1.7233453000008012,[1.7233453000008012],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
9,0,9,0,,,,,,,,,,2,1.0,3.0,b,27.0,1.0,2.91303524001082,1.25920145784721,None,422.5267954000001,None,423.76016887999947,423.76016887999947,423.7768105799995,z,['z'],None,,425.8007883999999,None,z,1.7014984000006734,0,0,0.5,None,428.7184179999995,None,428.7184179999995,None,1.7014984000006734,[1.7014984000006734],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
10,0,10,0,,,,,,,,,,0,2.0,3.0,b,63.0,0.0,4.72585056748869,1.64421109900286,None,430.5265872,None,432.1434838799995,432.1434838799995,432.16021618,None,[],['z'],[0.3782483000004504],434.14746190000005,None,z,2.3782483000004504,0,1,0.45454545454545453,None,438.8618788999993,None,438.8618788999993,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
11,0,11,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,3.02234236141277,1.43470440954152,None,440.67658969999957,None,442.0933221799995,442.0933221799995,442.10973057999934,None,[],['z'],[0.6355081000010614],444.09405069999957,None,z,2.6355081000010614,1,1,0.5,None,447.1095822999996,None,447.1095822999996,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
12,0,12,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,3.73326136168326,2.15533949826702,None,448.9100588000001,None,451.04353657999934,451.04353657999934,451.05996887999925,None,[],['z'],[0.11454310000044643],453.0474977999993,None,z,2.1145431000004464,0,0,0.46153846153846156,None,456.7769155999995,None,456.7769155999995,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
13,0,13,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,3.6438386551209,1.96568735158996,None,458.5768967999993,None,460.5269793799997,460.5269793799997,460.5435071799992,None,[],['b'],[0.7347170000002734],462.5316536,None,b,2.7347170000002734,0,0,0.42857142857142855,None,466.16789999999946,None,466.16789999999946,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
14,0,14,0,,,,,,,,,,1,3.0,0.0,z,9.0,1.0,4.77034425507967,0.952147612306987,None,467.97688649999964,None,468.91014187999997,468.91014187999997,468.9266867799996,None,[],['z'],[0.0545512000007875],470.9123591999996,None,z,2.0545512000007875,1,1,0.4666666666666667,None,475.6802934999996,None,475.6802934999996,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
15,0,15,0,,,,,,,,,,2,1.0,0.0,b,63.0,0.0,2.342239579230602,1.78643585472448,None,477.49334889999955,None,479.26026977999925,479.26026977999925,479.27677437999944,None,[],['z'],[0.8368305000012697],481.26077989999976,None,z,2.8368305000012697,0,1,0.4375,None,483.60347959999945,None,483.60347959999945,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
16,0,16,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,2.526044641065533,3.1963008326951,None,485.41009959999974,None,488.5938331799997,488.5938331799997,488.6103959799992,b,['b'],None,,490.63026790000004,None,b,1.8051088000001982,1,1,0.47058823529411764,None,493.15315829999963,None,493.15315829999963,None,1.8051088000001982,[1.8051088000001982],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
17,0,17,0,,,,,,,,,,0,2.0,0.0,b,27.0,1.0,4.7533305109883095,1.21250262048173,None,494.9603882000001,None,496.16025287999935,496.16025287999935,496.1768323799996,None,[],"['b', 'z']","[0.2987241000000722, 1.1031636000006984]",498.160081,None,b,2.298724100000072,1,1,0.5,None,502.91502729999957,None,502.91502729999957,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
18,0,18,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,2.6391747348430608,1.12425433982333,None,504.7268772999996,None,505.8270436799993,505.8270436799993,505.8436955799997,None,[],['z'],[0.6612480000012511],507.82645890000003,None,z,2.661248000001251,1,1,0.5263157894736842,None,510.47586669999964,None,510.47586669999964,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
19,0,19,0,,,,,,,,,,2,0.0,1.0,z,63.0,1.0,4.77723667052879,3.06992456303453,None,512.2767858999996,None,515.3269560799998,515.3269560799998,515.3435216799998,None,[],None,,517.3277719999996,None,None,[],0,3,0.5,None,522.1274845999997,None,522.1274845999997,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
20,0,20,0,,,,,,,,,,3,3.0,1.0,b,27.0,1.0,3.7500315165247198,1.25817747924478,None,523.9102280999996,None,525.14345648,525.14345648,525.1602200799997,None,[],['z'],[0.48931630000060977],527.1434574999994,None,z,2.4893163000006098,0,0,0.47619047619047616,None,530.9094539999996,None,530.9094539999996,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
21,0,21,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,4.52047235037039,2.6299100644723,None,532.7102847999995,None,535.3271710799999,535.3271710799999,535.34377278,z,['z'],None,,537.3473475000001,None,z,1.6192838000006304,0,0,0.45454545454545453,None,541.8686766000001,None,541.8686766000001,None,1.6192838000006304,[1.6192838000006304],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
22,0,22,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,2.693348633324513,3.24569326556923,None,543.6770183999997,None,546.9103368799996,546.9103368799996,546.9270736799998,z,['z'],None,,548.9458183999996,None,z,1.6354910000009113,1,1,0.4782608695652174,None,551.6370336,None,551.6370336,None,1.6354910000009113,[1.6354910000009113],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
23,0,23,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,4.11514536789087,2.22427187882546,None,553.4438240999998,None,555.6436404799996,555.6436404799996,555.6602689800001,None,[],['z'],[0.7920847000004869],557.6364643999996,None,z,2.792084700000487,0,0,0.4583333333333333,None,561.7667824999999,None,561.7667824999999,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
24,0,24,0,,,,,,,,,,0,0.0,2.0,z,27.0,1.0,4.190022164497369,1.94858485820231,None,563.576924,None,565.51047568,565.51047568,565.5271184799993,z,['z'],None,,567.5458503,None,z,1.925246600000719,1,1,0.48,None,571.7368845999999,None,571.7368845999999,None,1.925246600000719,[1.925246600000719],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
25,0,25,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,2.496959177995529,1.38289892513751,None,573.5437382999999,None,574.9103674799998,574.9103674799998,574.9270210799995,z,['z'],None,,576.9461229999997,None,z,1.226135300000351,1,1,0.5,None,579.4370035000002,None,579.4370035000002,None,1.226135300000351,[1.226135300000351],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
26,0,26,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,3.2062024266105302,1.18065738546375,None,581.2438769,None,582.4105783799995,582.4105783799995,582.4271806799997,b,['b'],None,,584.4467887000001,None,b,2.0000771000004534,0,0,0.48148148148148145,None,587.6521029999994,None,587.6521029999994,None,2.0000771000004534,[2.0000771000004534],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
27,0,27,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,4.46924002178158,0.80788063606262,None,589.4612593000002,None,590.2440767799998,590.2440767799998,590.2606070800001,z,['z'],None,,592.2804177999997,None,z,1.2546848000001773,0,0,0.4642857142857143,None,596.7521424999995,None,596.7521424999995,None,1.2546848000001773,[1.2546848000001773],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
28,0,28,0,,,,,,,,,,3,2.0,3.0,z,63.0,0.0,2.592312596923728,3.33124983260532,None,598.5596434999998,None,601.86055398,601.86055398,601.8772248799995,None,[],['z'],[1.0091295000001992],603.8564798999996,None,z,3.009129500000199,1,0,0.4827586206896552,None,606.4600609999998,None,606.4600609999998,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
29,0,29,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,2.2759877950103027,2.96653053743745,None,608.2605887,None,611.2095442799999,611.2095442799999,611.2262165799992,None,[],None,,613.2034046999997,None,None,[],0,3,0.4666666666666667,None,615.4840629,None,615.4840629,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
30,0,30,0,,,,,,,,,,1,0.0,2.0,b,27.0,1.0,2.678526077912375,1.53122835510861,None,617.2940003999993,None,618.8096264799996,618.8096264799996,618.8263239799998,z,['z'],['b'],[0.9326213000003918],620.8383538999997,None,z,1.2438993000005212,0,0,0.45161290322580644,None,623.5126030000001,None,623.5126030000001,None,1.2438993000005212,[1.2438993000005212],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
31,0,31,0,,,,,,,,,,3,0.0,3.0,z,9.0,1.0,2.82320408183943,1.1243895841892,None,625.3271729999997,None,626.4273193799999,626.4273193799999,626.4440546799996,None,[],['b'],[0.6694366000010632],628.4252667000001,None,b,2.669436600001063,0,0,0.4375,None,631.2603419999996,None,631.2603419999996,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
32,0,32,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,4.53337421950507,1.34668860557497,None,633.0608520999995,None,634.3934139799993,634.3934139799993,634.4100236799994,z,['z'],None,,636.4275495000002,None,z,1.6964787000006254,0,0,0.42424242424242425,None,640.9447720999997,None,640.9447720999997,None,1.6964787000006254,[1.6964787000006254],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
33,0,33,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,2.792365600763554,1.52290599571961,None,642.7441429999999,None,644.2440967799993,644.2440967799993,644.2606431799994,None,[],None,,646.2495413999995,None,None,[],0,3,0.4117647058823529,None,649.0366801,['z'],649.0366801,None,,,[1.5199077000006582],,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
34,0,34,0,,,,,,,,,,1,1.0,0.0,z,63.0,0.0,2.294664843639333,0.917519910446003,None,650.8441775000001,None,651.7441233799999,651.7441233799999,651.7607794799995,z,['z'],None,,653.7875862999999,None,z,1.80279260000043,1,0,0.42857142857142855,None,656.0884271999994,None,656.0884271999994,None,1.80279260000043,[1.80279260000043],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
35,0,35,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,3.3728785608729996,2.49839527409216,None,657.8949398999994,None,660.3775269799997,660.3775269799997,660.3942479799997,b,['b'],None,,662.39509,None,b,1.201451600000837,1,1,0.4444444444444444,None,665.7719915999996,None,665.7719915999996,None,1.201451600000837,[1.201451600000837],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
36,0,36,0,,,,,,,,,,2,2.0,1.0,z,9.0,1.0,2.433630701072358,1.95130344756745,None,667.5764758999994,None,669.5111417799998,669.5111417799998,669.5274799799998,None,[],['z'],[0.20923630000015692],671.5193018999998,None,z,2.209236300000157,1,1,0.4594594594594595,None,673.9452356000002,None,673.9452356000002,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
37,0,37,0,,,,,,,,,,1,0.0,2.0,b,27.0,1.0,2.629554641171433,2.78346932462847,None,675.7443474000002,None,678.5112624799993,678.5112624799993,678.5274188799993,z,['z'],None,,680.5294487000001,None,z,1.9543219000006502,0,0,0.4473684210526316,None,683.1436432,None,683.1436432,None,1.9543219000006502,[1.9543219000006502],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
38,0,38,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,4.61004669244928,0.979776149765883,None,684.9442208999999,None,685.91090608,685.91090608,685.9275397800001,None,[],['z'],[0.29339320000144653],687.9090135999995,None,z,2.2933932000014465,1,1,0.46153846153846156,None,692.5184635999994,None,692.5184635999994,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
39,0,39,0,,,,,,,,,,3,3.0,1.0,b,27.0,1.0,2.92731383428727,2.09887870490381,None,694.3275933999994,None,696.4109760800001,696.4109760800001,696.4277318799994,None,[],None,,698.4103083,None,None,[],0,3,0.45,None,701.3368359999995,None,701.3368359999995,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
40,0,40,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,3.35133458220192,3.1424449555106,None,703.1442710000001,None,706.26028828,706.26028828,706.2766482799997,z,['z'],None,,708.2946944999994,None,z,1.1416195000001608,1,1,0.4634146341463415,None,711.6377464999996,None,711.6377464999996,None,1.1416195000001608,[1.1416195000001608],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
41,0,41,0,,,,,,,,,,0,2.0,0.0,b,27.0,1.0,4.01714354611405,1.53243550275999,None,713.4444107999998,None,714.9609469799997,714.9609469799997,714.97742388,z,['z'],None,,717.0036596,None,z,1.9725795000003927,0,0,0.4523809523809524,None,721.0204327000001,None,721.0204327000001,None,1.9725795000003927,[1.9725795000003927],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
42,0,42,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,3.76873691643126,0.77703640172831,None,722.8278827999993,None,723.5777562799993,723.5777562799993,723.5944631799993,z,['z'],None,,725.6207303000001,None,z,1.426101000000017,1,1,0.46511627906976744,None,729.3890989000001,None,729.3890989000001,None,1.426101000000017,[1.426101000000017],,,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
43,0,43,0,,,,,,,,,,2,0.0,1.0,z,63.0,1.0,2.517541937862754,0.761758675042088,None,731.1945924000001,None,731.9442835799999,731.9442835799999,731.9609763799998,None,[],['b'],[0.40293730000121286],733.9484911999998,None,b,2.402937300001213,0,0,0.45454545454545453,None,736.4604743,['z'],736.4604743,None,,,[1.6314751000008982],,,,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,738.2612283999997,None,,,,,,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.2444940999994,None,None,743.2444940999994,748.2276949999996,,,,,,,,,,,,,CBC_1076,1,6,2,7,8,0.9,2024-03-13_13h58.04.695,MSI_TV_v3,2022.1.1,60.215499228667774,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[1, 2, 0, 3]",0.45454545454545453,0.45454545454545453,0.36363636363636365,0.5454545454545454,20,4,20,,,,,,,,,,,,
