trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,3,2,0,z,27,1,3.71372710086949,2.96653053743745,None,155.13485319999927,None,158.11968890000026,None,158.11968890000026,None,158.11837659999983,None,['z'],158.11968890000026,None,None,,160.1171336999996,None,z,1.9338562000011734,1,1,0.6666666666666666,163.8422933999991,None,None,163.8422933999991,None,[1.9338562000011734],,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
9,0,9,0,,,,,,,,,,0,3,0,b,9,1,2.526044641065533,1.27538462653558,None,165.65197380000063,None,166.93943819999913,None,166.93943819999913,None,166.93511640000034,None,None,166.93943819999913,None,['b'],[0.1382530000009865],168.918131299999,None,b,2.1382530000009865,1,1,0.7,171.43617859999904,None,None,171.43617859999904,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
10,0,10,0,,,,,,,,,,1,2,3,b,63,1,3.68371079902891,1.94858485820231,None,173.23518569999942,None,175.18999470000017,None,175.18999470000017,None,175.20128279999918,None,None,175.18999470000017,None,['b'],[1.3410215000003518],177.18487959999948,None,b,3.341021500000352,1,1,0.7272727272727273,180.85968309999953,None,None,180.85968309999953,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
11,0,11,0,,,,,,,,,,2,0,1,z,63,1,4.52047235037039,1.18065738546375,None,182.6681908999999,None,183.87232009999934,None,183.87232009999934,None,183.86850649999943,None,None,183.87232009999934,None,['z'],[0.22444759999962116],185.85163939999984,None,z,2.224447599999621,1,1,0.75,190.35511889999907,None,None,190.35511889999907,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
12,0,12,0,,,,,,,,,,0,2,3,z,63,1,3.3728785608729996,1.21250262048173,None,192.16835419999916,None,193.39009179999994,None,193.39009179999994,None,193.40226469999945,None,None,193.39009179999994,None,['b'],[0.8987075999993976],195.36851380000007,None,b,2.8987075999993976,0,0,0.6923076923076923,198.72303619999911,None,None,198.72303619999911,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
13,0,13,0,,,,,,,,,,1,2,3,b,63,1,2.7134565917469198,1.95130344756745,None,200.53493460000027,None,202.50554799999918,None,202.50554799999918,None,202.50209039999973,None,None,202.50554799999918,None,['z'],[1.0141206000007514],204.48418709999896,None,z,3.0141206000007514,0,0,0.6428571428571429,207.191564499999,None,None,207.191564499999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
14,0,14,0,,,,,,,,,,2,3,1,z,27,1,3.31929419319838,0.761758675042088,None,209.00166929999978,None,209.77048339999965,None,209.77048339999965,None,209.76851289999868,None,None,209.77048339999965,None,['z'],[0.2566239999996469],211.75160460000006,None,z,2.256623999999647,1,1,0.6666666666666666,215.05925369999932,None,None,215.05925369999932,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
15,0,15,0,,,,,,,,,,3,0,3,b,9,1,2.693348633324513,1.36309078069689,None,216.86786699999902,None,218.23979920000056,None,218.23979920000056,None,218.25208209999911,None,None,218.23979920000056,None,['b'],[0.08950209999966319],220.2185260999995,None,b,2.089502099999663,1,1,0.6875,222.89663699999983,None,None,222.89663699999983,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
16,0,16,0,,,,,,,,,,0,2,3,z,63,1,4.7533305109883095,0.80788063606262,None,224.70156979999956,None,225.51974469999914,None,225.51974469999914,None,225.51858369999937,None,None,225.51974469999914,None,['z'],[0.3121636000014405],227.50155919999997,None,z,2.3121636000014405,1,1,0.7058823529411765,232.2526125000004,None,None,232.2526125000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
17,0,17,0,,,,,,,,,,1,0,2,z,27,1,2.792365600763554,3.33124983260532,None,234.0519260000001,None,237.40644310000062,None,237.40644310000062,None,237.41915679999985,None,['z'],237.40644310000062,None,None,,239.40464079999947,None,z,1.7926093999994919,1,1,0.7222222222222222,242.20831069999986,None,None,242.20831069999986,None,[1.7926093999994919],,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
18,0,18,0,,,,,,,,,,3,0,1,b,63,1,4.61004669244928,3.40155979865722,None,244.01832420000028,None,247.4378304999991,None,247.4378304999991,None,247.43566890000002,None,None,247.4378304999991,None,['b'],[2.185847900000226],249.41866800000025,None,b,4.185847900000226,1,1,0.7368421052631579,254.02027909999924,None,None,254.02027909999924,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
19,0,19,0,,,,,,,,,,2,1,0,b,63,0,4.77034425507967,1.43470440954152,None,255.83494719999908,None,257.2898604000002,None,257.2898604000002,None,257.2855421999997,None,['b'],257.2898604000002,None,None,,259.2849487000003,None,b,1.3302130000010948,1,0,0.75,264.0571796999993,None,None,264.0571796999993,None,[1.3302130000010948],,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
20,0,20,0,,,,,,,,,,0,3,1,b,27,1,2.82320408183943,0.979776149765883,None,265.8684878999993,None,266.8727567999995,None,266.8727567999995,None,266.8686984,None,None,266.8727567999995,None,['b'],[0.48484989999997197],268.8523046999999,None,b,2.484849899999972,1,1,0.7619047619047619,271.66098950000014,None,None,271.66098950000014,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
21,0,21,0,,,,,,,,,,1,3,2,z,63,1,2.342239579230602,2.6299100644723,None,273.4683690999991,None,276.1222543999993,None,276.1222543999993,None,276.1187940000004,None,['b'],276.1222543999993,None,None,,278.12117539999963,None,b,1.741998199999216,0,0,0.7272727272727273,280.4735887000006,None,None,280.4735887000006,None,[1.741998199999216],,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
22,0,22,0,,,,,,,,,,2,0,1,z,63,1,4.11514536789087,0.952147612306987,None,282.28541290000067,None,283.2580670999996,None,283.2580670999996,None,283.2692385000002,None,['z'],283.2580670999996,None,['b'],[0.8037223000010272],285.2516567999992,None,z,1.826259100000243,1,1,0.7391304347826086,289.3760671,None,None,289.3760671,None,[1.826259100000243],,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
23,0,23,0,,,,,,,,,,3,0,2,b,27,1,3.6438386551209,3.1963008326951,None,291.18534329999966,None,294.4071502000006,None,294.4071502000006,None,294.41907779999855,None,None,294.4071502000006,None,['b'],[0.6952753000005032],296.38552189999973,None,b,2.695275300000503,1,1,0.75,300.0086228,None,None,300.0086228,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
24,0,24,0,,,,,,,,,,0,3,2,b,63,1,4.40017271499661,1.53122835510861,None,301.8185032000001,None,303.3714371999995,None,303.3714371999995,None,303.36897600000015,None,None,303.3714371999995,None,['b'],[0.11651969999911671],305.35206649999964,None,b,2.1165196999991167,1,1,0.76,309.7361904999998,None,None,309.7361904999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
25,0,25,0,,,,,,,,,,1,0,2,z,27,1,4.72585056748869,1.64421109900286,None,311.5351062999998,None,313.19221520000065,None,313.19221520000065,None,313.20240069999926,None,None,313.19221520000065,None,['z'],[1.7263317999986612],315.1686420999995,None,z,3.726331799998661,1,1,0.7692307692307693,319.8877149,None,None,319.8877149,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
26,0,26,0,,,,,,,,,,2,0,1,z,63,1,2.517541937862754,2.09887870490381,None,321.70205069999975,None,323.82419429999936,None,323.82419429999936,None,323.8355515999985,None,None,323.82419429999936,None,['z'],[0.010009800000261748],325.8019681000005,None,z,2.0100098000002617,1,1,0.7777777777777778,328.29834069999924,None,None,328.29834069999924,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
27,0,27,0,,,,,,,,,,3,1,0,z,63,1,4.46924002178158,1.53243550275999,None,330.1020234000007,None,331.65604729999905,None,331.65604729999905,None,331.65222729999954,None,None,331.65604729999905,None,"['b', 'z']","[0.8133116000008158, 3.3280835000005027]",333.63534640000034,None,b,2.813311600000816,0,0,0.75,338.095695,None,None,338.095695,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
28,0,28,0,,,,,,,,,,1,2,3,b,63,1,3.7500315165247198,3.24569326556923,None,339.901962599999,None,343.1733043000004,None,343.1733043000004,None,343.18567179999917,None,None,343.1733043000004,None,['b'],[1.3157025999989855],345.1520583999991,None,b,3.3157025999989855,1,1,0.7586206896551724,348.8991621999994,None,None,348.8991621999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
29,0,29,0,,,,,,,,,,0,1,3,z,27,1,3.02234236141277,2.10421507306074,None,350.70201610000004,None,352.823198099999,None,352.823198099999,None,352.8189749999987,None,None,352.823198099999,None,['z'],[2.0545829000002414],354.8020557,None,z,4.054582900000241,1,1,0.7666666666666667,357.8089201999992,None,None,357.8089201999992,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
30,0,30,0,,,,,,,,,,3,0,1,b,63,1,2.294664843639333,3.06992456303453,None,359.61876669999947,None,362.70608399999946,None,362.70608399999946,None,362.70244289999977,None,['b'],362.70608399999946,None,None,,364.7011189999994,None,b,1.8148684999996476,1,1,0.7741935483870968,366.99154499999895,None,None,366.99154499999895,None,[1.8148684999996476],,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
31,0,31,0,,,,,,,,,,0,2,3,z,63,1,4.82531807167306,1.1243895841892,None,368.80191299999933,None,369.9392019000006,None,369.9392019000006,None,369.9357244999996,None,None,369.9392019000006,None,['z'],[0.6755927999984124],371.9187808000006,None,z,2.6755927999984124,1,1,0.78125,376.7278769000004,None,None,376.7278769000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
32,0,32,0,,,,,,,,,,2,1,2,b,9,1,2.6391747348430608,1.96568735158996,None,378.53521589999946,None,380.52108790000057,None,380.52108790000057,None,380.5190728999991,None,None,380.52108790000057,None,"['z', 'b']","[0.9577117000008002, 2.1509820999999647]",382.50193860000036,None,z,2.9577117000008,0,0,0.7575757575757576,385.1335352999995,None,None,385.1335352999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
33,0,33,0,,,,,,,,,,3,0,1,b,63,1,4.77723667052879,1.34668860557497,None,386.93528250000054,None,388.3093005999999,None,388.3093005999999,None,388.3198433999998,None,None,388.3093005999999,None,['b'],[1.2170698999998422],390.28562050000073,None,b,3.217069899999842,1,1,0.7647058823529411,395.0447454999994,None,None,395.0447454999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
34,0,34,0,,,,,,,,,,1,1,2,z,9,1,3.76873691643126,2.40378712856304,None,396.8522723999995,None,399.2751733999994,None,399.2751733999994,None,399.28593049999944,None,None,399.2751733999994,None,['b'],[1.8520723999990878],401.25243969999974,None,b,3.852072399999088,0,0,0.7428571428571429,405.0118779000004,None,None,405.0118779000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
35,0,35,0,,,,,,,,,,2,0,1,z,63,1,3.35133458220192,1.38289892513751,None,406.81888909999907,None,408.23211739999897,None,408.23211739999897,None,408.23599269999903,None,['z'],408.23211739999897,None,None,,410.21982579999894,None,z,1.8511269000009634,1,1,0.75,413.5769856000006,None,None,413.5769856000006,None,[1.8511269000009634],,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
36,0,36,0,,,,,,,,,,3,1,0,z,63,0,4.01714354611405,1.25817747924478,None,415.38564229999974,None,416.65704729999925,None,416.65704729999925,None,416.6693096999999,None,None,416.65704729999925,None,['z'],[2.307481399999233],418.63558170000033,None,z,4.307481399999233,1,0,0.7567567567567568,422.6389065000003,None,None,422.6389065000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
37,0,37,0,,,,,,,,,,2,1,0,b,63,1,2.678526077912375,1.90743690794447,None,424.45274419999987,None,426.3708470999991,None,426.3708470999991,None,426.3692763000003,None,None,426.3708470999991,None,['b'],[2.2729423999990104],428.3523088000002,None,b,4.27294239999901,1,1,0.7631578947368421,431.0260935999995,None,None,431.0260935999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
38,0,38,0,,,,,,,,,,0,3,1,b,27,1,2.592312596923728,2.15533949826702,None,432.8355809000004,None,435.0066375999995,None,435.0066375999995,None,435.00263409999974,None,['b'],435.0066375999995,None,None,,437.0050504999999,None,b,1.4897501000014017,1,1,0.7692307692307693,439.6081044999992,None,None,439.6081044999992,None,[1.4897501000014017],,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
39,0,39,0,,,,,,,,,,1,2,3,b,63,1,3.73326136168326,2.78346932462847,None,441.41913869999917,None,444.2240105000001,None,444.2240105000001,None,444.2192847999999,None,None,444.2240105000001,None,['b'],[2.6930089999987104],446.2024806999998,None,b,4.69300899999871,1,1,0.775,449.9167610000004,None,None,449.9167610000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
40,0,40,0,,,,,,,,,,3,2,0,z,27,1,4.53337421950507,2.49839527409216,None,451.71901649999927,None,454.2429166999991,None,454.2429166999991,None,454.2528388999992,None,None,454.2429166999991,None,['z'],[0.7045373000000836],456.2190644000002,None,z,2.7045373000000836,1,1,0.7804878048780488,460.7429718000003,None,None,460.7429718000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
41,0,41,0,,,,,,,,,,0,3,2,b,63,1,2.496959177995529,3.1424449555106,None,462.5523888000007,None,465.7085728000002,None,465.7085728000002,None,465.71951259999986,None,None,465.7085728000002,None,['b'],[0.8060304999999062],467.68546219999917,None,b,2.806030499999906,1,1,0.7857142857142857,470.1679714999991,None,None,470.1679714999991,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
42,0,42,0,,,,,,,,,,2,3,1,z,27,1,2.666404967794728,1.78643585472448,None,471.96902450000016,None,473.77410000000054,None,473.77410000000054,None,473.78604919999924,None,None,473.77410000000054,None,['z'],[0.009836199998972006],475.75256660000014,None,z,2.009836199998972,1,1,0.7906976744186046,478.4085978999992,None,None,478.4085978999992,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
43,0,43,0,,,,,,,,,,1,2,3,b,63,1,2.91303524001082,3.4543169006169,None,480.2190957999992,None,483.6905372000001,None,483.6905372000001,None,483.7027441000002,None,None,483.6905372000001,None,['b'],[0.37233220000052825],485.66981789999954,None,b,2.3723322000005282,1,1,0.7954545454545454,488.56516679999913,None,None,488.56516679999913,None,,,,,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,490.3691665999995,None,,,,,,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.36938089999967,None,None,495.36938089999967,None,,,,,,,,,,,,,CBC_1024,5,4,2,2,23,0.95,2023-07-05_16h16.42.189,MSI_AV_v3,2022.1.1,60.01367111467251,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[3, 2, 1, 0]",0.7272727272727273,0.7272727272727273,0.8181818181818182,0.9090909090909091,33,0,11,,,,,,,,,,,,
