ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,tripletUnsorted,matchingPair,nonMatchingPair,triplet,simpleSurprise,nonMatchPairSurprise
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,1,0,1,z,0,1,3,aud,B,63,1,0B,1B,0,1,b,2.25464279999869,1,0,0,0,0B,1B,B01,B1,B0,B10,2.77258872223978,1.38629436111989
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,2,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,z,1.56986979999965,0,1,0,0,1A,0A,A01,A0,A1,A01,2.83321334405622,1.6094379124341
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,3,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,2.18656360000023,0,1,1,1,3D,2D,D23,D3,D2,D32,2.89037175789616,1.79175946922805
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,4,2,1,z,0,1,3,aud,B,9,1,2B,1B,0,1,b,2.28754330000083,1,0,0,0,2B,1B,B21,B1,B2,B12,2.94443897916644,1.94591014905531
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,5,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,z,2.41652909999902,0,1,0,0,2A,0A,A02,A0,A2,A02,2.99573227355399,2.07944154167984
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,6,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,b,2.19427229999928,1,0,1,1,2C,3C,C23,C2,C3,C23,3.04452243772342,2.19722457733622
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,7,1,3,z,0,1,2,aud,D,27,1,1D,3D,0,1,z,1.58380880000186,0,1,1,1,3D,1D,D13,D3,D1,D31,3.09104245335832,2.30258509299405
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,8,1,0,z,0,1,0,aud,A,63,1,1A,0A,0,1,b,1.65568639999947,1,0,0,0,1A,0A,A10,A0,A1,A01,2.4423470353692,1.70474809223843
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,9,2,0,b,1,0,1,aud,C,27,1,2C,0C,1,0,b,3.50904509999964,1,0,1,1,2C,0C,C20,C2,C0,C20,3.17805383034795,2.484906649788
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,10,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,1.15311800000018,0,1,1,1,3D,2D,D23,D3,D2,D32,2.52572864430826,1.87180217690159
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,11,1,0,b,1,0,3,aud,B,63,0,1B,0B,0,1,b,2.48599909999939,1,0,1,0,1B,0B,B10,B1,B0,B10,2.56494935746154,1.94591014905531
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,12,0,1,b,1,0,0,aud,A,63,1,0A,1A,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,A01,A0,A1,A01,2.19722457733622,1.6094379124341
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,13,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,1.0379326000002,0,1,1,1,3D,2D,D23,D3,D2,D32,2.23359222150709,1.67397643357167
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,14,2,0,b,1,0,1,aud,C,27,1,2C,0C,1,0,b,1.70076030000018,1,0,1,1,2C,0C,C20,C2,C0,C20,2.67414864942653,2.14006616349627
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,15,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,b,1.61453559999973,1,0,1,1,0A,1A,A01,A0,A1,A01,2.01490302054226,1.50407739677627
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,16,1,3,b,1,0,3,aud,B,27,1,1B,3B,1,0,z,1.10762390000127,0,1,0,0,3B,1B,B13,B1,B3,B13,3.43398720448515,2.94443897916644
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,17,3,2,z,0,1,1,aud,C,63,1,3C,2C,0,1,z,2.65874840000106,0,1,1,1,2C,3C,C32,C2,C3,C23,2.77258872223978,2.30258509299405
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,18,2,3,z,0,1,2,aud,D,63,0,2D,3D,1,0,z,1.24820399999953,0,1,1,0,3D,2D,D23,D3,D2,D32,2.11021320034659,1.65822807660353
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,19,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,z,2.7564556999987,0,1,0,0,0B,1B,B10,B1,B0,B10,2.42774823594805,1.99243016469021
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,20,2,0,z,0,1,0,aud,A,27,1,2A,0A,0,1,z,2.09992280000006,0,1,1,1,0A,2A,A20,A0,A2,A02,2.86220088092947,2.4423470353692
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,21,0,3,z,0,1,2,aud,D,9,1,0D,3D,0,1,z,1.40507149999939,0,1,1,1,3D,0D,D03,D3,D0,D30,3.58351893845611,3.17805383034795
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,22,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,b,1.32206819999919,1,0,1,1,2C,3C,C23,C2,C3,C23,2.51230562397611,2.12026353620009
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,23,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,z,2.25454490000084,0,1,1,1,1B,3B,B31,B1,B3,B13,2.94443897916644,2.56494935746154
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,24,3,2,z,0,1,1,aud,C,63,1,3C,2C,0,1,z,1.90126140000029,0,1,1,1,2C,3C,C32,C2,C3,C23,2.27726728500976,1.90954250488444
