ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_NLL
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,1,3,1,z,0,1,2,aud,B,27,1,3B,1B,0,1,b,2.9377684000001,1,0,0,0,3B,1B,B31,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.086900408721325,-0.5,0.211113920231682,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,2,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,2.78220359999978,1,0,1,1,2C,3C,C23,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.711113920231682,0.5,0.413099591278675,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.086900408721325,0.5,-0.211113920231682,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,3,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,b,3.11583799999971,1,0,0,0,2D,3D,D23,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.711113920231682,0.5,0.413099591278675,0.5,0.5,0.586900408721325,0.288886079768318,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.086900408721325,-0.5,0.211113920231682,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,4,1,0,b,1,0,2,aud,B,63,1,1B,0B,1,0,b,2.4467453999996,1,0,1,1,1B,0B,B10,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.711113920231682,0.5,0.413099591278675,0.5,0.5,0.586900408721325,0.288886079768318,0.5,0.5,0.413099591278675,0.711113920231682,0.711113920231682,0.5,0.587156920874667,0.412843079125333,0.789284804111472,0.789284804111472,0.288886079768318,0.0502086368115362,0.5,-0.211113920231682,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,5,3,0,z,0,1,3,aud,A,9,1,3A,0A,0,1,b,3.26201209999999,1,0,0,0,3A,0A,A30,2.99573227355399,0.5,0.5,0.5,0.5,0.288886079768318,0.761322557043218,0.5,0.413099591278675,0.5,0.5,0.586900408721325,0.288886079768318,0.5,0.5,0.413099591278675,0.711113920231682,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.086900408721325,-0.5,0.211113920231682,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,6,2,3,z,0,1,1,aud,D,63,1,2D,3D,0,1,z,2.97655020000002,0,1,1,1,3D,2D,D23,2.35137525716348,0.711113920231682,0.5,0.5,0.413099591278675,0.288886079768318,0.761322557043218,0.5,0.413099591278675,0.5,0.5,0.586900408721325,0.288886079768318,0.5,0.5,0.413099591278675,0.711113920231682,0.711113920231682,0.413099591278675,0.632543474127362,0.367456525872638,0.881668515486018,0.881668515486018,0.288886079768318,0.0502086368115362,0.413099591278675,-0.174422148321893,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,7,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,2.61292690000028,1,0,1,1,2C,0C,C20,3.09104245335832,0.711113920231682,0.5,0.5,0.413099591278675,0.288886079768318,0.761322557043218,0.5,0.413099591278675,0.5,0.5,0.586900408721325,0.288886079768318,0.5,0.5,0.238677442956782,0.761322557043218,0.586900408721325,0.5,0.539976251744885,0.460023748255115,0.646965795392701,0.646965795392701,0.413099591278675,0.0717970466494583,0.5,-0.211113920231682,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,8,1,0,z,0,1,3,aud,A,63,1,1A,0A,0,1,z,2.60651700000017,0,1,1,1,0A,1A,A10,3.13549421592915,0.711113920231682,0.5,0.5,0.413099591278675,0.288886079768318,0.761322557043218,0.5,0.413099591278675,0.288886079768318,0.5,0.658697455370783,0.288886079768318,0.5,0.5,0.238677442956782,0.761322557043218,0.711113920231682,0.5,0.587156920874667,0.412843079125333,0.789284804111472,0.789284804111472,0.288886079768318,0.0502086368115362,0.5,-0.211113920231682,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,9,0,1,z,0,1,2,aud,B,63,1,0B,1B,0,1,z,2.37256109999907,0,1,1,1,1B,0B,B01,3.17805383034795,0.761322557043218,0.288886079768318,0.5,0.413099591278675,0.288886079768318,0.761322557043218,0.5,0.413099591278675,0.288886079768318,0.5,0.658697455370783,0.288886079768318,0.5,0.5,0.238677442956782,0.761322557043218,0.761322557043218,0.288886079768318,0.724925058086187,0.275074941913813,0.967957072203879,0.967957072203879,0.238677442956782,0.0414823346910101,0.288886079768318,-0.121975745600504,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
CBC_1093,CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv,1,10,3,1,b,1,0,1,aud,D,27,1,3D,1D,1,0,b,2.42785499999991,1,0,1,1,3D,1D,D31,3.2188758248682,0.761322557043218,0.288886079768318,0.5,0.413099591278675,0.166910334167814,0.802804891734228,0.5,0.413099591278675,0.288886079768318,0.5,0.658697455370783,0.288886079768318,0.5,0.5,0.238677442956782,0.761322557043218,0.761322557043218,0.5,0.603590693587455,0.396409306412545,0.827730531146369,0.827730531146369,0.238677442956782,0.0414823346910101,0.5,-0.211113920231682,0.5,0.17380081744265,0.422227840463364,7.57610394983345,9.45750324218732
