ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,rewardPEOP,update2OP,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_alpha22,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
123,1,1,B,1,0,a,63,1,1,1B,0B,1,0,1,0,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.69171983072327,1,1,0,1B,0B,0.5,0.5,0.5,0.5,1,1,0.5,0.496134062774683,0.5,-0.0149775808040826,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.167874374568568,0.499852885375931,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,2,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.485022419195917,0.996134062774683,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.28171983072327,0,0,1,2D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.00491363920228582,-0.5,0.185238845287975,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.228988026413587,0.498457420970935,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,3,B,3,1,l,27,1,1,3B,1B,0,1,0,1,B31,2.89037175789616,0.5,0.5,0.5,0.5,0.485022419195917,0.996134062774683,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495086360797714,0.685238845287975,0.544719830723266,0,0,1,1B,3B,0.996134062774683,0.5,0.996134062774683,0.00386593722531703,1,1,0.00386593722531703,0.00383604628405684,0.5,-0.0149775808040826,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.631096962492679,0.957193307098169,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,4,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,2.94443897916644,0.5,0.5,0.5,0.5,0.485022419195917,0.99997010905874,0.5,0.485022419195917,0.5,0.5,0.5,0.5,0.5,0.5,0.495086360797714,0.685238845287975,1.46271983072327,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.496134062774683,0.5,-0.0149775808040826,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.20039463355773,0.500002803290981,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,5,C,0,2,l,27,1,1,0C,2C,0,1,0,1,C02,2.99573227355399,0.5,0.5,0.5,0.5,0.485022419195917,0.99997010905874,0.5,0.485022419195917,0.5,0.5,0.996134062774683,0.485022419195917,0.5,0.5,0.495086360797714,0.685238845287975,1.08171983072327,0,0,1,2C,0C,0.996134062774683,0.5,0.996134062774683,0.00386593722531703,1,1,0.00386593722531703,0.00383604628405684,0.5,-0.0149775808040826,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.68890788056321,0.957133727714074,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,6,A,0,3,a,9,1,1,0A,3A,1,0,1,0,A03,3.04452243772342,0.5,0.5,0.5,0.5,0.485022419195917,0.99997010905874,0.5,0.485022419195917,0.485022419195917,0.5,0.99997010905874,0.485022419195917,0.5,0.5,0.495086360797714,0.685238845287975,1.16271983072327,0,0,1,3A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.00491363920228582,-0.5,0.185238845287975,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.250838077384033,0.501386659458345,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,7,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,2.39789527279837,0.685238845287975,0.5,0.5,0.495086360797714,0.485022419195917,0.99997010905874,0.5,0.485022419195917,0.485022419195917,0.5,0.99997010905874,0.485022419195917,0.5,0.5,0.495086360797714,0.685238845287975,1.61371983072327,1,1,0,2C,3C,0.99997010905874,0.485022419195917,0.99997184770291,2.81522970896342e-05,1,1,2.98909412601578e-05,2.9659828255123e-05,0.485022419195917,-0.014528924950597,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.309316161679168,0.958200412908729,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,8,A,1,0,l,63,1,1,1A,0A,0,1,0,1,A10,3.13549421592915,0.685238845287975,0.5,0.5,0.495086360797714,0.485022419195917,0.99997010905874,0.5,0.485022419195917,0.485022419195917,0.5,0.999999768886995,0.47049349424532,0.5,0.5,0.495086360797714,0.685238845287975,2.30471983072327,0,0,1,0A,1A,0.685238845287975,0.5,0.685238845287975,0.314761154712025,1,1,0.314761154712025,0.312327460981855,0.5,-0.0149775808040826,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.150461865465363,0.761348739061673,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,9,D,2,3,l,63,1,1,2D,3D,0,1,0,1,D23,3.17805383034795,0.99756630626983,0.485022419195917,0.5,0.495086360797714,0.485022419195917,0.99997010905874,0.5,0.485022419195917,0.485022419195917,0.5,0.999999768886995,0.47049349424532,0.5,0.5,0.495086360797714,0.685238845287975,3.29471983072327,0,0,1,3D,2D,0.685238845287975,0.495086360797714,0.689462691110187,0.310537308889813,1,1,0.314761154712025,0.312327460981855,0.495086360797714,-0.0148303919476939,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.062537879694615,0.766088126012363,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
123,1,10,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,3.2188758248682,0.99756630626983,0.485022419195917,0.5,0.495086360797714,0.485022419195917,0.99997010905874,0.5,0.485022419195917,0.485022419195917,0.5,0.999999768886995,0.47049349424532,0.5,0.5,0.48025596885002,0.99756630626983,3.24771983072327,0,0,1,2C,3C,0.999999768886995,0.47049349424532,0.999999794644321,2.05355679181483e-07,1,1,2.31113005066952e-07,2.29326068327865e-07,0.47049349424532,-0.0140937086557089,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.345880429219911,0.388750560894454,0.930909344365422,0.600222506945003,0.432719830723266,1.20173689922123,1.96676532558824,0.5,0.0244385843239296,0.95821967496588,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.992268125549366,0.00982727840457165,0.0299551616081652,0.370477690575951,0.302266787352729,1.2446755970801,2.51668397136749,0.5,45.2284285923076
