ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,1,0,1,aud,0.5,1,z,A,0A,1,z,2.33877260000372,1,1,1,2.19722457733622
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,2,1,2,aud,0.35,1,z,C,1C,0,z,1.60242940000171,1,0,0,2.30258509299405
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,3,0,0,aud,0.35,1,z,B,0B,0,b,2.40472190000219,0,1,1,2.39789527279837
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,4,2,2,aud,0.5,1,z,C,2C,1,z,1.69321100000161,1,1,1,2.484906649788
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,5,1,0,aud,0.5,1,z,B,1B,1,z,2.52767289999974,1,1,1,2.56494935746154
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,6,2,1,aud,0.35,1,z,A,2A,0,b,2.44565610000063,0,1,1,2.63905732961526
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,7,0,0,aud,0.35,0,z,B,0B,0,b,2.47060030000284,0,1,0,2.01490302054226
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,8,2,2,aud,0.5,1,z,C,2C,1,b,1.76963700000488,0,0,0,2.07944154167984
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,9,0,1,aud,0.5,1,z,A,0A,1,z,2.40205700000297,1,1,1,2.14006616349627
CBC_P036,CBC_P036_AV_prob0.9_Vset2_Aset2_2024-05-16_15h22.58.280.csv,1,10,1,2,aud,0.35,1,z,C,1C,0,b,1.54656810000233,0,1,1,2.19722457733622
