ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,1,0,2,aud,0.5,1,z,A,0A,1,z,6.8292530000017,1,1,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00360641690110118,0.5002931366414,0.5,0.0594669146480915,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,2,2,1,aud,0.5,1,z,C,2C,1,z,2.47102030000133,1,1,1,2.30258509299405,0.559466914648092,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.138873254778319,0.500797720683492,0.5,0.0594669146480915,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,3,0,0,aud,0.36,1,z,B,0B,0,z,2.4434850000016,1,0,0,2.39789527279837,0.559466914648092,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.559466914648092,0.5,0.142065521535803,0.500637136064616,-0.5,-0.00190688492557789,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,4,1,1,aud,0.36,1,z,C,1C,0,b,2.35600950000116,0,1,1,2.484906649788,0.559466914648092,0.5,0.5,0.498093115074422,0.5,0.5,0.5,0.5,0.559466914648092,0.5,0.152643072122824,0.499944604919309,0.5,-0.0594669146480915,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,5,2,0,aud,0.14,1,z,B,2B,0,z,2.78308750000178,1,0,0,2.56494935746154,0.559466914648092,0.5,0.5,0.498093115074422,0.5,0.5,0.5,0.440533085351909,0.559466914648092,0.5,0.106743684331087,0.499877823423967,-0.5,-0.00190688492557789,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,6,0,2,aud,0.5,1,z,A,0A,1,b,3.36933280000085,0,0,0,1.94591014905531,0.559466914648092,0.5,0.5,0.498093115074422,0.5,0.498093115074422,0.5,0.440533085351909,0.559466914648092,0.559466914648092,0.0623678430120824,0.477540449534911,-0.440533085351908,0.00168009179935174,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,7,1,0,aud,0.5,1,z,B,1B,1,b,2.0314881000013,0,0,0,2.70805020110221,0.561147006447443,0.5,0.5,0.498093115074422,0.5,0.498093115074422,0.5,0.440533085351909,0.559466914648092,0.5,0.200099285246868,0.499940627863564,-0.5,0.00190688492557789,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,8,1,0,aud,0.5,1,z,B,1B,1,b,1.52856940000129,0,0,0,2.07944154167984,0.561147006447443,0.5,0.5,0.498093115074422,0.501906884925578,0.498093115074422,0.5,0.440533085351909,0.559466914648092,0.501906884925578,0.294343694477063,0.499368209659369,-0.498093115074422,0.0018996125053391,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,9,2,2,aud,0.36,1,z,A,2A,0,z,1.10846790000141,1,0,0,2.83321334405622,0.561147006447443,0.5,0.5,0.498093115074422,0.503806497430917,0.498093115074422,0.5,0.440533085351909,0.559466914648092,0.5,0.198045384204552,0.499499898213079,-0.5,-0.00190688492557789,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,10,0,0,aud,0.36,1,z,B,0B,0,b,2.72834990000229,0,1,1,2.19722457733622,0.561147006447443,0.5,0.498093115074422,0.498093115074422,0.503806497430917,0.498093115074422,0.5,0.440533085351909,0.559466914648092,0.498093115074422,0.111936165396994,0.500708668382929,0.498093115074422,-0.0592401215218653,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,11,2,2,aud,0.36,1,z,A,2A,0,[],NaN,NaN,NaN,NaN,2.2512917986065,0.561147006447443,0.5,0.498093115074422,0.438852993552557,0.503806497430917,0.498093115074422,0.5,0.440533085351909,0.559466914648092,0.498093115074422,NaN,NaN,0,0,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,12,0,1,aud,0.14,1,z,C,0C,0,z,2.51628530000198,1,0,0,2.99573227355399,0.561147006447443,0.5,0.498093115074422,0.438852993552557,0.503806497430917,0.498093115074422,0.5,0.440533085351909,0.559466914648092,0.5,0.133147994328771,0.498694614658053,-0.5,-0.00190688492557789,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,13,1,0,aud,0.5,1,z,B,1B,1,b,3.64023010000165,0,0,0,1.94591014905531,0.561147006447443,0.5,0.498093115074422,0.438852993552557,0.503806497430917,0.498093115074422,0.498093115074422,0.440533085351909,0.559466914648092,0.503806497430917,0.052055400620148,0.499729903593307,-0.496193502569083,0.00189236782043736,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,14,2,1,aud,0.5,1,z,C,2C,1,z,2.2525977000023,1,1,1,2.39789527279837,0.561147006447443,0.5,0.498093115074422,0.438852993552557,0.505698865251354,0.498093115074422,0.498093115074422,0.440533085351909,0.559466914648092,0.559466914648092,0.173575550515108,0.521384323977622,0.440533085351908,0.0523942867725647,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,15,0,0,aud,0.36,1,z,B,0B,0,z,1.68322350000199,1,0,0,2.03688192726104,0.561147006447443,0.5,0.498093115074422,0.438852993552557,0.505698865251354,0.498093115074422,0.498093115074422,0.440533085351909,0.611861201420656,0.438852993552557,0.253193725432202,0.477667901508874,-0.438852993552557,-0.0016736843159002,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,16,2,1,aud,0.5,0,z,C,2C,1,z,2.46907450000072,1,1,0,2.07944154167984,0.561147006447443,0.5,0.498093115074422,0.437179309236657,0.505698865251354,0.498093115074422,0.498093115074422,0.440533085351909,0.611861201420656,0.611861201420656,0.149806820472465,0.539501028104969,-0.611861201420656,-0.00233349780307005,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
CBC_1149,CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv,3,17,0,2,aud,0.5,1,z,A,0A,1,b,1.78315430000112,0,0,0,2.12026353620009,0.561147006447443,0.5,0.498093115074422,0.437179309236657,0.505698865251354,0.498093115074422,0.498093115074422,0.440533085351909,0.609527703617586,0.561147006447443,0.234982576695703,0.479150387578719,-0.438852993552557,0.0016736843159002,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.118933829296183,0.00381376985115578,0.862877731648022,0.291696850729386,2.42744569876217,0.5,71.3307718313248
