trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.visual_stim,trials_runs.tactile_stim,trials_runs.correctPair,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_4.started,tactile_4.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,ts_difficulty,visualPair,tactilePair,yesKey,noKey,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
12,0,12,0,,,,,,,,,,0,0,0,36,1,3.22645636662535,2.32696722275902,None,404.09304689999954,None,406.3933876799994,406.3933876799994,z,['z'],None,,408.40496729999995,None,z,1.7895052000003489,1,1,0.8461538461538461,411.6552062999999,None,None,411.6552062999999,None,1.7895052000003489,[1.7895052000003489],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
13,0,13,0,,,,,,,,,,1,2,0,14,1,3.9110799880328697,0.767372347918183,None,413.4599714999995,None,414.21014287999986,414.21014287999986,None,[],['z'],[0.26995500000066386],416.2129298,None,z,2.269955000000664,1,1,0.8571428571428571,420.1385263000002,None,None,420.1385263000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
14,0,14,0,,,,,,,,,,2,1,1,50,1,3.08399219778019,2.93253104700369,None,421.94298789999993,None,424.8583656799994,424.8583656799994,None,[],['b'],[1.0066460000007282],426.85411139999997,None,b,3.0066460000007282,1,1,0.8666666666666667,429.9419071000002,None,None,429.9419071000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
15,0,15,0,,,,,,,,,,1,0,1,50,1,2.269747919971076,1.90695111352951,None,431.7432995999998,None,433.62702047999954,433.62702047999954,b,['b'],None,,435.62929520000034,None,b,1.795379099999991,1,1,0.875,437.9085428999997,None,None,437.9085428999997,None,1.795379099999991,[1.795379099999991],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
16,0,16,0,,,,,,,,,,2,1,1,50,1,3.78496720151373,2.9722947448457,None,439.7101855000001,None,442.66007798000027,442.66007798000027,None,[],['b'],[0.6964792000007947],444.6575848000002,None,b,2.6964792000007947,1,1,0.8823529411764706,448.4582725,None,None,448.4582725,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
17,0,17,0,,,,,,,,,,0,0,0,36,1,3.3535975560099702,1.92795341140246,None,450.26045239999985,None,452.15962538,452.15962538,None,[],['z'],[0.7115558000004967],454.16356369999994,None,z,2.7115558000004967,1,1,0.8888888888888888,457.5346480999997,None,None,457.5346480999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
18,0,18,0,,,,,,,,,,2,2,0,36,1,2.93061443445534,2.2926827756088,None,459.3431442000001,None,461.61017448,461.61017448,z,['z'],None,,463.6148549999998,None,z,1.7693997000005766,1,1,0.8947368421052632,466.57192159999977,None,None,466.57192159999977,None,1.7693997000005766,[1.7693997000005766],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
19,0,19,0,,,,,,,,,,0,1,0,14,1,2.664345149861413,2.79689535976632,None,468.37546509999993,None,471.1420448800001,471.1420448800001,None,[],['z'],[0.5503367000001163],473.13991629999964,None,z,2.5503367000001163,1,1,0.9,475.8247105999999,None,None,475.8247105999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
20,0,20,0,,,,,,,,,,1,0,1,50,0,4.638307379983409,1.52074017648695,None,477.6265351000002,None,479.1271545800002,479.1271545800002,b,['b'],None,,481.1266531000001,None,b,1.1318862000007357,1,0,0.9047619047619048,485.7880124000003,None,None,485.7880124000003,None,1.1318862000007357,[1.1318862000007357],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
21,0,21,0,,,,,,,,,,0,2,1,50,1,2.070770331037005,0.886051557539332,None,487.5935067999999,None,488.46001167999947,488.46001167999947,None,[],['b'],[0.4682247999999163],490.46460079999997,None,b,2.4682247999999163,1,1,0.9090909090909091,492.55550570000014,None,None,492.55550570000014,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
22,0,22,0,,,,,,,,,,1,1,0,36,1,3.75606544973216,2.71666458349534,None,494.36000330000024,None,497.06009897999974,497.06009897999974,None,[],"['b', 'z']","[1.2166013000005478, 1.2858162000002267]",499.05975620000027,None,b,3.216601300000548,0,0,0.8695652173913043,502.8389059000001,None,None,502.8389059000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
23,0,23,0,,,,,,,,,,2,0,0,14,1,3.6791616380244196,1.23760834810881,None,504.6433485999996,None,505.8602774799994,505.8602774799994,z,['z'],None,,507.86585490000016,None,z,1.483602900000733,1,1,0.875,511.5723059000002,None,None,511.5723059000002,None,1.483602900000733,[1.483602900000733],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
24,0,24,0,,,,,,,,,,0,2,1,50,1,4.18755802100366,2.31238477131615,None,513.3769430000002,None,515.6771380800003,515.6771380800003,b,['b'],None,,517.6810366,None,b,1.4704232000003685,1,1,0.88,521.8908001,None,None,521.8908001,None,1.4704232000003685,[1.4704232000003685],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
25,0,25,0,,,,,,,,,,1,0,1,50,1,4.89745263827305,0.823898895776125,None,523.6937937000002,None,524.4936482799997,524.4936482799997,None,[],['b'],[0.5410053000005064],526.4985502999998,None,b,2.5410053000005064,1,1,0.8846153846153846,531.4231180999996,None,None,531.4231180999996,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
26,0,26,0,,,,,,,,,,2,2,0,36,1,3.35750049552731,3.19646747994707,None,533.2268775000002,None,536.4103461799998,536.4103461799998,z,['z'],None,,538.4186336000002,None,z,1.6842782000003353,1,1,0.8888888888888888,541.7896623999995,None,None,541.7896623999995,None,1.6842782000003353,[1.6842782000003353],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
27,0,27,0,,,,,,,,,,0,0,0,36,1,4.3560033776911595,3.44771472893932,None,543.5936731000002,None,547.0266653800002,547.0266653800002,z,['z'],None,,549.0337239,None,z,1.4158526999999594,1,1,0.8928571428571429,553.4040920999996,None,None,553.4040920999996,None,1.4158526999999594,[1.4158526999999594],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
28,0,28,0,,,,,,,,,,2,2,0,36,1,3.19303509672656,2.13476920223271,None,555.2100912999995,None,557.3268122800002,557.3268122800002,z,['z'],None,,559.3302537,None,z,1.5996291000001293,1,1,0.896551724137931,562.5365184000002,None,None,562.5365184000002,None,1.5996291000001293,[1.5996291000001293],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
29,0,29,0,,,,,,,,,,1,0,1,50,0,3.8873543302872697,2.68012679460483,None,564.3435477000003,None,567.0107434799995,567.0107434799995,b,['b'],None,,569.0176736000003,None,b,1.369923100000051,1,0,0.9,572.9227257000002,None,None,572.9227257000002,None,1.369923100000051,[1.369923100000051],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
30,0,30,0,,,,,,,,,,0,1,0,14,1,2.8965037234387068,1.1680331695907,None,574.7276240000001,None,575.8764639799995,575.8764639799995,None,[],['z'],[0.31092160000025615],577.8736700999998,None,z,2.310921600000256,1,1,0.9032258064516129,580.7920466999994,None,None,580.7920466999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
31,0,31,0,,,,,,,,,,1,2,0,14,1,3.8484563543876202,2.41859016397919,None,582.5940701,None,584.9942681799996,584.9942681799996,z,['z'],None,,587.0006299999995,None,z,1.8223126000002594,1,1,0.90625,590.8749846999999,None,None,590.8749846999999,None,1.8223126000002594,[1.8223126000002594],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
32,0,32,0,,,,,,,,,,2,1,1,50,1,2.0935163976022517,1.49331160364633,None,592.6773805000003,None,594.1592436799995,594.1592436799995,None,[],['b'],[1.8373999000004915],596.1551296999996,None,b,3.8373999000004915,1,1,0.9090909090909091,598.2749607999995,None,None,598.2749607999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
33,0,33,0,,,,,,,,,,0,0,0,36,1,2.435645686656409,0.859460502749755,None,600.0773435000001,None,600.91101138,600.91101138,z,['z'],None,,602.9211476,None,z,1.2239734000004319,1,1,0.9117647058823529,605.3729016999996,None,None,605.3729016999996,None,1.2239734000004319,[1.2239734000004319],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
34,0,34,0,,,,,,,,,,2,1,1,50,1,2.396355568442425,2.55132244875705,None,607.1772771999995,None,609.7106930800003,609.7106930800003,None,[],['b'],[1.7667277999998987],611.7104235999996,None,b,3.7667277999998987,1,1,0.9142857142857143,614.1208132000002,None,None,614.1208132000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
35,0,35,0,,,,,,,,,,0,0,0,36,1,3.0109893695593497,0.864984636888209,None,615.9279429999997,None,616.7763530799996,616.7763530799996,z,['z'],None,,618.7752949999995,None,z,1.7175586000003022,1,1,0.9166666666666666,621.8082361999996,None,None,621.8082361999996,None,1.7175586000003022,[1.7175586000003022],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
36,0,36,0,,,,,,,,,,1,1,0,36,1,2.9608932424063896,2.19546497995913,None,623.6110269999999,None,625.7776011799999,625.7776011799999,z,['z'],None,,627.7825943999997,None,z,1.7687431000003926,1,1,0.918918918918919,630.7570907999998,None,None,630.7570907999998,None,1.7687431000003926,[1.7687431000003926],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
37,0,37,0,,,,,,,,,,0,2,1,50,1,2.038421555814887,1.14006717102905,None,632.5607388999997,None,633.6775294800002,633.6775294800002,None,[],['b'],[0.2431036000007225],635.682272,None,b,2.2431036000007225,1,1,0.9210526315789473,637.7274632999997,None,None,637.7274632999997,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
38,0,38,0,,,,,,,,,,1,1,0,36,1,4.08205346963855,2.18142366553255,None,639.5274890999999,None,641.6942037800002,641.6942037800002,None,[],['z'],[0.6095033000010517],643.6990108999998,None,z,2.6095033000010517,1,1,0.9230769230769231,647.7933548999999,None,None,647.7933548999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
39,0,39,0,,,,,,,,,,0,2,1,50,0,3.00565230777806,2.96697800987238,None,649.5943599000002,None,652.5442758800002,652.5442758800002,None,[],['b'],[0.07944610000049579],654.5499417000001,None,b,2.079446100000496,1,0,0.925,657.5737288,None,None,657.5737288,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
40,0,40,0,,,,,,,,,,1,0,1,50,1,3.00616914487701,1.931001549337,None,659.3775939999996,None,661.2940673799997,661.2940673799997,b,['b'],None,,663.2958152000001,None,b,1.4092294000001857,1,1,0.926829268292683,666.3233499999997,None,None,666.3233499999997,None,1.4092294000001857,[1.4092294000001857],,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
41,0,41,0,,,,,,,,,,2,1,1,50,1,2.661399651610695,1.49618260131236,None,668.1265166000003,None,669.5940736799996,669.5940736799996,None,[],['b'],[0.9206862000010005],671.5989258,None,b,2.9206862000010005,1,1,0.9285714285714286,674.2747368,None,None,674.2747368,None,,,,,,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,676.0765646,None,,,,,,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0767084999998,None,None,681.0767084999998,None,,,,,,,,,,,,CBC_1105,003,2,1,1,10,0.90,2024-06-16_14h26.00.273,MSI_TV_v1,2022.1.1,59.98246112847305,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hard,"[0, 1, 2, 3]","[2, 0, 1]",b,z,0.8571428571428571,0.9285714285714286,1.0,35,0,7,,,,,,,,,,,,
