trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.visual_stim,trials_runs.auditory_stim,trials_runs.correctPair,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_4.started,image_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,ts_difficulty,visualPair,audioPair,yesKey,noKey,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
13,0,13,0,,,,,,,,,,2,1,1,50,1,2.038421555814887,2.31238477131615,None,233.64878809999936,None,236.0012326999995,None,235.99948519999953,None,None,236.0012326999995,None,['z'],[0.6127884000006816],237.94962979999946,None,z,2.6127884000006816,1,1,0.9285714285714286,240.00730659999954,None,None,240.00730659999954,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
14,0,14,0,,,,,,,,,,0,0,0,36,1,3.0109893695593497,1.1680331695907,None,241.81549129999985,None,243.03385389999949,None,243.0329055999996,None,None,243.03385389999949,None,['b'],[0.6249668000000383],244.9829093999997,None,b,2.6249668000000383,1,1,0.9333333333333333,248.0061108,None,None,248.0061108,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
15,0,15,0,,,,,,,,,,2,1,1,50,0,3.00565230777806,0.859460502749755,None,249.8151100999994,None,250.71870679999938,None,250.71609249999938,None,None,250.71870679999938,None,['z'],[1.7276661999994758],252.66624649999994,None,z,3.727666199999476,1,0,0.9375,255.6892971999996,None,None,255.6892971999996,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
16,0,16,0,,,,,,,,,,0,2,1,50,1,2.0935163976022517,2.13476920223271,None,257.49847919999957,None,259.65964449999956,None,259.66553181999956,None,None,259.65964449999956,None,['z'],[1.777248999999756],261.63294809999934,None,z,3.777248999999756,1,1,0.9411764705882353,263.73830159999943,None,None,263.73830159999943,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
17,0,17,0,,,,,,,,,,1,1,0,36,1,2.096051788593735,2.32696722275902,None,265.5499642999994,None,267.8954565999993,None,267.89926831999986,None,None,267.8954565999993,None,['b'],[0.8462626000000455],269.86556870000004,None,b,2.8462626000000455,1,1,0.9444444444444444,271.96588639999936,None,None,271.96588639999936,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
18,0,18,0,,,,,,,,,,0,2,1,50,1,4.79396941305267,0.872854310065634,None,273.7663243999996,None,274.6601619999992,None,274.6652822199998,None,None,274.6601619999992,None,['b'],[0.6523798000007446],276.6161407999998,None,b,2.6523798000007446,0,0,0.8947368421052632,281.42249360000005,None,None,281.42249360000005,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
19,0,19,0,,,,,,,,,,1,0,1,50,1,4.638307379983409,2.41859016397919,None,283.2325351999998,None,285.6735927999998,None,285.68237121999977,None,None,285.6735927999998,None,['z'],[2.4015478999999686],287.6488464999993,None,z,4.401547899999969,1,1,0.9,292.30867390000003,None,None,292.30867390000003,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
20,0,20,0,,,,,,,,,,0,1,0,14,1,2.0691390047117237,0.823898895776125,None,294.11640289999923,None,294.9842934999997,None,294.9828438999998,None,None,294.9842934999997,None,['b'],[0.5604192999999213],296.93286009999974,None,b,2.5604192999999213,1,1,0.9047619047619048,299.0231815999996,None,None,299.0231815999996,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
21,0,21,0,,,,,,,,,,1,0,1,50,1,2.269747919971076,1.14006717102905,None,300.8319260999997,None,302.00596270000005,None,302.0163128999998,None,None,302.00596270000005,None,['z'],[0.569271999999728],303.96668640000007,None,z,2.569271999999728,1,1,0.9090909090909091,306.2488293999995,None,None,306.2488293999995,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
22,0,22,0,,,,,,,,,,2,1,1,50,1,2.93061443445534,2.55132244875705,None,308.04880609999964,None,310.6273691999995,None,310.63227601999955,None,None,310.6273691999995,None,['b'],[1.6070165000000998],312.5830800999993,None,b,3.6070165000000998,0,0,0.8695652173913043,315.5157498999997,None,None,315.5157498999997,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
23,0,23,0,,,,,,,,,,2,1,1,50,1,3.35750049552731,1.931001549337,None,317.3165994000001,None,319.30295810000007,None,319.2998860999992,None,None,319.30295810000007,None,['z'],[0.3865309000002526],321.24916499999927,None,z,2.3865309000002526,1,1,0.875,324.6219468999998,None,None,324.6219468999998,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
24,0,24,0,,,,,,,,,,1,2,0,14,1,4.75208449114276,2.68012679460483,None,326.4325616999995,None,329.12416570000005,None,329.1321236199996,None,None,329.12416570000005,None,['b'],[0.8269439999994574],331.0993634999995,None,b,2.8269439999994574,1,1,0.88,335.8736291999994,None,None,335.8736291999994,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
25,0,25,0,,,,,,,,,,0,0,0,36,1,3.75606544973216,0.760509851028298,None,337.6831038,None,338.4851904999996,None,338.48338919999924,None,None,338.4851904999996,None,['b'],[1.1405010999997103],340.43346070000007,None,b,3.1405010999997103,1,1,0.8846153846153846,344.19874589999927,None,None,344.19874589999927,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
26,0,26,0,,,,,,,,,,2,2,0,36,1,3.9110799880328697,2.71666458349534,None,345.9998722999999,None,348.7670025999996,None,348.76646259999916,None,None,348.7670025999996,None,['b'],[0.7911926999995558],350.71641610000006,None,b,2.7911926999995558,1,1,0.8888888888888888,354.6322117999998,None,None,354.6322117999998,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
27,0,27,0,,,,,,,,,,1,1,0,36,1,4.79595120749692,3.25187717164471,None,356.43294329999935,None,359.70785689999957,None,359.7158059199996,None,None,359.70785689999957,None,['b'],[0.9019055999997363],361.6825568999993,None,b,2.9019055999997363,1,1,0.8928571428571429,366.4904469999992,None,None,366.4904469999992,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
28,0,28,0,,,,,,,,,,0,2,1,50,0,3.6791616380244196,2.93253104700369,None,368.3001934999993,None,371.2845626999997,None,371.28324659999953,None,None,371.2845626999997,None,['z'],[1.6665246000002298],373.23308180000004,None,z,3.66652460000023,1,0,0.896551724137931,376.9156613999994,None,None,376.9156613999994,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
29,0,29,0,,,,,,,,,,1,1,0,36,1,3.08399219778019,2.19546497995913,None,378.71640919999936,None,380.96655310000006,None,380.96652609999956,None,None,380.96655310000006,None,['b'],[2.26582690000032],382.91635640000004,None,b,4.26582690000032,1,1,0.9,386.0075638999997,None,None,386.0075638999997,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
30,0,30,0,,,,,,,,,,2,0,0,14,1,3.22645636662535,1.90695111352951,None,387.8162451999997,None,389.75395799999933,None,389.7664893999995,None,None,389.75395799999933,None,['b'],[0.040500600000086706],391.7163432999996,None,b,2.0405006000000867,1,1,0.9032258064516129,394.94956679999996,None,None,394.94956679999996,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
31,0,31,0,,,,,,,,,,1,2,0,14,1,3.8873543302872697,1.23760834810881,None,396.74997989999974,None,398.0112712,None,398.01605841999975,None,None,398.0112712,None,['b'],[0.5074474000002738],399.9828299999999,None,b,2.5074474000002738,1,1,0.90625,403.8905482,None,None,403.8905482,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
32,0,32,0,,,,,,,,,,2,1,1,50,1,3.0795770157756097,2.711340609857,None,405.69998399999986,None,408.4290867999998,None,408.4326485199994,None,None,408.4290867999998,None,['b'],[1.6932569000000512],410.39942079999946,None,b,3.6932569000000512,0,0,0.8787878787878788,413.49039959999936,None,None,413.49039959999936,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
33,0,33,0,,,,,,,,,,0,2,1,50,1,4.18755802100366,1.92795341140246,None,415.2997603999993,None,417.26739369999996,None,417.2668949999993,None,None,417.26739369999996,None,['z'],[0.7694266999997126],419.21663549999994,None,z,2.7694266999997126,1,1,0.8823529411764706,423.41633959999945,None,None,423.41633959999945,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
34,0,34,0,,,,,,,,,,0,2,1,50,1,2.533372966674614,1.93473628110684,None,425.2167479999998,None,427.2032786999998,None,427.20012389999965,None,None,427.2032786999998,None,['z'],[0.8810680000005959],429.1502679999994,None,z,2.881068000000596,1,1,0.8857142857142857,431.69082290000006,None,None,431.69082290000006,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
35,0,35,0,,,,,,,,,,1,1,0,36,1,4.08205346963855,2.99272735241982,None,433.4995536999995,None,436.5332287000001,None,436.53361429999904,None,None,436.5332287000001,None,['b'],[0.5516625999998723],438.4827658999993,None,b,2.5516625999998723,1,1,0.8888888888888888,442.5747776999997,None,None,442.5747776999997,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
36,0,36,0,,,,,,,,,,2,2,0,36,1,3.8484563543876202,2.96697800987238,None,444.38370359999954,None,447.40289929999926,None,447.40030799999977,None,None,447.40289929999926,None,['b'],[0.9321578999997655],449.3504177999994,None,b,2.9321578999997655,1,1,0.8918918918918919,453.2083223999998,None,None,453.2083223999998,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
37,0,37,0,,,,,,,,,,1,0,1,50,1,2.070770331037005,3.093067417437,None,455.01686100000006,None,458.1496440000001,None,458.1501040999997,None,None,458.1496440000001,None,['b'],[1.3623034000002008],460.10009809999974,None,b,3.362303400000201,0,0,0.868421052631579,462.18967949999933,None,None,462.18967949999933,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
38,0,38,0,,,,,,,,,,2,2,0,36,1,3.00616914487701,1.49618260131236,None,463.99963969999953,None,465.5321721,None,465.53368329999967,None,None,465.5321721,None,['b'],[0.3590002999999342],467.4839228999999,None,b,2.359000299999934,1,1,0.8717948717948718,470.5091757,None,None,470.5091757,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
39,0,39,0,,,,,,,,,,0,0,0,36,1,2.260653249681576,2.24098228083631,None,472.31701619999967,None,474.5820149000001,None,474.5829495199991,None,['b'],474.5820149000001,None,None,,476.5505118000001,None,b,1.5545373000004474,1,1,0.875,478.8232788999994,None,None,478.8232788999994,None,[1.5545373000004474],,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
40,0,40,0,,,,,,,,,,2,1,1,50,1,3.78496720151373,0.886051557539332,None,480.63347069999963,None,481.56971369999974,None,481.5675047999998,None,None,481.56971369999974,None,['b'],[0.5350368999997954],483.51680959999976,None,b,2.5350368999997954,0,0,0.8536585365853658,487.3159117999994,None,None,487.3159117999994,None,,,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
41,0,41,0,,,,,,,,,,1,0,1,50,1,2.661399651610695,1.52074017648695,None,489.1168597999995,None,490.67829809999967,None,490.6832546999999,None,['z'],490.67829809999967,None,None,,492.6335358999995,None,z,1.8416403999999602,1,1,0.8571428571428571,495.3056329000001,None,None,495.3056329000001,None,[1.8416403999999602],,,,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,497.1168067999997,None,,,,,,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.11691359999986,None,None,502.11691359999986,None,,,,,,,,,,,,CBC_1039,2,6,3,6,16,0.95,2024-01-31_14h41.16.850,MSI_AV_v1,2022.1.1,59.99484044383034,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,easy,"[0, 1, 2, 3]","[2, 0, 1]",z,b,0.9285714285714286,0.8571428571428571,0.7857142857142857,34,0,8,,,,,,,,,,,,
