trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.visual_stim,trials_runs.auditory_stim,trials_runs.correctPair,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_4.started,image_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_3.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,ts_difficulty,visualPair,audioPair,yesKey,noKey,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,0,1,0,14,1,3.19303509672656,2.93253104700369,None,394.00205749999986,None,396.9909337000008,None,397.00163636000127,None,None,396.9909337000008,None,['b'],[0.7336620999994921],398.9353394999998,None,b,2.733662099999492,1,1,0.6363636363636364,402.14399930000036,None,None,402.14399930000036,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
11,0,11,0,,,,,,,,,,1,0,1,50,1,3.8873543302872697,1.49331160364633,None,403.9519928000009,None,405.49117920000026,None,405.5017984600005,None,None,405.49117920000026,None,None,,407.43549859999985,None,[],[],0,3,0.5833333333333334,411.3356670000012,None,"['z', 'b']",411.3356670000012,None,,"[0.1770726000013383, 0.23487370000111696]",,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
12,0,12,0,,,,,,,,,,2,2,0,36,1,4.638307379983409,2.32696722275902,None,413.13541199999963,None,415.51142150000123,None,415.5185488600006,None,['b'],415.51142150000123,None,None,,417.45209179999983,None,b,1.4157933999995294,1,1,0.6153846153846154,422.1076845000007,None,None,422.1076845000007,None,[1.4157933999995294],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
13,0,13,0,,,,,,,,,,1,1,0,36,1,2.038421555814887,1.23760834810881,None,423.9178167000009,None,425.20658829999957,None,425.2183329599999,None,None,425.20658829999957,None,['z'],[1.0181696999989072],427.15221740000015,None,z,3.018169699998907,0,0,0.5714285714285714,429.201541800001,None,None,429.201541800001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
14,0,14,0,,,,,,,,,,2,2,0,36,1,3.6791616380244196,2.46471651569721,None,431.0021747999999,None,433.5244218000007,None,433.53517515999977,None,['b'],433.5244218000007,None,None,,435.46920110000065,None,b,1.6010444999992615,1,1,0.6,439.15903530000105,None,None,439.15903530000105,None,[1.6010444999992615],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
15,0,15,0,,,,,,,,,,1,0,1,50,1,3.00616914487701,1.85507739556255,None,440.96882240000014,None,442.87542740000026,None,442.885203460001,None,None,442.87542740000026,None,['z'],[1.5676055999992968],444.8178800000005,None,z,3.567605599999297,1,1,0.625,447.8438865999997,None,None,447.8438865999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
16,0,16,0,,,,,,,,,,2,2,0,36,1,2.143942873030107,0.767372347918183,None,449.65120709999974,None,450.4747040000002,None,450.48534066000013,None,"['b', 'z']",450.4747040000002,None,None,,452.4180699000008,None,b,0.9651994999985618,1,1,0.6470588235294118,454.5754018000007,None,None,454.5754018000007,None,"[0.9651994999985618, 1.484748099999706]",,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
17,0,17,0,,,,,,,,,,1,0,1,50,1,2.435645686656409,1.93473628110684,None,456.385674000001,None,458.3729003999997,None,458.38512656000114,None,['z'],458.3729003999997,None,None,,460.31906010000057,None,z,1.2417887000010523,1,1,0.6666666666666666,462.7687609000004,None,None,462.7687609000004,None,[1.2417887000010523],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
18,0,18,0,,,,,,,,,,0,2,1,50,1,4.057112590273469,2.41859016397919,None,464.5692147999998,None,467.0190061000012,None,467.01853094000074,None,['z'],467.0190061000012,None,None,,468.9855998000003,None,z,1.4481351000013092,1,1,0.6842105263157895,473.0606738000006,None,None,473.0606738000006,None,[1.4481351000013092],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
19,0,19,0,,,,,,,,,,2,1,1,50,1,2.755584162388418,0.823898895776125,None,474.8698182999997,None,475.7391220999998,None,475.73581460000105,None,None,475.7391220999998,None,['z'],[0.7860909999999421],477.684653100001,None,z,2.786090999999942,1,1,0.7,480.45145930000035,None,None,480.45145930000035,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
20,0,20,0,,,,,,,,,,2,1,1,50,1,4.18755802100366,2.96697800987238,None,482.25268210000104,None,485.27272640000047,None,485.2852792600012,None,['z'],485.27272640000047,None,None,,487.2192599000009,None,z,1.8267211000002135,1,1,0.7142857142857143,491.42679169999974,None,None,491.42679169999974,None,[1.8267211000002135],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
21,0,21,0,,,,,,,,,,0,0,0,36,1,2.93061443445534,2.71666458349534,None,493.234802500001,None,495.98053080000136,None,495.98433424000035,None,None,495.98053080000136,None,['b'],[0.2646311999997124],497.93568419999974,None,b,2.2646311999997124,1,1,0.7272727272727273,500.8678639999998,None,None,500.8678639999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
22,0,22,0,,,,,,,,,,1,2,0,14,1,3.75606544973216,1.931001549337,None,502.66933380000046,None,504.6599524000012,None,504.668913260001,None,['z'],504.6599524000012,None,None,,506.6025391000003,None,z,1.664090500000384,0,0,0.6956521739130435,510.3752430000004,None,None,510.3752430000004,None,[1.664090500000384],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
23,0,23,0,,,,,,,,,,2,0,0,14,1,4.08205346963855,2.79689535976632,['z'],512.1857058000005,None,515.0396735000013,None,515.05208516,None,None,515.0396735000013,None,['b'],[0.8713452000010875],516.9859264000006,None,b,2.8713452000010875,1,1,0.7083333333333334,521.0776641000011,None,None,521.0776641000011,None,,,[2.2445573000004515],,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
24,0,24,0,,,,,,,,,,0,2,1,50,0,3.00565230777806,1.1680331695907,"['z', 'z']",522.8857927000008,None,524.0796659000007,None,524.084434140001,None,['z'],524.0796659000007,None,None,,526.0358479000006,None,z,0.06375010000010661,1,0,0.72,529.0514211000009,None,['z'],529.0514211000009,None,[0.06375010000010661],[1.0558036000002176],"[0.3790931000003184, 0.8356963000005635]",,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
25,0,25,0,,,,,,,,,,1,1,0,36,1,2.9608932424063896,0.760509851028298,['z'],530.8525221,None,531.6490549999999,None,531.6514783400002,None,None,531.6490549999999,None,['b'],[1.0322500999991462],533.602797900001,None,b,3.032250099999146,1,1,0.7307692307692307,536.5683323000012,None,None,536.5683323000012,None,,,[0.11823239999830548],,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
26,0,26,0,,,,,,,,,,0,2,1,50,1,3.0109893695593497,3.44771472893932,None,538.369372000001,None,541.8437510000003,None,541.8513344400002,None,['z'],541.8437510000003,None,None,,543.8026046000014,None,z,1.5068876999994245,1,1,0.7407407407407407,546.8186247000012,None,None,546.8186247000012,None,[1.5068876999994245],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
27,0,27,0,,,,,,,,,,1,1,0,36,1,2.070770331037005,1.90695111352951,None,548.6194981000008,None,550.5734505,None,550.5856378600007,None,None,550.5734505,None,['b'],[1.0398061000014422],552.5192437000005,None,b,3.0398061000014422,1,1,0.75,554.6017232000013,None,None,554.6017232000013,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
28,0,28,0,,,,,,,,,,2,0,0,14,1,3.08399219778019,0.886051557539332,None,556.4026224000008,None,557.3135294000003,None,557.3186301400004,None,['b'],557.3135294000003,None,None,,559.2698421000005,None,b,1.6925995999990846,1,1,0.7586206896551724,562.3685428999997,None,None,562.3685428999997,None,[1.6925995999990846],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
29,0,29,0,,,,,,,,,,0,2,1,50,1,3.78496720151373,2.13476920223271,None,564.1691108000014,None,566.3572913000007,None,566.3692895600003,None,['z'],566.3572913000007,None,None,,568.3028081000011,None,z,1.1535787000011624,1,1,0.7666666666666667,572.1102690999996,None,None,572.1102690999996,None,[1.1535787000011624],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
30,0,30,0,,,,,,,,,,1,0,1,50,1,2.533372966674614,3.25187717164471,None,573.9193486000004,None,577.2228238999996,None,577.2357542600008,None,None,577.2228238999996,None,['b'],[0.9225965999994514],579.1694137000013,None,b,2.9225965999994514,0,0,0.7419354838709677,581.7065839000006,None,None,581.7065839000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
31,0,31,0,,,,,,,,,,0,2,1,50,1,4.89745263827305,1.92795341140246,None,583.5195168000009,None,585.4809117000004,None,585.4847604400005,None,['z'],585.4809117000004,None,None,,587.4363001000002,None,z,1.8091026000001875,1,1,0.75,592.3419692000007,None,None,592.3419692000007,None,[1.8091026000001875],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
32,0,32,0,,,,,,,,,,1,1,0,36,1,2.0691390047117237,1.49618260131236,None,594.1529351999998,None,595.685519300001,None,595.6850859400005,None,None,595.685519300001,None,['b'],[1.262304399999266],597.6363688000001,None,b,3.262304399999266,1,1,0.7575757575757576,599.7261011999999,None,None,599.7261011999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
33,0,33,0,,,,,,,,,,0,0,0,36,1,2.269747919971076,1.09364692357212,None,601.5363061000007,None,602.6753550000012,None,602.6860765600001,None,None,602.6753550000012,None,['b'],[0.5749780999994982],604.6196166000009,None,b,2.5749780999994982,1,1,0.7647058823529411,606.9111960999999,None,None,606.9111960999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
34,0,34,0,,,,,,,,,,2,1,1,50,0,3.35750049552731,0.872854310065634,None,608.7194627000008,None,609.6393508000001,None,609.6360755999999,None,None,609.6393508000001,None,['z'],[1.0588112000004912],611.5864867,None,z,3.0588112000004912,1,0,0.7714285714285715,614.9600760000012,None,None,614.9600760000012,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
35,0,35,0,,,,,,,,,,0,0,0,36,1,3.3535975560099702,0.864984636888209,None,616.769466400001,None,617.6915922000007,None,617.7027762599997,None,None,617.6915922000007,None,['z'],[1.8485028999984934],619.6364341000008,None,z,3.8485028999984934,0,0,0.75,623.0089222000006,None,None,623.0089222000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
36,0,36,0,,,,,,,,,,2,1,1,50,1,4.3560033776911595,2.31238477131615,None,624.8198487000009,None,627.1750694000002,None,627.1864561600001,None,None,627.1750694000002,None,['b'],[1.2151069000010466],629.118890400001,None,b,3.2151069000010466,0,0,0.7297297297297297,633.4921539999996,None,None,633.4921539999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
37,0,37,0,,,,,,,,,,1,0,1,50,1,3.0795770157756097,2.19546497995913,None,635.3033181999999,None,637.5447901000007,None,637.5531946600009,None,['z'],637.5447901000007,None,None,,639.4865680000003,None,z,1.4010931999982859,1,1,0.7368421052631579,642.5771442000005,None,['z'],642.5771442000005,None,[1.4010931999982859],[1.4200261000005412],,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
38,0,38,0,,,,,,,,,,1,0,1,50,1,4.79396941305267,2.99272735241982,['z'],644.3858558000011,None,647.4245325000011,None,647.4360775600004,None,None,647.4245325000011,None,['z'],[0.25615879999895697],649.368917400001,None,z,2.256158799998957,1,1,0.7435897435897436,654.1782180999999,None,None,654.1782180999999,None,,,[1.2317152000014175],,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
39,0,39,0,,,,,,,,,,2,2,0,36,1,4.79595120749692,3.19646747994707,None,655.9865300000001,None,659.2419836999998,None,659.2526773600008,None,['b'],659.2419836999998,None,None,,661.1865478,None,b,1.7732724999987113,1,1,0.75,665.9944508000008,None,None,665.9944508000008,None,[1.7732724999987113],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
40,0,40,0,,,,,,,,,,0,1,0,14,1,4.75208449114276,2.711340609857,None,667.8032314000011,None,670.5593790000003,None,670.5700552599998,None,None,670.5593790000003,None,"['b', 'z']","[1.6065268000002106, 1.7280896000011126]",672.5024485000013,None,b,3.6065268000002106,1,1,0.7560975609756098,677.2788877000003,None,None,677.2788877000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
41,0,41,0,,,,,,,,,,2,2,0,36,1,3.22645636662535,2.46643561303325,None,679.0866024999996,None,681.6106169000013,None,681.6195261600011,None,['z'],681.6106169000013,None,"['z', 'z', 'z', 'z', 'z']","[0.3742242000007536, 0.6166712000012922, 0.8554632000013953, 1.0560528000005434, 1.4888406000009127]",683.553557700001,None,z,1.0974757000003592,0,0,0.7380952380952381,686.793131800001,None,None,686.793131800001,None,[1.0974757000003592],,,,,,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,688.6035728000006,None,,,,,,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6036521000005,None,None,693.6036521000005,None,,,,,,,,,,,,CBC_1077,003,3,2,7,4,0.95,2024-02-16_16h07.43.793,MSI_AV_v1,2022.1.1,59.95624393317489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,easy,"[0, 1, 2, 3]","[2, 0, 1]",z,b,0.5714285714285714,0.9285714285714286,0.7142857142857143,29,1,12,,,,,,,,,,,,
