trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.visual_stim,trials_runs.auditory_stim,trials_runs.correctPair,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_4.started,image_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,ts_difficulty,visualPair,audioPair,yesKey,noKey,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2,1,1,50,1,2.396355568442425,1.49618260131236,None,143.3676107000001,None,144.92684409999947,None,144.93492255999973,None,['b'],144.92684409999947,None,None,,146.86800669999957,None,b,1.5320248000007268,1,1,0.8888888888888888,149.2730757999998,None,None,149.2730757999998,None,[1.5320248000007268],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
9,0,9,0,,,,,,,,,,0,0,0,36,1,4.89745263827305,0.886051557539332,None,151.08430210000006,None,152.02123269999993,None,152.0182189499992,None,None,152.02123269999993,None,['b'],[1.37022910000087],153.9674457000001,None,b,3.37022910000087,0,0,0.8,158.87176759999966,None,None,158.87176759999966,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
10,0,10,0,,,,,,,,,,1,1,0,36,1,4.75208449114276,1.93473628110684,None,160.6846601999996,None,162.6735192999995,None,162.68471975999984,None,None,162.6735192999995,None,['z'],[2.2210451000009925],164.61788379999962,None,z,4.2210451000009925,1,1,0.8181818181818182,169.39306159999978,None,None,169.39306159999978,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
11,0,11,0,,,,,,,,,,0,2,1,50,1,2.096051788593735,0.872854310065634,None,171.20099779999964,None,172.12110380000013,None,172.1179167499995,None,None,172.12110380000013,None,['b'],[0.21788160000050993],174.06772469999942,None,b,2.21788160000051,1,1,0.8333333333333334,176.17554909999944,None,None,176.17554909999944,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
12,0,12,0,,,,,,,,,,1,1,0,36,1,2.435645686656409,3.093067417437,None,177.98407559999941,None,181.12187269999959,None,181.11787854999966,None,None,181.12187269999959,None,['z'],[0.36088550000022224],183.06783739999992,None,z,2.3608855000002222,1,1,0.8461538461538461,185.52496679999967,None,None,185.52496679999967,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
13,0,13,0,,,,,,,,,,0,2,1,50,1,3.6791616380244196,1.49331160364633,None,187.33443999999963,None,188.87340519999998,None,188.8850538599998,None,['b'],188.87340519999998,None,None,,190.8181509999995,None,b,1.513169900000321,1,1,0.8571428571428571,194.50680629999988,None,None,194.50680629999988,None,[1.513169900000321],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
14,0,14,0,,,,,,,,,,2,0,0,14,1,4.057112590273469,2.68012679460483,None,196.31786490000013,None,199.0494662000001,None,199.05118454999956,None,['z'],199.0494662000001,None,None,,201.0011268999997,None,z,1.5866528000005928,1,1,0.8666666666666667,205.07600209999964,None,None,205.07600209999964,None,[1.5866528000005928],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
15,0,15,0,,,,,,,,,,0,2,1,50,0,2.8965037234387068,2.32696722275902,None,206.88459919999968,None,209.2570827999998,None,209.26900925999945,None,['b'],209.2570827999998,None,None,,211.2012679999998,None,b,1.295349900000474,1,0,0.875,214.0999936999997,None,None,214.0999936999997,None,[1.295349900000474],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
16,0,16,0,,,,,,,,,,1,1,0,36,1,3.19303509672656,1.1680331695907,None,215.90144209999926,None,217.11995169999955,None,217.11819074999948,None,None,217.11995169999955,None,['z'],[1.773237500000505],219.0680771999996,None,z,3.773237500000505,1,1,0.8823529411764706,222.27391649999936,None,None,222.27391649999936,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
17,0,17,0,,,,,,,,,,0,2,1,50,1,2.260653249681576,0.760509851028298,None,224.0847659000001,None,224.8881591999998,None,224.8849806499993,None,['b'],224.8881591999998,None,None,,226.83506249999937,None,b,1.3234619000004386,1,1,0.8888888888888888,229.10714589999952,None,None,229.10714589999952,None,[1.3234619000004386],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
18,0,18,0,,,,,,,,,,2,1,1,50,1,4.08205346963855,2.96697800987238,None,230.91820199999984,None,233.94158089999928,None,233.9519166599992,None,['b'],233.94158089999928,None,None,,235.8849354999993,None,b,0.9531516000006377,1,1,0.8947368421052632,239.97341779999988,None,None,239.97341779999988,None,[0.9531516000006377],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
19,0,19,0,,,,,,,,,,0,0,0,36,1,4.85706913915242,2.711340609857,None,241.78480899999977,None,244.53782079999928,None,244.53489354999965,None,None,244.53782079999928,None,['z'],[0.05250030000024708],246.48480219999965,None,z,2.052500300000247,1,1,0.9,251.35716189999948,None,None,251.35716189999948,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
20,0,20,0,,,,,,,,,,2,2,0,36,1,3.22645636662535,1.52074017648695,None,253.16813939999975,None,254.73682719999942,None,254.73508604999915,None,['z'],254.73682719999942,None,None,,256.68476159999955,None,z,1.3411169999999402,1,1,0.9047619047619048,259.9245172000001,None,None,259.9245172000001,None,[1.3411169999999402],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
21,0,21,0,,,,,,,,,,1,1,0,36,1,2.070770331037005,2.18142366553255,None,261.73511489999964,None,263.9724747999999,None,263.968758949999,None,['b'],263.9724747999999,None,None,,265.91846609999993,None,b,1.602675500001169,0,0,0.8636363636363636,268.00096029999986,None,None,268.00096029999986,None,[1.602675500001169],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
22,0,22,0,,,,,,,,,,0,2,1,50,1,2.9608932424063896,3.44771472893932,None,269.8016721999993,None,273.2808513,None,273.2841078399999,None,['b'],273.2808513,None,None,,275.2349512999999,None,b,1.0663543999999092,1,1,0.8695652173913043,278.2002834999994,None,None,278.2002834999994,None,[1.0663543999999092],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
23,0,23,0,,,,,,,,,,1,0,1,50,1,2.755584162388418,2.19546497995913,None,280.0017590999996,None,282.2391340999993,None,282.2355238499995,None,None,282.2391340999993,None,['b'],[0.9313647000008132],284.18489539999973,None,b,2.931364700000813,1,1,0.875,286.9611363999993,None,None,286.9611363999993,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
24,0,24,0,,,,,,,,,,2,2,0,36,1,3.00565230777806,1.931001549337,None,288.76734169999963,None,290.7434967999998,None,290.7521536599996,None,['z'],290.7434967999998,None,None,,292.6852466,None,z,1.8481197000000975,1,1,0.88,295.7080116999996,None,None,295.7080116999996,None,[1.8481197000000975],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
25,0,25,0,,,,,,,,,,1,0,1,50,1,3.3535975560099702,3.19646747994707,None,297.51864679999926,None,300.7534741999998,None,300.75189834999946,None,None,300.7534741999998,None,['b'],[0.3728686000004018],302.70197559999997,None,b,2.372868600000402,1,1,0.8846153846153846,306.0742569999993,None,None,306.0742569999993,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
26,0,26,0,,,,,,,,,,2,1,1,50,1,3.9110799880328697,1.92795341140246,None,307.8853541999997,None,309.8598730999993,None,309.8689957599998,None,['b'],309.8598730999993,None,None,,311.8010422999996,None,b,1.1281264000008377,1,1,0.8888888888888888,315.7244727999996,None,None,315.7244727999996,None,[1.1281264000008377],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
27,0,27,0,,,,,,,,,,1,2,0,14,1,4.3560033776911595,2.55132244875705,None,317.5353291000001,None,320.1425359999994,None,320.15222135999903,None,['z'],320.1425359999994,None,None,,322.0846759999995,None,z,1.1785966000006738,1,1,0.8928571428571429,326.45638280000003,None,None,326.45638280000003,None,[1.1785966000006738],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
28,0,28,0,,,,,,,,,,0,0,0,36,1,2.93061443445534,2.31238477131615,None,328.26870299999973,None,330.61623229999987,None,330.61887444999957,None,None,330.61623229999987,None,['z'],[2.2341205000002446],332.5686273000001,None,z,4.234120500000245,1,1,0.896551724137931,335.50821039999937,None,None,335.50821039999937,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
29,0,29,0,,,,,,,,,,1,1,0,36,1,3.08399219778019,0.864984636888209,None,337.31737350000003,None,338.2251798999996,None,338.2356361599994,None,['b'],338.2251798999996,None,"['z', 'z']","[0.9874012000009316, 1.4145257000009224]",340.16840409999986,None,b,1.8331797000009828,0,0,0.8666666666666667,343.25664210000014,None,None,343.25664210000014,None,[1.8331797000009828],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
30,0,30,0,,,,,,,,,,0,2,1,50,1,3.0795770157756097,2.9722947448457,None,345.06751239999994,None,348.08173219999935,None,348.0854320499993,None,['b'],348.08173219999935,None,None,,350.0342428999993,None,b,1.1031368000003567,1,1,0.8709677419354839,353.12356269999964,None,None,353.12356269999964,None,[1.1031368000003567],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
31,0,31,0,,,,,,,,,,2,1,1,50,0,3.00616914487701,2.99272735241982,None,354.93455129999984,None,357.95366599999943,None,357.9519788399995,None,['b'],357.95366599999943,None,None,,359.91900649999934,None,b,0.9221513000002233,1,0,0.875,362.9344559000001,None,None,362.9344559000001,None,[0.9221513000002233],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
32,0,32,0,,,,,,,,,,1,0,1,50,1,3.8873543302872697,2.41859016397919,None,364.7354759,None,367.20834099999956,None,367.2190754599995,None,['b'],367.20834099999956,None,None,,369.15210919999936,None,b,1.764314299999569,1,1,0.8787878787878788,373.0513029999993,None,None,373.0513029999993,None,[1.764314299999569],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
33,0,33,0,,,,,,,,,,2,2,0,36,1,3.35750049552731,2.24098228083631,None,374.85230390000015,None,377.13681610000003,None,377.13573624999935,None,['z'],377.13681610000003,None,None,,379.0856321000001,None,z,1.2753010000005816,1,1,0.8823529411764706,382.46068190000005,None,None,382.46068190000005,None,[1.2753010000005816],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
34,0,34,0,,,,,,,,,,0,0,0,36,1,2.533372966674614,0.767372347918183,None,384.2687705999997,None,385.0914622,None,385.102328159999,None,['b'],385.0914622,None,None,,387.0354576999998,None,b,1.7059769000006781,0,0,0.8571428571428571,389.5748040999997,None,None,389.5748040999997,None,[1.7059769000006781],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
35,0,35,0,,,,,,,,,,2,1,1,50,1,2.0935163976022517,2.13476920223271,None,391.38548399999945,None,393.5500899999997,None,393.5518878399991,None,['b'],393.5500899999997,None,None,,395.5192526999999,None,b,1.373999499999627,1,1,0.8611111111111112,397.6236382999996,None,None,397.6236382999996,None,[1.373999499999627],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
36,0,36,0,,,,,,,,,,1,0,1,50,1,2.038421555814887,2.46643561303325,None,399.4355306999996,None,401.9596916999999,None,401.96942715999904,None,['b'],401.9596916999999,None,None,,403.90141199999925,None,b,0.8858828000011272,1,1,0.8648648648648649,405.9574358,None,None,405.9574358,None,[0.8858828000011272],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
37,0,37,0,,,,,,,,,,2,2,0,36,1,2.661399651610695,2.71666458349534,None,407.7692090999999,None,410.53956560000006,None,410.53604964999977,None,['z'],410.53956560000006,None,None,,412.48581339999964,None,z,1.2925575000008394,1,1,0.868421052631579,415.15765550000015,None,None,415.15765550000015,None,[1.2925575000008394],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
38,0,38,0,,,,,,,,,,0,1,0,14,1,4.79595120749692,1.09364692357212,None,416.96874189999926,None,418.1076624999996,None,418.1193178599995,None,None,418.1076624999996,None,['z'],[2.1410420000001977],420.0523269999994,None,z,4.141042000000198,1,1,0.8717948717948718,424.8621377999998,None,None,424.8621377999998,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
39,0,39,0,,,,,,,,,,2,0,0,14,1,3.78496720151373,0.823898895776125,None,426.6682958000001,None,427.5444929999994,None,427.55274525999977,None,None,427.5444929999994,None,['z'],[0.11901040000066132],429.4849537,None,z,2.1190104000006613,1,1,0.875,433.2772828999996,None,None,433.2772828999996,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
40,0,40,0,,,,,,,,,,0,2,1,50,1,2.664345149861413,2.46471651569721,None,435.08596880000005,None,437.60489059999964,None,437.60275634999925,None,None,437.60489059999964,None,['b'],[1.4207796999999118],439.55150259999937,None,b,3.420779699999912,1,1,0.8780487804878049,442.2184766999999,None,None,442.2184766999999,None,,,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
41,0,41,0,,,,,,,,,,1,0,1,50,1,3.0109893695593497,1.14006717102905,None,444.01923739999984,None,445.2054079999998,None,445.20267214999967,None,['b'],445.2054079999998,None,None,,447.15149349999956,None,b,1.4597406000002593,1,1,0.8809523809523809,450.17820289999963,None,None,450.17820289999963,None,[1.4597406000002593],,,,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,451.9860165,None,,,,,,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.9858999999997,None,None,456.9858999999997,None,,,,,,,,,,,,CBC_1105,002,1,1,0,10,0.95,2024-06-16_13h39.47.465,MSI_AV_v1,2022.1.1,59.97882747415283,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,easy,"[0, 1, 2, 3]","[2, 0, 1]",b,z,0.8571428571428571,0.9285714285714286,0.8571428571428571,35,0,7,,,,,,,,,,,,
