trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.visual_stim,trials_runs.tactile_stim,trials_runs.correctPair,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_4.started,tactile_4.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,ts_difficulty,visualPair,tactilePair,yesKey,noKey,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2.0,2,1.0,50.0,1.0,2.396355568442425,0.760509851028298,None,352.5347528000002,None,353.2680157000006,353.2680157000006,None,[],['b'],[1.4659680999993725],355.2687213999998,None,b,3.4659680999993725,0,0,0.5555555555555556,357.67416070000036,None,None,357.67416070000036,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
9,0,9,0,,,,,,,,,,0.0,0,0.0,36.0,1.0,2.096051788593735,1.49331160364633,None,359.4847167000007,None,360.951569,360.951569,None,[],['z'],[0.7650278000000981],362.9508502000008,None,z,2.765027800000098,0,0,0.5,365.0542275000007,None,None,365.0542275000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
10,0,10,0,,,,,,,,,,1.0,2,0.0,36.0,1.0,3.0109893695593497,1.49618260131236,None,366.8678682000009,None,368.35145289999963,368.35145289999963,None,[],['b'],[0.3757002000002103],370.3499694000002,None,b,2.3757002000002103,1,1,0.5454545454545454,373.37961279999945,None,None,373.37961279999945,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
11,0,11,0,,,,,,,,,,0.0,1,1.0,50.0,1.0,3.00565230777806,1.931001549337,None,375.1848389000006,None,377.10182040000035,377.10182040000035,None,[],['z'],[1.775956400000723],379.1062371000007,None,z,3.775956400000723,1,1,0.5833333333333334,382.13267000000087,None,None,382.13267000000087,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
12,0,12,0,,,,,,,,,,0.0,1,1.0,50.0,1.0,3.8873543302872697,2.711340609857,None,383.9353511999998,None,386.6185572999995,386.6185572999995,None,[],['z'],[0.9249658999997337],388.6205559000009,None,z,2.9249658999997337,1,1,0.6153846153846154,392.53183720000015,None,None,392.53183720000015,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
13,0,13,0,,,,,,,,,,1.0,2,0.0,36.0,1.0,4.79396941305267,3.25187717164471,None,394.33501100000103,None,397.56857640000015,397.56857640000015,None,[],['z'],[0.8866646999995282],399.5717930999999,None,z,2.8866646999995282,0,0,0.5714285714285714,404.3803764000004,None,None,404.3803764000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
14,0,14,0,,,,,,,,,,0.0,1,1.0,50.0,1.0,3.00616914487701,3.19646747994707,None,406.1849607999993,None,409.3684033000001,409.3684033000001,None,[],['b'],[1.0938855999993393],411.37892079999983,None,b,3.0938855999993393,0,0,0.5333333333333333,414.39371329999994,None,None,414.39371329999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
15,0,15,0,,,,,,,,,,2.0,0,0.0,14.0,1.0,2.070770331037005,2.96697800987238,None,416.2016008999999,None,419.1516925000007,419.1516925000007,None,[],['z'],[0.12074109999957727],421.15542129999994,None,z,2.1207410999995773,0,0,0.5,423.2472748,None,None,423.2472748,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
16,0,16,0,,,,,,,,,,1.0,2,0.0,36.0,1.0,2.533372966674614,2.68012679460483,None,425.0518960999998,None,427.7182850000001,427.7182850000001,b,['b'],None,,429.71893850000015,None,b,-0.012228700001287507,1,1,0.5294117647058824,432.2644450000007,None,None,432.2644450000007,None,-0.012228700001287507,[-0.012228700001287507],,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
17,0,17,0,,,,,,,,,,0.0,1,1.0,50.0,0.0,4.89745263827305,1.85507739556255,None,434.06825469999967,None,435.90196290000057,435.90196290000057,None,[],['z'],[0.33135679999941203],437.9074151999994,None,z,2.331356799999412,1,0,0.5555555555555556,442.82958920000056,None,None,442.82958920000056,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
18,0,18,0,,,,,,,,,,2.0,2,1.0,50.0,1.0,4.3560033776911595,2.24098228083631,None,444.6349814999994,None,446.85213949999996,446.85213949999996,None,[],['z'],[0.6526128999994398],448.8565142999996,None,z,2.65261289999944,1,1,0.5789473684210527,453.2306160999997,None,None,453.2306160999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
19,0,19,0,,,,,,,,,,1.0,0,1.0,50.0,1.0,4.638307379983409,2.71666458349534,None,455.0349920999997,None,457.73544280000095,457.73544280000095,None,[],['b'],[0.6336191000009421],459.7396454000009,None,b,2.633619100000942,0,0,0.55,464.39633830000093,None,None,464.39633830000093,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
20,0,20,0,,,,,,,,,,2.0,1,0.0,36.0,1.0,3.3535975560099702,0.859460502749755,None,466.20184119999976,None,467.0354428000002,467.0354428000002,None,[],['z'],[0.4477668999988964],469.03881999999976,None,z,2.4477668999988964,0,0,0.5238095238095238,472.413734400001,None,None,472.413734400001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
21,0,21,0,,,,,,,,,,1.0,2,0.0,36.0,1.0,2.143942873030107,1.14006717102905,None,474.21860109999943,None,475.33547239999933,475.33547239999933,None,[],['b'],[1.1444711000003736],477.345781,None,b,3.1444711000003736,1,1,0.5454545454545454,479.5154354999995,None,None,479.5154354999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
22,0,22,0,,,,,,,,,,0.0,1,1.0,50.0,1.0,3.35750049552731,1.1680331695907,None,481.3188200000004,None,482.46886550000016,482.46886550000016,None,[],['z'],[0.7046298999994178],484.47334729999966,None,z,2.704629899999418,1,1,0.5652173913043478,487.8479384000002,None,None,487.8479384000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
23,0,23,0,,,,,,,,,,1.0,0,1.0,50.0,1.0,2.0935163976022517,0.823898895776125,None,489.651710600001,None,490.4522497000009,490.4522497000009,None,[],['z'],[0.6438139000001684],492.4584347,None,z,2.6438139000001684,1,1,0.5833333333333334,494.56452010000066,None,None,494.56452010000066,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
24,0,24,0,,,,,,,,,,1.0,0,1.0,50.0,1.0,2.8965037234387068,1.92795341140246,None,496.36858910000046,None,498.2686478999996,498.2686478999996,None,[],['z'],[0.7283284999994066],500.27275329999975,None,z,2.7283284999994066,1,1,0.6,503.1811765000002,None,None,503.1811765000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
25,0,25,0,,,,,,,,,,2.0,2,1.0,50.0,1.0,4.08205346963855,0.872854310065634,None,504.98543749999953,None,505.83562160000037,505.83562160000037,None,[],['z'],[0.3689068999992742],507.8376122000009,None,z,2.368906899999274,1,1,0.6153846153846154,511.93197970000074,None,None,511.93197970000074,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
26,0,26,0,,,,,,,,,,0.0,0,0.0,36.0,1.0,2.260653249681576,2.93253104700369,None,513.7353170999995,None,516.6523659000006,516.6523659000006,None,[],['b'],[0.4693891999995685],518.6569823000009,None,b,2.4693891999995685,1,1,0.6296296296296297,520.9322697999996,None,None,520.9322697999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
27,0,27,0,,,,,,,,,,1.0,1,0.0,14.0,1.0,4.18755802100366,1.09364692357212,None,522.7351660000004,None,523.8025224000005,523.8025224000005,None,[],['b'],[0.3203150999997888],525.8064892000002,None,b,2.320315099999789,1,1,0.6428571428571429,530.0155482000009,None,None,530.0155482000009,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
28,0,28,0,,,,,,,,,,0.0,0,0.0,36.0,1.0,4.057112590273469,1.23760834810881,None,531.8186034999999,None,533.0355353999996,533.0355353999996,None,[],['b'],[0.9860794999985956],535.0406505999999,None,b,2.9860794999985956,1,1,0.6551724137931034,539.1154318999997,None,None,539.1154318999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
29,0,29,0,,,,,,,,,,2.0,2,1.0,50.0,1.0,3.78496720151373,2.55132244875705,None,540.9187760999994,None,543.4524825000001,543.4524825000001,None,[],['z'],[0.33676869999908376],545.4589410000008,None,z,2.3367686999990838,1,1,0.6666666666666666,549.2659445000008,None,None,549.2659445000008,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
30,0,30,0,,,,,,,,,,2.0,2,1.0,50.0,1.0,3.0795770157756097,0.767372347918183,None,551.0687964000008,None,551.8190327999994,551.8190327999994,None,[],['b'],[2.3985092000002624],553.8246961999994,None,b,4.398509200000262,0,0,0.6451612903225806,556.9310351999993,None,None,556.9310351999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
31,0,31,0,,,,,,,,,,1.0,0,1.0,50.0,0.0,3.75606544973216,3.44771472893932,None,558.7355661000001,None,562.1690482999995,562.1690482999995,None,[],['z'],[0.7701966000004177],564.1736366999994,None,z,2.7701966000004177,1,0,0.65625,567.9465170999993,None,None,567.9465170999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
32,0,32,0,,,,,,,,,,2.0,2,1.0,50.0,1.0,2.755584162388418,2.18142366553255,None,569.7521570999997,None,571.919065700001,571.919065700001,None,[],None,,573.9247615999993,None,None,[],0,3,0.6363636363636364,576.6958457000001,None,None,576.6958457000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
33,0,33,0,,,,,,,,,,0.0,0,0.0,36.0,1.0,4.85706913915242,1.93473628110684,None,578.5021072,None,580.4191846000006,580.4191846000006,None,[],['b'],[0.4880781999981991],582.4234195000008,None,b,2.488078199998199,1,1,0.6470588235294118,587.2984634999993,None,None,587.2984634999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
34,0,34,0,,,,,,,,,,2.0,1,0.0,36.0,1.0,3.8484563543876202,3.093067417437,None,589.1022780999992,None,592.1691648000008,592.1691648000008,None,[],['b'],[0.716049300001032],594.1739039999993,None,b,2.716049300001032,1,1,0.6571428571428571,598.049868600001,None,None,598.049868600001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
35,0,35,0,,,,,,,,,,1.0,2,0.0,36.0,1.0,2.664345149861413,2.99272735241982,None,599.8520711000001,None,602.8190891999996,602.8190891999996,None,[],['z'],[0.6421289999998407],604.8241082999994,None,z,2.6421289999998407,0,0,0.6388888888888888,607.514791900001,None,None,607.514791900001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
36,0,36,0,,,,,,,,,,0.0,1,1.0,50.0,1.0,2.038421555814887,2.32696722275902,None,609.3189094000008,None,611.6191248999996,611.6191248999996,None,[],['z'],[0.7567345000006753],613.6297620999994,None,z,2.7567345000006753,1,1,0.6486486486486487,615.681841900001,None,None,615.681841900001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
37,0,37,0,,,,,,,,,,1.0,0,1.0,50.0,1.0,3.6791616380244196,0.886051557539332,None,617.4862329999996,None,618.3520602000001,618.3520602000001,None,[],['b'],[0.3209475999992719],620.3578517000005,None,b,2.320947599999272,0,0,0.631578947368421,624.0652656000002,None,None,624.0652656000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
38,0,38,0,,,,,,,,,,2.0,1,0.0,36.0,1.0,3.22645636662535,1.52074017648695,None,625.8692154,None,627.3691814000006,627.3691814000006,None,[],['b'],[0.7802724999983184],629.3730378,None,b,2.7802724999983184,1,1,0.6410256410256411,632.6149194000009,None,None,632.6149194000009,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
39,0,39,0,,,,,,,,,,0.0,2,0.0,14.0,1.0,2.93061443445534,2.9722947448457,None,634.4190183999999,None,637.3690589999999,637.3690589999999,None,[],['z'],[0.5685823000003438],639.3725880000002,None,z,2.568582300000344,0,0,0.625,642.3142774000007,None,None,642.3142774000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
40,0,40,0,,,,,,,,,,2.0,0,0.0,14.0,1.0,3.9110799880328697,2.2926827756088,None,644.1188462000009,None,646.3860491999997,646.3860491999997,None,[],['b'],[1.006816400000389],648.3906208000008,None,b,3.006816400000389,1,1,0.6341463414634146,652.3167245000004,None,None,652.3167245000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
41,0,41,0,,,,,,,,,,0.0,1,1.0,50.0,1.0,2.9608932424063896,2.79689535976632,None,654.118937700001,None,656.9030845000009,656.9030845000009,None,[],None,,658.9046092999997,None,None,[],0,3,0.6190476190476191,661.8807510999995,None,['b'],661.8807510999995,None,,,[0.15045739999914076],,,,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,663.6863324000005,None,,,,,,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.6863095999997,None,None,668.6863095999997,None,,,,,,,,,,,,CBC_1133,003,2,1,4,14,0.95,2024-10-11_15h17.15.320,MSI_TV_v1,2022.1.1,59.866903898972566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,easy,"[0, 1, 2, 3]","[1, 0, 2]",z,b,0.5714285714285714,0.7142857142857143,0.5714285714285714,24,2,16,,,,,,,,,,,,
