trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.visual_stim,trials_runs.auditory_stim,trials_runs.correctPair,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_4.started,image_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_3.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,ts_difficulty,visualPair,audioPair,yesKey,noKey,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2,2,1,50,1,2.664345149861413,2.13476920223271,None,341.9714852999987,None,344.1660278999989,None,344.17291327999885,None,None,344.1660278999989,None,['z'],[0.09052760000122362],346.10571459999846,None,z,2.0905276000012236,1,1,0.8888888888888888,348.7780874,None,None,348.7780874,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
9,0,9,0,,,,,,,,,,1,1,1,50,1,4.75208449114276,2.71666458349534,None,350.58887479999976,None,353.35879309999837,None,353.35568089999833,None,None,353.35879309999837,None,['b'],[2.956171700001505],355.3051078999997,None,b,4.956171700001505,0,0,0.8,360.0710762999988,None,None,360.0710762999988,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
10,0,10,0,,,,,,,,,,0,2,0,14,1,2.269747919971076,2.96697800987238,None,361.8723212999994,None,364.88034719999996,None,364.8884819999985,None,None,364.88034719999996,None,['b'],[1.6635381000014604],366.82202739999957,None,b,3.6635381000014604,1,1,0.8181818181818182,369.1124065999993,None,None,369.1124065999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
11,0,11,0,,,,,,,,,,1,1,1,50,1,3.00616914487701,2.19546497995913,None,370.9221441999998,None,373.1630880999983,None,373.17291477999936,None,['z'],373.1630880999983,None,None,,375.1051832999983,None,z,1.2150682999999844,1,1,0.8333333333333334,378.1317124999987,None,None,378.1317124999987,None,[1.2150682999999844],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
12,0,12,0,,,,,,,,,,2,0,0,36,1,2.038421555814887,2.2926827756088,None,379.938915499999,None,382.2732256999989,None,382.2721942999997,None,['b'],382.2732256999989,None,None,,384.22197719999895,None,b,1.6151313000009395,1,1,0.8461538461538461,386.2794011999995,None,None,386.2794011999995,None,[1.6151313000009395],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
13,0,13,0,,,,,,,,,,1,2,0,36,1,4.18755802100366,2.24098228083631,None,388.08792619999986,None,390.37505280000005,None,390.3724035999985,None,None,390.37505280000005,None,['z'],[0.24141510000117705],392.3222012999995,None,z,2.241415100001177,0,0,0.7857142857142857,396.5282583999997,None,None,396.5282583999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
14,0,14,0,,,,,,,,,,2,0,0,36,1,3.8484563543876202,2.68012679460483,None,398.33777419999933,None,401.03861889999826,None,401.0380837199995,None,None,401.03861889999826,None,['b'],[0.3678172000018094],402.98904109999967,None,b,2.3678172000018094,1,1,0.8,406.84683609999956,None,None,406.84683609999956,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
15,0,15,0,,,,,,,,,,1,1,1,50,1,2.435645686656409,2.93253104700369,None,408.6546972999986,None,411.6326835,None,411.6393854799986,None,None,411.6326835,None,None,,413.5716511999999,None,[],[],0,3,0.75,416.02129389999936,None,['b'],416.02129389999936,None,,[0.5726534000004904],,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
16,0,16,0,,,,,,,,,,2,0,0,36,1,2.260653249681576,2.18142366553255,"['b', 'b', 'b']",417.82251319999887,None,420.06247359999907,None,420.07286457999874,None,"['b', 'z', 'b', 'b']",420.06247359999907,None,['z'],[0.5573228000012023],422.00570139999945,None,b,0.009045700000569923,1,1,0.7647058823529411,424.2819907999983,None,None,424.2819907999983,None,"[0.009045700000569923, 0.27041950000057113, 1.3089810000019497, 1.7555778000005375]",,"[0.5804796000011265, 1.1732804000002943, 1.597323800000595]",,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
17,0,17,0,,,,,,,,,,1,1,1,50,1,2.661399651610695,1.931001549337,None,426.0889767999997,None,428.08041479999883,None,428.0895038799987,None,['z'],428.08041479999883,None,None,,430.02234619999945,None,z,1.2438719000019773,1,1,0.7777777777777778,432.6963606999998,None,['b'],432.6963606999998,None,[1.2438719000019773],[0.6533662000019831],,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
18,0,18,0,,,,,,,,,,0,0,1,50,1,2.9608932424063896,1.92795341140246,None,434.5055820999987,None,436.47334989999945,None,436.47267719999945,None,['z'],436.47334989999945,None,['b'],[0.5018163000004279],438.4221323999991,None,z,1.48888960000113,1,1,0.7894736842105263,441.39553539999906,None,None,441.39553539999906,None,[1.48888960000113],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
19,0,19,0,,,,,,,,,,2,2,1,50,1,2.070770331037005,3.25187717164471,None,443.20551259999957,None,446.50795539999854,None,446.50583299999926,None,['z'],446.50795539999854,None,"['b', 'b', 'b', 'b']","[0.20558640000126616, 1.0979426000012609, 1.556121900001017, 1.9122424000015599]",448.4557842999984,None,z,1.7634397000019817,1,1,0.8,450.5471917999985,None,"['b', 'b', 'b']",450.5471917999985,None,[1.7634397000019817],"[0.16877800000111165, 0.4858019000002969, 0.7961107999999513]",,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
20,0,20,0,,,,,,,,,,2,2,1,50,1,4.08205346963855,2.55132244875705,None,452.3562131999988,None,454.9420320999998,None,454.93873641999966,None,['z'],454.9420320999998,None,None,,456.9058873999984,None,z,1.7290868000000046,1,1,0.8095238095238095,460.9973485999999,None,None,460.9973485999999,None,[1.7290868000000046],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
21,0,21,0,,,,,,,,,,0,1,0,36,1,2.096051788593735,2.9722947448457,None,462.8057321999986,None,465.83022939999864,None,465.839574979998,None,None,465.83022939999864,None,['b'],[0.5411026000019774],467.77258379999876,None,b,2.5411026000019774,1,1,0.8181818181818182,469.87180479999915,None,None,469.87180479999915,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
22,0,22,0,,,,,,,,,,1,0,0,14,1,3.3535975560099702,1.14006717102905,None,471.6723167,None,472.83438679999927,None,472.8385816199993,None,None,472.83438679999927,None,['b'],[0.03662760000224807],474.78915029999916,None,b,2.036627600002248,1,1,0.8260869565217391,478.160695999999,None,None,478.160695999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
23,0,23,0,,,,,,,,,,2,1,0,14,1,3.19303509672656,2.41859016397919,None,479.97254259999863,None,482.4480623999989,None,482.45629837999843,None,None,482.4480623999989,None,['z'],[0.7152587000018684],484.3888431999985,None,z,2.7152587000018684,0,0,0.7916666666666666,487.59639699999934,None,None,487.59639699999934,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
24,0,24,0,,,,,,,,,,0,0,1,50,0,2.8965037234387068,1.85507739556255,None,489.4056692999984,None,491.31543639999836,None,491.32296567999913,None,None,491.31543639999836,None,['z'],[0.31765940000150295],493.25574759999836,None,z,2.317659400001503,1,0,0.8,496.16137629999866,None,None,496.16137629999866,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
25,0,25,0,,,,,,,,,,1,2,0,36,1,2.755584162388418,1.93473628110684,None,497.9715817999986,None,499.9608654999993,None,499.9730763799995,None,None,499.9608654999993,None,"['z', 'b']","[0.03736639999988256, 1.0741604000013467]",501.90597179999895,None,z,2.0373663999998826,0,0,0.7692307692307693,504.67874609999853,None,None,504.67874609999853,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
26,0,26,0,,,,,,,,,,0,0,1,50,1,4.057112590273469,2.46471651569721,None,506.4889147999984,None,509.0151924999991,None,509.0231749799983,None,None,509.0151924999991,None,['z'],[0.5508501000022079],510.9552090999987,None,z,2.550850100002208,1,1,0.7777777777777778,515.0277659999992,None,None,515.0277659999992,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
27,0,27,0,,,,,,,,,,1,2,0,36,1,2.396355568442425,3.093067417437,None,516.8392511999991,None,519.9743120999992,None,519.9731828999993,None,None,519.9743120999992,None,['z'],[1.9100785000009637],521.922745599999,None,z,3.9100785000009637,0,0,0.75,524.3285188999998,None,['b'],524.3285188999998,None,,[0.059830000001966255],,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
28,0,28,0,,,,,,,,,,2,1,0,14,1,4.89745263827305,1.49331160364633,None,526.1383784999998,None,527.6756544999989,None,527.673373499998,None,None,527.6756544999989,None,['z'],[0.8051715000019612],529.6226302999985,None,z,2.8051715000019612,0,0,0.7241379310344828,534.532157399999,None,None,534.532157399999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
29,0,29,0,,,,,,,,,,0,0,1,50,1,3.8873543302872697,2.32696722275902,None,536.3383525999998,None,538.7095984999996,None,538.7063652999987,None,['z'],538.7095984999996,None,None,,540.6558189999996,None,z,1.7919383000025846,1,1,0.7333333333333333,544.5628871999998,None,None,544.5628871999998,None,[1.7919383000025846],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
30,0,30,0,,,,,,,,,,1,1,1,50,1,2.143942873030107,3.44771472893932,None,546.3732077999994,None,549.8747876999987,None,549.8731457999984,None,None,549.8747876999987,None,['z'],[0.002837600002749241],551.8217428999997,None,z,2.0028376000027492,1,1,0.7419354838709677,553.9779200999983,None,None,553.9779200999983,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
31,0,31,0,,,,,,,,,,0,0,1,50,1,3.35750049552731,2.79689535976632,None,555.7894442999986,None,558.6410110999987,None,558.6398549999994,None,None,558.6410110999987,None,['z'],[0.4806670000016311],560.5891553999991,None,z,2.480667000001631,1,1,0.75,563.9627280999994,None,None,563.9627280999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
32,0,32,0,,,,,,,,,,1,2,0,36,1,3.0795770157756097,0.859460502749755,None,565.7733328999984,None,566.6803326999998,None,566.6903685799986,None,None,566.6803326999998,None,"['z', 'b']","[1.0548126000012417, 1.1927578000013455]",568.6225615999992,None,z,3.0548126000012417,0,0,0.7272727272727273,571.7144518999994,None,None,571.7144518999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
33,0,33,0,,,,,,,,,,0,1,0,36,1,4.79595120749692,1.49618260131236,None,573.5226236999988,None,575.0543215999987,None,575.0550842199995,None,None,575.0543215999987,None,"['b', 'z']","[1.3140740000017104, 1.4086593000010907]",577.0061965999994,None,b,3.3140740000017104,1,1,0.7352941176470589,581.8106696999985,None,None,581.8106696999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
34,0,34,0,,,,,,,,,,2,2,1,50,0,2.93061443445534,0.886051557539332,None,583.6225840999996,None,584.5582785999995,None,584.5565168999983,None,['z'],584.5582785999995,None,None,,586.5060259999991,None,z,1.3096158999996987,1,0,0.7428571428571429,589.4450118999994,None,None,589.4450118999994,None,[1.3096158999996987],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
35,0,35,0,,,,,,,,,,0,1,0,36,1,3.9110799880328697,1.23760834810881,None,591.2562483999991,None,592.5497837999992,None,592.5566261799992,None,['b'],592.5497837999992,None,None,,594.4893561999997,None,b,1.6352252000015142,1,1,0.75,598.4122926999989,None,None,598.4122926999989,None,[1.6352252000015142],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
36,0,36,0,,,,,,,,,,2,2,1,50,1,2.533372966674614,0.767372347918183,None,600.2229794999985,None,601.0496221999983,None,601.0569493799991,None,['z'],601.0496221999983,None,None,,602.9888505999988,None,z,1.798416500001622,1,1,0.7567567567567568,605.5219428,None,None,605.5219428,None,[1.798416500001622],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
37,0,37,0,,,,,,,,,,1,1,1,50,1,3.78496720151373,0.864984636888209,None,607.3226025999993,None,608.2204703999996,None,608.222251319998,None,['z'],608.2204703999996,None,None,,610.1734795999982,None,z,1.3380876000028366,1,1,0.7631578947368421,613.9792487999985,None,None,613.9792487999985,None,[1.3380876000028366],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
38,0,38,0,,,,,,,,,,1,1,1,50,1,3.08399219778019,1.90695111352951,None,615.7889563999997,None,617.7462452999989,None,617.7567289799987,None,['z'],617.7462452999989,None,None,,619.6894561999998,None,z,0.9986670000016602,1,1,0.7692307692307693,622.7806881999986,None,None,622.7806881999986,None,[0.9986670000016602],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
39,0,39,0,,,,,,,,,,2,0,0,36,1,3.00565230777806,0.760509851028298,None,624.5901845999997,None,625.3928187999991,None,625.3899672999996,None,['b'],625.3928187999991,None,None,,627.3395955999986,None,b,1.6531875000018772,1,1,0.775,630.3654036999997,None,None,630.3654036999997,None,[1.6531875000018772],,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
40,0,40,0,,,,,,,,,,0,2,0,14,1,3.22645636662535,1.09364692357212,None,632.1733076,None,633.3138943999984,None,633.3234801799987,None,"['b', 'b']",633.3138943999984,None,None,,635.256237399999,None,b,1.3042066000016348,1,1,0.7804878048780488,638.4974112999989,None,None,638.4974112999989,None,"[1.3042066000016348, 1.803981000000931]",,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
41,0,41,0,,,,,,,,,,2,0,0,36,1,3.75606544973216,0.823898895776125,None,640.3061968999991,None,641.1804417999992,None,641.1900584799984,None,None,641.1804417999992,None,['b'],[0.02996240000175021],643.1233605999987,None,b,2.02996240000175,1,1,0.7857142857142857,646.9011075999988,None,None,646.9011075999988,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,648.7064012999999,None,,,,,,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.7065120999996,None,None,653.7065120999996,None,,,,,,,,,,,,CBC_1107,3,3,3,7,12,0.95,2024-04-26_18h01.20.643,MSI_AV_v1,2022.1.1,59.95638772368127,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,easy,"[0, 1, 2, 3]","[0, 1, 2]",z,b,0.7857142857142857,0.7142857142857143,0.8571428571428571,31,1,10,,,,,,,,,,,,
