trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.visual_stim,trials_runs.tactile_stim,trials_runs.correctPair,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_4.started,tactile_4.started,response_4.keys,allKeys.keys,response_4.rt,allKeys.rt,response_5.keys,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_5.rt,keys_6.rt,keys_3.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,ts_difficulty,visualPair,tactilePair,yesKey,noKey,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2,1,0,36,1,4.3560033776911595,0.859460502749755,None,152.9839708999998,None,153.81831265000005,153.81831265000005,z,['z'],1.5724632000001293,[1.5724632000001293],None,155.8235770000001,None,z,1.5724632000001293,0,0,0.8888888888888888,160.19723440000007,None,None,160.19723440000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
9,0,9,0,,,,,,,,,,0,2,0,36,1,4.89745263827305,2.96697800987238,None,162.00203239999973,None,164.95174105,164.95174105,None,[],,,['b'],166.95601450000004,None,b,2.6386811000002126,1,1,0.9,171.8818250999998,None,None,171.8818250999998,None,[0.6386811000002126],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
10,0,10,0,,,,,,,,,,2,1,0,36,1,4.057112590273469,2.9722947448457,None,173.68482559999984,None,176.63553815,176.63553815,None,[],,,['b'],178.63473840000006,None,b,2.389968200000112,1,1,0.9090909090909091,182.71153719999984,None,None,182.71153719999984,None,[0.3899682000001121],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
11,0,11,0,,,,,,,,,,1,2,1,50,0,3.75606544973216,2.32696722275902,None,184.51882810000006,None,186.81844415,186.81844415,None,[],,,None,188.81854889999977,None,None,[],0,3,0.8333333333333334,192.6177493,None,None,192.6177493,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
12,0,12,0,,,,,,,,,,0,1,1,50,1,2.8965037234387068,3.44771472893932,None,194.40206529999978,None,197.83499705000008,197.83499705000008,None,[],,,None,199.84155959999998,None,None,[],0,3,0.7692307692307693,202.7622710999999,None,['z'],202.7622710999999,None,,[0.6917143000000578],,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
13,0,13,0,,,,,,,,,,2,0,1,50,1,3.35750049552731,2.68012679460483,None,204.56890179999982,None,207.21887755000012,207.21887755000012,z,['z'],1.455296200000248,[1.455296200000248],None,209.21762369999988,None,z,1.455296200000248,1,1,0.7857142857142857,212.59927389999984,None,None,212.59927389999984,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
14,0,14,0,,,,,,,,,,0,2,0,36,1,3.0109893695593497,1.92795341140246,None,214.4022875999999,None,216.3020376500001,216.3020376500001,b,['b'],1.644945600000483,[1.644945600000483],None,218.30801299999985,None,b,1.644945600000483,1,1,0.8,221.3313688999997,None,None,221.3313688999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
15,0,15,0,,,,,,,,,,2,0,1,50,1,3.00565230777806,1.1680331695907,None,223.13549699999976,None,224.28561944999979,224.28561944999979,z,['z'],1.45003910000014,[1.45003910000014],None,226.28988179999988,None,z,1.45003910000014,1,1,0.8125,229.31631289999996,None,None,229.31631289999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
16,0,16,0,,,,,,,,,,0,1,1,50,1,2.435645686656409,1.09364692357212,None,231.11883279999984,None,232.18424664999998,232.18424664999998,None,[],,,['z'],234.1812989,None,z,2.932997400000204,1,1,0.8235294117647058,236.6324811999998,None,None,236.6324811999998,None,[0.9329974000002039],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
17,0,17,0,,,,,,,,,,1,0,0,36,1,3.08399219778019,2.41859016397919,None,238.4355372,None,240.83523124999988,240.83523124999988,None,[],,,None,242.83849520000012,None,None,[],0,3,0.7777777777777778,245.9470139,None,None,245.9470139,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
18,0,18,0,,,,,,,,,,0,1,1,50,1,3.0795770157756097,3.25187717164471,"['b', 'b', 'b']",247.75078889999986,None,250.98520295000003,250.98520295000003,None,[],,,['z'],252.98861990000023,None,z,2.1754394999998112,1,1,0.7894736842105263,256.0832634999997,None,None,256.0832634999997,None,[0.17543949999981123],,"[1.5385934000000816, 2.328337399999782, 2.5966779000004863]",,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
19,0,19,0,,,,,,,,,,1,2,1,50,1,3.8484563543876202,3.19646747994707,None,257.88547000000017,None,261.0687897499995,261.0687897499995,b,['b'],1.8091283000003386,[1.8091283000003386],None,263.07381819999955,None,b,1.8091283000003386,0,0,0.75,266.9472840999997,None,None,266.9472840999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
20,0,20,0,,,,,,,,,,0,0,0,14,1,4.75208449114276,1.23760834810881,None,268.75230159999956,None,269.9686679500003,269.9686679500003,None,[],,,"['z', 'b', 'b', 'b', 'z']",271.9722106999998,None,z,2.642638100000113,0,0,0.7142857142857143,276.74700680000024,None,None,276.74700680000024,None,"[0.6426381000001129, 1.3404203999998572, 1.7622840000003634, 2.000091799999609, 4.5192612999999255]",,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
21,0,21,0,,,,,,,,,,1,2,1,50,1,2.038421555814887,1.49331160364633,None,278.5523965000002,None,280.01877764999995,280.01877764999995,z,['z'],1.5397422999994888,[1.5397422999994888],None,282.0235944999995,None,z,1.5397422999994888,1,1,0.7272727272727273,284.0820547000003,None,None,284.0820547000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
22,0,22,0,,,,,,,,,,2,0,1,50,0,4.85706913915242,2.99272735241982,None,285.8858352999996,None,288.85245574999976,288.85245574999976,None,[],,,['z'],290.85641789999954,None,z,3.519046399999752,1,0,0.7391304347826086,295.7319373999999,None,None,295.7319373999999,None,[1.5190463999997519],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
23,0,23,0,,,,,,,,,,1,1,0,14,1,3.00616914487701,2.46643561303325,None,297.5356284999998,None,299.98544464999964,299.98544464999964,None,[],,,['b'],301.9886663999996,None,b,2.5784567999999126,1,1,0.75,305.0165146999998,None,None,305.0165146999998,None,[0.5784567999999126],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
24,0,24,0,,,,,,,,,,2,0,1,50,1,4.18755802100366,0.767372347918183,None,306.8192659999995,None,307.5692570499998,307.5692570499998,z,['z'],1.4370658999996522,[1.4370658999996522],None,309.5741183,None,z,1.4370658999996522,1,1,0.76,313.7835285000001,None,None,313.7835285000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
25,0,25,0,,,,,,,,,,0,2,0,36,1,3.6791616380244196,0.823898895776125,None,315.5854069999996,None,316.3857349499997,316.3857349499997,None,[],,,['b'],318.39088790000005,None,b,2.084319100000357,1,1,0.7692307692307693,322.09958019999976,None,None,322.09958019999976,None,[0.08431910000035714],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
26,0,26,0,,,,,,,,,,2,1,0,36,1,3.19303509672656,2.13476920223271,None,323.9027008000003,None,326.0193799499996,326.0193799499996,None,[],,,['z'],328.02370379999957,None,z,2.968911500000104,0,0,0.7407407407407407,331.22969749999993,None,None,331.22969749999993,None,[0.9689115000001038],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
27,0,27,0,,,,,,,,,,1,0,0,36,1,2.664345149861413,1.90695111352951,None,333.03616989999955,None,334.91938115000016,334.91938115000016,b,['b'],1.403673499999968,[1.403673499999968],None,336.9237721999998,None,b,1.403673499999968,1,1,0.75,339.61400109999977,None,None,339.61400109999977,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
28,0,28,0,,,,,,,,,,0,1,1,50,1,2.93061443445534,2.71666458349534,None,341.4192677000001,None,344.11955754999985,344.11955754999985,None,[],,,['z'],346.1236872999998,None,z,2.1623476000004302,1,1,0.7586206896551724,349.0835887000003,None,None,349.0835887000003,None,[0.16234760000043025],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
29,0,29,0,,,,,,,,,,1,0,0,36,1,2.755584162388418,2.24098228083631,None,350.8857689999995,None,353.1029062499995,353.1029062499995,None,[],,,['b'],355.1091110999996,None,b,2.115415100000064,1,1,0.7666666666666667,357.88292189999993,None,None,357.88292189999993,None,[0.11541510000006383],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
30,0,30,0,,,,,,,,,,2,2,0,14,1,2.661399651610695,2.93253104700369,None,359.6858707000001,None,362.6025750499996,362.6025750499996,b,['b'],1.9512383000001137,[1.9512383000001137],None,364.60775730000023,None,b,1.9512383000001137,1,1,0.7741935483870968,367.2833410000003,None,None,367.2833410000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
31,0,31,0,,,,,,,,,,1,1,0,14,1,3.9110799880328697,1.85507739556255,None,369.08604769999965,None,370.91945344999954,370.91945344999954,None,[],,,['b'],372.9243115999998,None,b,2.8342005000004065,1,1,0.78125,376.8496465999997,None,None,376.8496465999997,None,[0.8342005000004065],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
32,0,32,0,,,,,,,,,,2,0,1,50,1,3.3535975560099702,2.79689535976632,None,378.65261499999997,None,381.43565284999954,381.43565284999954,b,['b'],1.4966476999998122,[1.4966476999998122],None,383.4416120999995,None,b,1.4966476999998122,0,0,0.7575757575757576,386.8122536000001,None,None,386.8122536000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
33,0,33,0,,,,,,,,,,0,1,1,50,0,4.08205346963855,0.760509851028298,None,388.61901209999996,None,389.3529634500003,389.3529634500003,None,[],,,None,391.35823580000033,None,None,[],0,3,0.7352941176470589,395.4628525999997,None,None,395.4628525999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
34,0,34,0,,,,,,,,,,1,0,0,36,1,2.096051788593735,2.46471651569721,None,397.2696697000001,None,399.71943645000033,399.71943645000033,b,['b'],1.473468099999991,[1.473468099999991],None,401.7243579999995,None,b,1.473468099999991,1,1,0.7428571428571429,403.8304066999999,None,None,403.8304066999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
35,0,35,0,,,,,,,,,,2,1,0,36,1,2.143942873030107,3.093067417437,None,405.636082,None,408.7026095499998,408.7026095499998,b,['b'],1.2558945000000676,[1.2558945000000676],None,410.7128064999997,None,b,1.2558945000000676,1,1,0.75,412.8836473000001,None,None,412.8836473000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
36,0,36,0,,,,,,,,,,1,2,1,50,1,4.79396941305267,2.55132244875705,None,414.6863192999999,None,417.2194008500003,417.2194008500003,None,[],,,None,419.2242347000001,None,None,[],0,3,0.7297297297297297,424.0309758000003,None,None,424.0309758000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
37,0,37,0,,,,,,,,,,2,1,0,36,1,4.638307379983409,1.93473628110684,['z'],425.83595069999956,None,427.7529617499997,427.7529617499997,b,['b'],1.7962581000001592,[1.7962581000001592],None,429.75787779999973,None,b,1.7962581000001592,1,1,0.7368421052631579,434.4144133,None,None,434.4144133,None,,,[1.7130062000005637],,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
38,0,38,0,,,,,,,,,,0,2,0,36,1,4.79595120749692,1.52074017648695,None,436.2196839999997,None,437.71948435000036,437.71948435000036,b,['b'],1.4773838999999498,[1.4773838999999498],None,439.7245508999995,None,b,1.4773838999999498,1,1,0.7435897435897436,444.5484018999996,None,None,444.5484018999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
39,0,39,0,,,,,,,,,,2,0,1,50,1,2.269747919971076,0.872854310065634,None,446.3532806000003,None,447.20333694999977,447.20333694999977,None,[],,,['z'],449.20940229999997,None,z,4.156958599999598,1,1,0.75,451.4991543999995,None,None,451.4991543999995,None,[2.156958599999598],,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
40,0,40,0,,,,,,,,,,1,2,1,50,0,2.260653249681576,2.711340609857,None,453.3029096999999,None,455.9865767499998,455.9865767499998,None,[],,,None,457.99214980000033,None,None,[],0,3,0.7317073170731707,460.2647016000001,None,None,460.2647016000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
41,0,41,0,,,,,,,,,,0,1,1,50,1,2.396355568442425,2.31238477131615,['z'],462.06989239999984,None,464.3532546500003,464.3532546500003,None,[],,,['z'],466.35976949999986,None,z,3.6906724000000395,1,1,0.7380952380952381,468.78335009999955,None,None,468.78335009999955,None,[1.6906724000000395],,[1.6108210000002146],,,,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,470.5861281999996,None,,,,,,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.5861353999999,None,None,475.5861353999999,None,,,,,,,,,,,,CBC_1098,2,4,2,6,3,0.90,2024-05-08_14h43.06.231,MSI_TV_v1,2022.1.1,60.02617141080552,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hard,"[0, 1, 2, 3]","[1, 2, 0]",z,b,0.7857142857142857,0.7142857142857143,0.7142857142857143,30,6,6,,,,,,,,,,,,
