ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,1,1,0,b,1,0,0,tac,B,63,1,1B,0B,NaN,NaN,None,NaN,NaN,NaN,NaN,NaN,,,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,NaN,0,0,0,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,2,1,0,z,0,1,2,tac,A,63,1,1A,0A,NaN,NaN,None,NaN,NaN,NaN,NaN,NaN,,,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,NaN,0,0,0,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,3,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,b,1.32539670000006,1,0,1,1,3D,2D,D32,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0225403797756514,0.500082284572122,0.5,0.494192526040998,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,4,1,2,b,1,0,0,tac,B,9,1,1B,2B,1,0,z,2.58033430000023,0,1,0,0,2B,1B,B12,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.994192526040998,0.5,0.5,0.5,0.5,0.164638356482693,0.499157839695762,-0.5,-0.494192526040998,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,5,2,0,z,0,1,2,tac,A,27,1,2A,0A,0,1,b,2.73704310000039,1,0,0,0,2A,0A,A20,2.99573227355399,0.5,0.5,0.5,0.5,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.994192526040998,0.5,0.5,0.5,0.5,0.149099367996524,0.500333298003591,-0.5,-0.494192526040998,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,6,3,2,z,0,1,3,tac,C,63,1,3C,2C,0,1,b,2.6618911000005,1,0,0,0,3C,2C,C32,3.04452243772342,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.994192526040998,0.5,0.5,0.5,0.5,0.15655605719546,0.500346531502968,-0.5,-0.494192526040998,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,7,3,1,b,1,0,1,tac,D,27,1,3D,1D,1,0,z,3.22827830000006,0,1,0,0,1D,3D,D31,3.09104245335832,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.994192526040998,0.00580747395900161,0.994192526040998,0.5,0.994192526040998,0.0847523772454384,0.392842620288553,-0.5,-0.494192526040998,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,8,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.46239510000032,1,0,1,1,0A,1A,A01,3.13549421592915,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.5,0.00580747395900161,0.5,0.00580747395900161,0.5,0.994192526040998,0.5,0.5,0.5,0.5,0.178444619561389,0.501631453024335,0.5,0.494192526040998,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,9,0,2,z,0,1,3,tac,C,27,1,0C,2C,0,1,z,2.77261130000034,0,1,1,1,2C,0C,C02,3.17805383034795,0.994192526040998,0.5,0.00580747395900161,0.5,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.5,0.00580747395900161,0.5,0.00580747395900161,0.5,0.994192526040998,0.5,0.5,0.5,0.5,0.145422628429385,0.499414854101035,0.5,0.494192526040998,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,10,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,b,2.65895420000015,1,0,1,1,3D,2D,D32,2.52572864430826,0.994192526040998,0.5,0.00580747395900161,0.5,0.5,0.5,0.00580747395900161,0.5,0.5,0.5,0.994192526040998,0.00580747395900161,0.5,0.00580747395900161,0.5,0.994192526040998,0.994192526040998,0.00580747395900161,0.994192526040998,0.5,0.191664091243934,0.608412223750554,0.00580747395900161,0.00574002045143264,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.988385052081997,1.16707575621202,0.160055862464999,2.74646893992613,0.5,85.2110176650933
